,same class,different classes
29_293NP1_0033_matching_graph,7,35
30_333NP1_0033_matching_graph,7,35
31_684NP1_0033_matching_graph,7,35
32_726NP1_0033_matching_graph,7,35
33_768NP1_0033_matching_graph,7,35
34_1040NP1_0033_matching_graph,7,35
35_1062NP1_0033_matching_graph,7,35
36_1117NP1_0033_matching_graph,7,35
37_1048NP1_0033_matching_graph,7,35
38_1067NP1_0033_matching_graph,7,35
39_248NP1_0033_matching_graph,1,22
40_1089NP1_0033_matching_graph,7,35
41_96NP1_0033_matching_graph,1,22
42_1113NP1_0033_matching_graph,7,35
43_181NP1_0033_matching_graph,1,22
44_1133NP1_0033_matching_graph,7,35
45_326NP1_0033_matching_graph,1,22
46_406NP1_0033_matching_graph,1,22
47_611NP1_0033_matching_graph,1,22
48_497NP1_0033_matching_graph,1,22
49_736NP1_0033_matching_graph,1,22
50_764NP1_0033_matching_graph,1,22
51_857NP1_0033_matching_graph,1,22
52_863NP1_0033_matching_graph,1,22
53_961NP1_0033_matching_graph,1,22
54_1007NP1_0033_matching_graph,1,22
55_1121NP1_0033_matching_graph,1,22
56_1112NP1_0033_matching_graph,1,22
58_1005NP1_0033_matching_graph,1,22
60_966NP1_0033_matching_graph,1,22
62_1020NP1_0033_matching_graph,1,22
64_1150NP1_0033_matching_graph,1,22
66_943NP1_0033_matching_graph,1,22
68_973NP1_0033_matching_graph,1,22
70_999NP1_0033_matching_graph,1,22
72_1048NP1_0033_matching_graph,1,22
0_242NP1_0038_matching_graph,6,36
10_904NP1_0038_matching_graph,6,36
11_967NP1_0038_matching_graph,6,36
12_983NP1_0038_matching_graph,6,36
13_967NP1_0038_matching_graph,6,36
14_925NP1_0038_matching_graph,6,36
15_1135NP1_0038_matching_graph,6,36
16_1048NP1_0038_matching_graph,6,36
17_1180NP1_0038_matching_graph,6,36
18_1198NP1_0038_matching_graph,6,36
19_1205NP1_0038_matching_graph,6,36
1_117NP1_0038_matching_graph,6,36
20_1215NP1_0038_matching_graph,6,36
21_1140NP1_0038_matching_graph,6,36
22_139NP1_0038_matching_graph,44,47
23_532NP1_0038_matching_graph,44,47
24_650NP1_0038_matching_graph,44,47
25_466NP1_0038_matching_graph,44,47
26_1189NP1_0038_matching_graph,44,47
27_1150NP1_0038_matching_graph,44,47
28_1117NP1_0038_matching_graph,44,47
2_220NP1_0038_matching_graph,6,36
3_211NP1_0038_matching_graph,6,36
4_318NP1_0038_matching_graph,6,36
5_474NP1_0038_matching_graph,6,36
6_618NP1_0038_matching_graph,6,36
7_625NP1_0038_matching_graph,6,36
8_653NP1_0038_matching_graph,6,36
9_673NP1_0038_matching_graph,6,36
57_296NP1_0044_matching_graph,49,45
59_365NP1_0044_matching_graph,49,45
61_714NP1_0044_matching_graph,49,45
63_772NP1_0044_matching_graph,49,45
65_804NP1_0044_matching_graph,49,45
67_812NP1_0044_matching_graph,49,45
69_1127NP1_0044_matching_graph,49,45
71_1165NP1_0044_matching_graph,49,45
73_1213NP1_0044_matching_graph,49,45
74_1219NP1_0044_matching_graph,49,45
75_106NP1_0044_matching_graph,6,32
76_336NP1_0044_matching_graph,6,32
77_363NP1_0044_matching_graph,6,32
78_404NP1_0044_matching_graph,6,32
79_635NP1_0044_matching_graph,6,32
