,same class,different classes
19_11XP1_0000_matching_graph,47,48
21_33XP1_0000_matching_graph,47,48
23_93XP1_0000_matching_graph,47,48
25_187XP1_0000_matching_graph,47,48
26_19XP1_0000_matching_graph,47,48
27_85XP1_0000_matching_graph,47,48
28_158XP1_0000_matching_graph,47,48
29_201XP1_0000_matching_graph,47,48
30_299XP1_0000_matching_graph,47,48
31_10XP1_0000_matching_graph,47,48
32_32XP1_0000_matching_graph,47,48
33_44XP1_0000_matching_graph,47,48
34_66XP1_0000_matching_graph,47,48
35_111XP1_0000_matching_graph,47,48
36_139XP1_0000_matching_graph,47,48
37_211XP1_0000_matching_graph,47,48
38_69XP1_0000_matching_graph,47,48
39_103XP1_0000_matching_graph,47,48
40_136XP1_0000_matching_graph,47,48
0_45XP1_0008_matching_graph,51,49
10_493XP1_0008_matching_graph,51,49
1_342XP1_0008_matching_graph,51,49
2_441XP1_0008_matching_graph,51,49
3_410XP1_0008_matching_graph,51,49
41_187XP1_0008_matching_graph,44,45
42_278XP1_0008_matching_graph,44,45
43_320XP1_0008_matching_graph,44,45
44_453XP1_0008_matching_graph,44,45
45_314XP1_0008_matching_graph,44,45
46_331XP1_0008_matching_graph,44,45
47_351XP1_0008_matching_graph,44,45
48_432XP1_0008_matching_graph,44,45
49_456XP1_0008_matching_graph,44,45
4_514XP1_0008_matching_graph,51,49
50_431XP1_0008_matching_graph,44,45
51_503XP1_0008_matching_graph,44,45
52_342XP1_0008_matching_graph,44,45
53_424XP1_0008_matching_graph,44,45
54_442XP1_0008_matching_graph,44,45
5_536XP1_0008_matching_graph,51,49
6_325XP1_0008_matching_graph,51,49
7_341XP1_0008_matching_graph,51,49
8_524XP1_0008_matching_graph,51,49
9_407XP1_0008_matching_graph,51,49
11_454XP1_0018_matching_graph,45,49
12_697XP1_0018_matching_graph,45,49
13_757XP1_0018_matching_graph,45,49
14_868XP1_0018_matching_graph,45,49
15_644XP1_0018_matching_graph,45,49
16_770XP1_0018_matching_graph,45,49
17_831XP1_0018_matching_graph,45,49
18_676XP1_0018_matching_graph,45,49
20_730XP1_0018_matching_graph,45,49
22_861XP1_0018_matching_graph,45,49
24_639XP1_0018_matching_graph,45,49
55_79XP1_0046_matching_graph,48,44
56_257XP1_0046_matching_graph,48,44
57_155XP1_0046_matching_graph,48,44
58_442XP1_0046_matching_graph,48,44
59_540XP1_0046_matching_graph,48,44
60_567XP1_0046_matching_graph,48,44
61_674XP1_0046_matching_graph,48,44
62_755XP1_0046_matching_graph,48,44
63_607XP1_0046_matching_graph,48,44
64_610XP1_0046_matching_graph,48,44
65_897XP1_0046_matching_graph,48,44
66_806XP1_0046_matching_graph,48,44
67_896XP1_0046_matching_graph,48,44
68_901XP1_0046_matching_graph,48,44
69_1157XP1_0046_matching_graph,48,44
70_1067XP1_0046_matching_graph,48,44
71_994XP1_0046_matching_graph,48,44
72_1044XP1_0046_matching_graph,48,44
73_1108XP1_0046_matching_graph,48,44
74_1160XP1_0046_matching_graph,48,44
75_1215XP1_0046_matching_graph,48,44
76_1089XP1_0046_matching_graph,48,44
77_1223XP1_0046_matching_graph,48,44
78_1215XP1_0046_matching_graph,48,44
79_1169XP1_0046_matching_graph,48,44
