,same class,different classes
13_19KP1_0000_matching_graph,4,11
14_35KP1_0000_matching_graph,4,11
15_53KP1_0000_matching_graph,4,11
16_72KP1_0000_matching_graph,4,11
17_209KP1_0000_matching_graph,4,11
18_314KP1_0000_matching_graph,4,11
19_32KP1_0000_matching_graph,4,11
20_45KP1_0000_matching_graph,4,11
21_62KP1_0000_matching_graph,4,11
22_85KP1_0000_matching_graph,4,11
23_143KP1_0000_matching_graph,4,11
24_180KP1_0000_matching_graph,4,11
25_245KP1_0000_matching_graph,4,11
26_274KP1_0000_matching_graph,4,11
27_43KP1_0000_matching_graph,4,11
28_74KP1_0000_matching_graph,4,11
29_176KP1_0000_matching_graph,4,11
30_208KP1_0000_matching_graph,4,11
31_236KP1_0000_matching_graph,4,11
32_163KP1_0000_matching_graph,4,11
33_200KP1_0000_matching_graph,4,11
34_235KP1_0000_matching_graph,4,11
35_263KP1_0000_matching_graph,4,11
36_291KP1_0000_matching_graph,4,11
37_339KP1_0000_matching_graph,4,11
38_147KP1_0000_matching_graph,4,11
39_177KP1_0000_matching_graph,4,11
40_208KP1_0000_matching_graph,4,11
41_349KP1_0006_matching_graph,14,34
42_47KP1_0006_matching_graph,14,34
44_153KP1_0006_matching_graph,14,34
46_91KP1_0006_matching_graph,14,34
48_230KP1_0006_matching_graph,14,34
50_350KP1_0006_matching_graph,14,34
52_57KP1_0006_matching_graph,14,34
54_81KP1_0006_matching_graph,14,34
56_111KP1_0006_matching_graph,14,34
58_193KP1_0006_matching_graph,14,34
60_232KP1_0006_matching_graph,14,34
62_304KP1_0006_matching_graph,14,34
64_331KP1_0006_matching_graph,14,34
66_363KP1_0006_matching_graph,14,34
68_62KP1_0006_matching_graph,14,34
70_157KP1_0006_matching_graph,14,34
72_177KP1_0006_matching_graph,14,34
74_250KP1_0006_matching_graph,14,34
76_280KP1_0006_matching_graph,14,34
78_315KP1_0006_matching_graph,14,34
10_495KP1_0009_matching_graph,6,8
11_671KP1_0009_matching_graph,6,8
12_435KP1_0009_matching_graph,6,8
4_388KP1_0009_matching_graph,6,8
5_395KP1_0009_matching_graph,6,8
6_410KP1_0009_matching_graph,6,8
7_414KP1_0009_matching_graph,6,8
8_416KP1_0009_matching_graph,6,8
9_464KP1_0009_matching_graph,6,8
43_65KP1_0020_matching_graph,5,7
45_200KP1_0020_matching_graph,5,7
47_302KP1_0020_matching_graph,5,7
49_343KP1_0020_matching_graph,5,7
51_569KP1_0020_matching_graph,5,7
53_463KP1_0020_matching_graph,5,7
55_601KP1_0020_matching_graph,5,7
57_880KP1_0020_matching_graph,5,7
59_700KP1_0020_matching_graph,5,7
61_987KP1_0020_matching_graph,5,7
63_1099KP1_0020_matching_graph,5,7
65_1125KP1_0020_matching_graph,5,7
67_711KP1_0020_matching_graph,5,7
69_996KP1_0020_matching_graph,5,7
71_1085KP1_0020_matching_graph,5,7
73_1114KP1_0020_matching_graph,5,7
75_1138KP1_0020_matching_graph,5,7
77_704KP1_0020_matching_graph,5,7
79_1014KP1_0020_matching_graph,5,7
0_57KP1_0049_matching_graph,9,33
1_545KP1_0049_matching_graph,9,33
2_743KP1_0049_matching_graph,9,33
3_790KP1_0049_matching_graph,9,33
