,same class,different classes
49_227IP1_0021_matching_graph,364,45
51_291IP1_0021_matching_graph,364,45
53_284IP1_0021_matching_graph,364,45
55_294IP1_0021_matching_graph,364,45
57_332IP1_0021_matching_graph,364,45
59_255IP1_0021_matching_graph,364,45
61_369IP1_0021_matching_graph,364,45
63_481IP1_0021_matching_graph,364,45
65_564IP1_0021_matching_graph,364,45
67_507IP1_0021_matching_graph,364,45
69_576IP1_0021_matching_graph,364,45
71_649IP1_0021_matching_graph,364,45
73_680IP1_0021_matching_graph,364,45
75_685IP1_0021_matching_graph,364,45
77_757IP1_0021_matching_graph,364,45
79_752IP1_0021_matching_graph,364,45
0_85IP1_0025_matching_graph,383,45
10_649IP1_0025_matching_graph,383,45
11_550IP1_0025_matching_graph,383,45
12_624IP1_0025_matching_graph,383,45
13_627IP1_0025_matching_graph,383,45
14_651IP1_0025_matching_graph,383,45
15_863IP1_0025_matching_graph,383,45
16_800IP1_0025_matching_graph,383,45
17_759IP1_0025_matching_graph,383,45
18_885IP1_0025_matching_graph,383,45
19_812IP1_0025_matching_graph,383,45
1_73IP1_0025_matching_graph,383,45
20_887IP1_0025_matching_graph,383,45
21_990IP1_0025_matching_graph,383,45
22_876IP1_0025_matching_graph,383,45
23_898IP1_0025_matching_graph,383,45
24_926IP1_0025_matching_graph,383,45
25_946IP1_0025_matching_graph,383,45
26_968IP1_0025_matching_graph,383,45
27_1030IP1_0025_matching_graph,383,45
28_1053IP1_0025_matching_graph,383,45
29_1076IP1_0025_matching_graph,383,45
2_130IP1_0025_matching_graph,383,45
30_868IP1_0025_matching_graph,383,45
31_917IP1_0025_matching_graph,383,45
32_939IP1_0025_matching_graph,383,45
33_982IP1_0025_matching_graph,383,45
34_1003IP1_0025_matching_graph,383,45
35_1023IP1_0025_matching_graph,383,45
36_1047IP1_0025_matching_graph,383,45
37_1069IP1_0025_matching_graph,383,45
38_1111IP1_0025_matching_graph,383,45
39_898IP1_0025_matching_graph,383,45
3_111IP1_0025_matching_graph,383,45
40_921IP1_0025_matching_graph,383,45
4_94IP1_0025_matching_graph,383,45
5_348IP1_0025_matching_graph,383,45
6_414IP1_0025_matching_graph,383,45
7_390IP1_0025_matching_graph,383,45
8_463IP1_0025_matching_graph,383,45
9_570IP1_0025_matching_graph,383,45
41_226IP1_0040_matching_graph,398,44
42_193IP1_0040_matching_graph,398,44
43_292IP1_0040_matching_graph,398,44
44_235IP1_0040_matching_graph,398,44
45_241IP1_0040_matching_graph,398,44
46_358IP1_0040_matching_graph,398,44
47_484IP1_0040_matching_graph,398,44
48_480IP1_0040_matching_graph,398,44
50_550IP1_0040_matching_graph,398,44
52_634IP1_0040_matching_graph,398,44
54_544IP1_0040_matching_graph,398,44
56_632IP1_0040_matching_graph,398,44
58_659IP1_0040_matching_graph,398,44
60_723IP1_0040_matching_graph,398,44
62_741IP1_0040_matching_graph,398,44
64_711IP1_0040_matching_graph,398,44
66_906IP1_0040_matching_graph,398,44
68_804IP1_0040_matching_graph,398,44
70_785IP1_0040_matching_graph,398,44
72_909IP1_0040_matching_graph,398,44
74_1018IP1_0040_matching_graph,398,44
76_882IP1_0040_matching_graph,398,44
78_988IP1_0040_matching_graph,398,44
