,same class,different classes
47_68LP1_0012_matching_graph,62,37
49_55LP1_0012_matching_graph,62,37
51_140LP1_0012_matching_graph,62,37
53_172LP1_0012_matching_graph,62,37
55_387LP1_0012_matching_graph,62,37
57_371LP1_0012_matching_graph,62,37
59_315LP1_0012_matching_graph,62,37
61_398LP1_0012_matching_graph,62,37
63_340LP1_0012_matching_graph,62,37
65_488LP1_0012_matching_graph,62,37
67_406LP1_0012_matching_graph,62,37
69_575LP1_0012_matching_graph,62,37
71_593LP1_0012_matching_graph,62,37
73_608LP1_0012_matching_graph,62,37
75_652LP1_0012_matching_graph,62,37
77_444LP1_0012_matching_graph,62,37
79_490LP1_0012_matching_graph,62,37
40_310LP1_0020_matching_graph,66,36
41_26LP1_0020_matching_graph,66,36
42_71LP1_0020_matching_graph,66,36
43_274LP1_0020_matching_graph,66,36
44_191LP1_0020_matching_graph,66,36
45_222LP1_0020_matching_graph,66,36
46_310LP1_0020_matching_graph,66,36
48_319LP1_0020_matching_graph,66,36
50_534LP1_0020_matching_graph,66,36
52_436LP1_0020_matching_graph,66,36
54_537LP1_0020_matching_graph,66,36
56_648LP1_0020_matching_graph,66,36
58_730LP1_0020_matching_graph,66,36
60_741LP1_0020_matching_graph,66,36
62_756LP1_0020_matching_graph,66,36
64_723LP1_0020_matching_graph,66,36
66_871LP1_0020_matching_graph,66,36
68_703LP1_0020_matching_graph,66,36
70_718LP1_0020_matching_graph,66,36
72_731LP1_0020_matching_graph,66,36
74_745LP1_0020_matching_graph,66,36
76_761LP1_0020_matching_graph,66,36
78_773LP1_0020_matching_graph,66,36
0_90LP1_0045_matching_graph,64,36
10_720LP1_0045_matching_graph,64,36
11_728LP1_0045_matching_graph,64,36
12_761LP1_0045_matching_graph,64,36
13_792LP1_0045_matching_graph,64,36
14_781LP1_0045_matching_graph,64,36
15_875LP1_0045_matching_graph,64,36
16_906LP1_0045_matching_graph,64,36
17_953LP1_0045_matching_graph,64,36
18_1070LP1_0045_matching_graph,64,36
19_1125LP1_0045_matching_graph,64,36
1_148LP1_0045_matching_graph,64,36
20_1132LP1_0045_matching_graph,64,36
21_1103LP1_0045_matching_graph,64,36
22_1104LP1_0045_matching_graph,64,36
23_1074LP1_0045_matching_graph,64,36
24_990LP1_0045_matching_graph,64,36
25_1143LP1_0045_matching_graph,64,36
26_1012LP1_0045_matching_graph,64,36
27_1077LP1_0045_matching_graph,64,36
28_1135LP1_0045_matching_graph,64,36
29_1204LP1_0045_matching_graph,64,36
2_225LP1_0045_matching_graph,64,36
30_1210LP1_0045_matching_graph,64,36
31_1216LP1_0045_matching_graph,64,36
32_1220LP1_0045_matching_graph,64,36
33_1211LP1_0045_matching_graph,64,36
34_1117LP1_0045_matching_graph,64,36
35_1205LP1_0045_matching_graph,64,36
36_1127LP1_0045_matching_graph,64,36
37_1201LP1_0045_matching_graph,64,36
38_1207LP1_0045_matching_graph,64,36
39_1213LP1_0045_matching_graph,64,36
3_326LP1_0045_matching_graph,64,36
4_406LP1_0045_matching_graph,64,36
5_389LP1_0045_matching_graph,64,36
6_432LP1_0045_matching_graph,64,36
7_428LP1_0045_matching_graph,64,36
8_513LP1_0045_matching_graph,64,36
9_433LP1_0045_matching_graph,64,36
