,same class,different classes
28_327MP1_0011_matching_graph,2,34
29_100MP1_0011_matching_graph,2,34
30_283MP1_0011_matching_graph,2,34
31_274MP1_0011_matching_graph,2,34
32_319MP1_0011_matching_graph,2,34
33_352MP1_0011_matching_graph,2,34
35_531MP1_0011_matching_graph,2,34
37_509MP1_0011_matching_graph,2,34
39_561MP1_0011_matching_graph,2,34
40_597MP1_0011_matching_graph,2,34
41_437MP1_0011_matching_graph,2,34
42_449MP1_0011_matching_graph,2,34
43_485MP1_0011_matching_graph,2,34
44_496MP1_0011_matching_graph,2,34
45_506MP1_0011_matching_graph,2,34
46_536MP1_0011_matching_graph,2,34
47_442MP1_0011_matching_graph,2,34
48_482MP1_0011_matching_graph,2,34
49_496MP1_0011_matching_graph,2,34
50_516MP1_0011_matching_graph,2,34
51_547MP1_0011_matching_graph,2,34
52_562MP1_0011_matching_graph,2,34
53_580MP1_0011_matching_graph,2,34
54_599MP1_0011_matching_graph,2,34
55_620MP1_0011_matching_graph,2,34
56_471MP1_0011_matching_graph,2,34
0_175MP1_0031_matching_graph,1,19
10_763MP1_0031_matching_graph,1,19
11_849MP1_0031_matching_graph,1,19
12_990MP1_0031_matching_graph,1,19
13_1075MP1_0031_matching_graph,1,19
14_1039MP1_0031_matching_graph,1,19
15_971MP1_0031_matching_graph,1,19
16_1099MP1_0031_matching_graph,1,19
17_985MP1_0031_matching_graph,1,19
18_1029MP1_0031_matching_graph,1,19
19_1053MP1_0031_matching_graph,1,19
1_21MP1_0031_matching_graph,1,19
20_1079MP1_0031_matching_graph,1,19
21_1104MP1_0031_matching_graph,1,19
22_1130MP1_0031_matching_graph,1,19
23_1157MP1_0031_matching_graph,1,19
24_1180MP1_0031_matching_graph,1,19
25_1201MP1_0031_matching_graph,1,19
26_1217MP1_0031_matching_graph,1,19
27_1020MP1_0031_matching_graph,1,19
2_195MP1_0031_matching_graph,1,19
34_318MP1_0031_matching_graph,1,19
36_937MP1_0031_matching_graph,1,19
38_922MP1_0031_matching_graph,1,19
3_316MP1_0031_matching_graph,1,19
4_340MP1_0031_matching_graph,1,19
5_374MP1_0031_matching_graph,1,19
6_469MP1_0031_matching_graph,1,19
7_495MP1_0031_matching_graph,1,19
8_699MP1_0031_matching_graph,1,19
9_742MP1_0031_matching_graph,1,19
57_184MP1_0040_matching_graph,0,5
58_175MP1_0040_matching_graph,0,5
59_96MP1_0040_matching_graph,0,5
60_67MP1_0040_matching_graph,0,5
61_172MP1_0040_matching_graph,0,5
62_242MP1_0040_matching_graph,0,5
63_249MP1_0040_matching_graph,0,5
64_276MP1_0040_matching_graph,0,5
65_545MP1_0040_matching_graph,0,5
66_468MP1_0040_matching_graph,0,5
67_434MP1_0040_matching_graph,0,5
68_547MP1_0040_matching_graph,0,5
69_628MP1_0040_matching_graph,0,5
70_639MP1_0040_matching_graph,0,5
71_673MP1_0040_matching_graph,0,5
72_701MP1_0040_matching_graph,0,5
73_697MP1_0040_matching_graph,0,5
74_699MP1_0040_matching_graph,0,5
75_899MP1_0040_matching_graph,0,5
76_820MP1_0040_matching_graph,0,5
77_781MP1_0040_matching_graph,0,5
78_913MP1_0040_matching_graph,0,5
79_1036MP1_0040_matching_graph,0,5
