,same class,different classes
26_97WP1_0021_matching_graph,0,11
28_169WP1_0021_matching_graph,0,11
30_209WP1_0021_matching_graph,0,11
32_286WP1_0021_matching_graph,0,11
33_220WP1_0021_matching_graph,0,11
34_355WP1_0021_matching_graph,0,11
35_573WP1_0021_matching_graph,0,11
36_555WP1_0021_matching_graph,0,11
37_659WP1_0021_matching_graph,0,11
38_682WP1_0021_matching_graph,0,11
39_755WP1_0021_matching_graph,0,11
40_766WP1_0021_matching_graph,0,11
41_751WP1_0021_matching_graph,0,11
42_734WP1_0021_matching_graph,0,11
43_894WP1_0021_matching_graph,0,11
44_840WP1_0021_matching_graph,0,11
45_889WP1_0021_matching_graph,0,11
46_909WP1_0021_matching_graph,0,11
47_734WP1_0021_matching_graph,0,11
48_757WP1_0021_matching_graph,0,11
49_828WP1_0021_matching_graph,0,11
50_852WP1_0021_matching_graph,0,11
51_877WP1_0021_matching_graph,0,11
52_742WP1_0021_matching_graph,0,11
53_778WP1_0021_matching_graph,0,11
54_794WP1_0021_matching_graph,0,11
55_862WP1_0021_matching_graph,0,11
56_886WP1_0021_matching_graph,0,11
57_904WP1_0021_matching_graph,0,11
0_229WP1_0037_matching_graph,0,9
10_647WP1_0037_matching_graph,0,9
11_657WP1_0037_matching_graph,0,9
12_904WP1_0037_matching_graph,0,9
13_819WP1_0037_matching_graph,0,9
14_778WP1_0037_matching_graph,0,9
15_832WP1_0037_matching_graph,0,9
16_1088WP1_0037_matching_graph,0,9
17_883WP1_0037_matching_graph,0,9
18_944WP1_0037_matching_graph,0,9
19_1157WP1_0037_matching_graph,0,9
1_342WP1_0037_matching_graph,0,9
20_1180WP1_0037_matching_graph,0,9
21_1067WP1_0037_matching_graph,0,9
22_1175WP1_0037_matching_graph,0,9
23_1143WP1_0037_matching_graph,0,9
24_1191WP1_0037_matching_graph,0,9
25_1205WP1_0037_matching_graph,0,9
27_1045WP1_0037_matching_graph,0,9
29_1079WP1_0037_matching_graph,0,9
2_88WP1_0037_matching_graph,0,9
31_1106WP1_0037_matching_graph,0,9
3_129WP1_0037_matching_graph,0,9
4_106WP1_0037_matching_graph,0,9
5_433WP1_0037_matching_graph,0,9
6_505WP1_0037_matching_graph,0,9
7_717WP1_0037_matching_graph,0,9
8_581WP1_0037_matching_graph,0,9
9_636WP1_0037_matching_graph,0,9
58_315WP1_0040_matching_graph,0,12
59_102WP1_0040_matching_graph,0,12
60_177WP1_0040_matching_graph,0,12
61_214WP1_0040_matching_graph,0,12
62_192WP1_0040_matching_graph,0,12
63_352WP1_0040_matching_graph,0,12
64_571WP1_0040_matching_graph,0,12
65_542WP1_0040_matching_graph,0,12
66_655WP1_0040_matching_graph,0,12
67_712WP1_0040_matching_graph,0,12
68_699WP1_0040_matching_graph,0,12
69_734WP1_0040_matching_graph,0,12
70_722WP1_0040_matching_graph,0,12
71_897WP1_0040_matching_graph,0,12
72_844WP1_0040_matching_graph,0,12
73_910WP1_0040_matching_graph,0,12
74_948WP1_0040_matching_graph,0,12
75_1000WP1_0040_matching_graph,0,12
76_971WP1_0040_matching_graph,0,12
77_996WP1_0040_matching_graph,0,12
78_1137WP1_0040_matching_graph,0,12
79_1212WP1_0040_matching_graph,0,12
