,same class,different classes
0_281NP1_0033_matching_graph,1,22
10_489NP1_0033_matching_graph,1,22
11_537NP1_0033_matching_graph,1,22
12_519NP1_0033_matching_graph,1,22
13_600NP1_0033_matching_graph,1,22
14_700NP1_0033_matching_graph,1,22
15_697NP1_0033_matching_graph,1,22
16_794NP1_0033_matching_graph,1,22
17_759NP1_0033_matching_graph,1,22
18_846NP1_0033_matching_graph,1,22
19_745NP1_0033_matching_graph,1,22
1_125NP1_0033_matching_graph,1,22
20_924NP1_0033_matching_graph,1,22
21_821NP1_0033_matching_graph,1,22
22_1070NP1_0033_matching_graph,1,22
23_834NP1_0033_matching_graph,1,22
24_965NP1_0033_matching_graph,1,22
25_1019NP1_0033_matching_graph,1,22
26_1062NP1_0033_matching_graph,1,22
27_1092NP1_0033_matching_graph,1,22
28_1092NP1_0033_matching_graph,1,22
29_1033NP1_0033_matching_graph,1,22
2_238NP1_0033_matching_graph,1,22
30_1002NP1_0033_matching_graph,1,22
31_1175NP1_0033_matching_graph,1,22
32_1105NP1_0033_matching_graph,1,22
33_998NP1_0033_matching_graph,1,22
34_1011NP1_0033_matching_graph,1,22
35_1035NP1_0033_matching_graph,1,22
36_1060NP1_0033_matching_graph,1,22
37_1091NP1_0033_matching_graph,1,22
38_1107NP1_0033_matching_graph,1,22
39_1129NP1_0033_matching_graph,1,22
3_306NP1_0033_matching_graph,1,22
40_1154NP1_0033_matching_graph,1,22
41_1172NP1_0033_matching_graph,1,22
42_1188NP1_0033_matching_graph,1,22
43_1202NP1_0033_matching_graph,1,22
44_1010NP1_0033_matching_graph,1,22
45_1035NP1_0033_matching_graph,1,22
46_1059NP1_0033_matching_graph,1,22
47_1088NP1_0033_matching_graph,1,22
48_1106NP1_0033_matching_graph,1,22
4_196NP1_0033_matching_graph,1,22
5_302NP1_0033_matching_graph,1,22
6_321NP1_0033_matching_graph,1,22
7_366NP1_0033_matching_graph,1,22
8_388NP1_0033_matching_graph,1,22
9_563NP1_0033_matching_graph,1,22
49_288NP1_0043_matching_graph,1,21
50_223NP1_0043_matching_graph,1,21
51_288NP1_0043_matching_graph,1,21
52_340NP1_0043_matching_graph,1,21
53_324NP1_0043_matching_graph,1,21
54_327NP1_0043_matching_graph,1,21
55_401NP1_0043_matching_graph,1,21
56_493NP1_0043_matching_graph,1,21
57_608NP1_0043_matching_graph,1,21
58_609NP1_0043_matching_graph,1,21
59_717NP1_0043_matching_graph,1,21
60_788NP1_0043_matching_graph,1,21
61_811NP1_0043_matching_graph,1,21
62_735NP1_0043_matching_graph,1,21
63_874NP1_0043_matching_graph,1,21
64_836NP1_0043_matching_graph,1,21
65_862NP1_0043_matching_graph,1,21
66_1021NP1_0043_matching_graph,1,21
67_1064NP1_0043_matching_graph,1,21
68_1053NP1_0043_matching_graph,1,21
69_1035NP1_0043_matching_graph,1,21
70_1012NP1_0043_matching_graph,1,21
71_1109NP1_0043_matching_graph,1,21
72_1189NP1_0043_matching_graph,1,21
73_1084NP1_0043_matching_graph,1,21
74_1152NP1_0043_matching_graph,1,21
75_1194NP1_0043_matching_graph,1,21
76_1207NP1_0043_matching_graph,1,21
77_1204NP1_0043_matching_graph,1,21
78_1211NP1_0043_matching_graph,1,21
79_1218NP1_0043_matching_graph,1,21
