,same class,different classes
55_258IP1_0021_matching_graph,364,45
57_220IP1_0021_matching_graph,364,45
59_243IP1_0021_matching_graph,364,45
61_313IP1_0021_matching_graph,364,45
63_292IP1_0021_matching_graph,364,45
65_343IP1_0021_matching_graph,364,45
67_376IP1_0021_matching_graph,364,45
69_515IP1_0021_matching_graph,364,45
71_562IP1_0021_matching_graph,364,45
73_485IP1_0021_matching_graph,364,45
75_565IP1_0021_matching_graph,364,45
77_631IP1_0021_matching_graph,364,45
79_716IP1_0021_matching_graph,364,45
0_69IP1_0025_matching_graph,383,45
10_645IP1_0025_matching_graph,383,45
11_519IP1_0025_matching_graph,383,45
12_642IP1_0025_matching_graph,383,45
13_622IP1_0025_matching_graph,383,45
14_629IP1_0025_matching_graph,383,45
15_844IP1_0025_matching_graph,383,45
16_874IP1_0025_matching_graph,383,45
17_772IP1_0025_matching_graph,383,45
18_934IP1_0025_matching_graph,383,45
19_795IP1_0025_matching_graph,383,45
1_50IP1_0025_matching_graph,383,45
20_933IP1_0025_matching_graph,383,45
21_1022IP1_0025_matching_graph,383,45
22_818IP1_0025_matching_graph,383,45
23_830IP1_0025_matching_graph,383,45
24_849IP1_0025_matching_graph,383,45
25_889IP1_0025_matching_graph,383,45
26_923IP1_0025_matching_graph,383,45
27_977IP1_0025_matching_graph,383,45
28_995IP1_0025_matching_graph,383,45
29_1012IP1_0025_matching_graph,383,45
2_64IP1_0025_matching_graph,383,45
30_819IP1_0025_matching_graph,383,45
31_851IP1_0025_matching_graph,383,45
32_881IP1_0025_matching_graph,383,45
33_908IP1_0025_matching_graph,383,45
34_943IP1_0025_matching_graph,383,45
35_969IP1_0025_matching_graph,383,45
36_983IP1_0025_matching_graph,383,45
37_1000IP1_0025_matching_graph,383,45
38_1017IP1_0025_matching_graph,383,45
39_1033IP1_0025_matching_graph,383,45
3_105IP1_0025_matching_graph,383,45
40_1043IP1_0025_matching_graph,383,45
41_813IP1_0025_matching_graph,383,45
42_839IP1_0025_matching_graph,383,45
4_99IP1_0025_matching_graph,383,45
5_378IP1_0025_matching_graph,383,45
6_447IP1_0025_matching_graph,383,45
7_411IP1_0025_matching_graph,383,45
8_442IP1_0025_matching_graph,383,45
9_559IP1_0025_matching_graph,383,45
43_235IP1_0040_matching_graph,398,44
44_204IP1_0040_matching_graph,398,44
45_249IP1_0040_matching_graph,398,44
46_257IP1_0040_matching_graph,398,44
47_256IP1_0040_matching_graph,398,44
48_362IP1_0040_matching_graph,398,44
49_538IP1_0040_matching_graph,398,44
50_490IP1_0040_matching_graph,398,44
51_565IP1_0040_matching_graph,398,44
52_669IP1_0040_matching_graph,398,44
53_543IP1_0040_matching_graph,398,44
54_615IP1_0040_matching_graph,398,44
56_691IP1_0040_matching_graph,398,44
58_687IP1_0040_matching_graph,398,44
60_712IP1_0040_matching_graph,398,44
62_758IP1_0040_matching_graph,398,44
64_951IP1_0040_matching_graph,398,44
66_888IP1_0040_matching_graph,398,44
68_762IP1_0040_matching_graph,398,44
70_912IP1_0040_matching_graph,398,44
72_1027IP1_0040_matching_graph,398,44
74_837IP1_0040_matching_graph,398,44
76_944IP1_0040_matching_graph,398,44
78_960IP1_0040_matching_graph,398,44
