,same class,different classes
43_96FP1_0000_matching_graph,51,40
44_133FP1_0000_matching_graph,51,40
45_209FP1_0000_matching_graph,51,40
46_329FP1_0000_matching_graph,51,40
47_33FP1_0000_matching_graph,51,40
48_68FP1_0000_matching_graph,51,40
49_117FP1_0000_matching_graph,51,40
50_223FP1_0000_matching_graph,51,40
51_259FP1_0000_matching_graph,51,40
53_322FP1_0000_matching_graph,51,40
55_29FP1_0000_matching_graph,51,40
57_84FP1_0000_matching_graph,51,40
59_111FP1_0000_matching_graph,51,40
61_225FP1_0000_matching_graph,51,40
63_316FP1_0000_matching_graph,51,40
65_23FP1_0000_matching_graph,51,40
67_41FP1_0000_matching_graph,51,40
69_98FP1_0000_matching_graph,51,40
71_161FP1_0000_matching_graph,51,40
73_234FP1_0000_matching_graph,51,40
75_270FP1_0000_matching_graph,51,40
77_78FP1_0000_matching_graph,51,40
0_133FP1_0005_matching_graph,55,42
10_141FP1_0005_matching_graph,55,42
11_165FP1_0005_matching_graph,55,42
12_204FP1_0005_matching_graph,55,42
13_333FP1_0005_matching_graph,55,42
14_347FP1_0005_matching_graph,55,42
15_154FP1_0005_matching_graph,55,42
16_336FP1_0005_matching_graph,55,42
17_351FP1_0005_matching_graph,55,42
18_137FP1_0005_matching_graph,55,42
1_37FP1_0005_matching_graph,55,42
2_137FP1_0005_matching_graph,55,42
3_196FP1_0005_matching_graph,55,42
4_221FP1_0005_matching_graph,55,42
5_338FP1_0005_matching_graph,55,42
6_127FP1_0005_matching_graph,55,42
7_163FP1_0005_matching_graph,55,42
8_188FP1_0005_matching_graph,55,42
9_252FP1_0005_matching_graph,55,42
19_323FP1_0021_matching_graph,43,39
20_56FP1_0021_matching_graph,43,39
21_135FP1_0021_matching_graph,43,39
22_326FP1_0021_matching_graph,43,39
23_368FP1_0021_matching_graph,43,39
24_464FP1_0021_matching_graph,43,39
25_474FP1_0021_matching_graph,43,39
26_607FP1_0021_matching_graph,43,39
27_761FP1_0021_matching_graph,43,39
28_787FP1_0021_matching_graph,43,39
29_792FP1_0021_matching_graph,43,39
30_885FP1_0021_matching_graph,43,39
31_911FP1_0021_matching_graph,43,39
32_962FP1_0021_matching_graph,43,39
33_714FP1_0021_matching_graph,43,39
34_756FP1_0021_matching_graph,43,39
35_803FP1_0021_matching_graph,43,39
36_825FP1_0021_matching_graph,43,39
37_878FP1_0021_matching_graph,43,39
38_947FP1_0021_matching_graph,43,39
39_802FP1_0021_matching_graph,43,39
40_846FP1_0021_matching_graph,43,39
41_870FP1_0021_matching_graph,43,39
42_893FP1_0021_matching_graph,43,39
52_180FP1_0032_matching_graph,48,41
54_319FP1_0032_matching_graph,48,41
56_565FP1_0032_matching_graph,48,41
58_738FP1_0032_matching_graph,48,41
60_792FP1_0032_matching_graph,48,41
62_704FP1_0032_matching_graph,48,41
64_803FP1_0032_matching_graph,48,41
66_963FP1_0032_matching_graph,48,41
68_1099FP1_0032_matching_graph,48,41
70_1105FP1_0032_matching_graph,48,41
72_1147FP1_0032_matching_graph,48,41
74_1178FP1_0032_matching_graph,48,41
76_979FP1_0032_matching_graph,48,41
78_1024FP1_0032_matching_graph,48,41
79_1078FP1_0032_matching_graph,48,41
