,same class,different classes
13_50HP1_0017_matching_graph,12,39
15_195HP1_0017_matching_graph,12,39
17_414HP1_0017_matching_graph,12,39
19_453HP1_0017_matching_graph,12,39
21_373HP1_0017_matching_graph,12,39
23_513HP1_0017_matching_graph,12,39
25_581HP1_0017_matching_graph,12,39
27_669HP1_0017_matching_graph,12,39
29_718HP1_0017_matching_graph,12,39
31_639HP1_0017_matching_graph,12,39
32_754HP1_0017_matching_graph,12,39
33_814HP1_0017_matching_graph,12,39
34_614HP1_0017_matching_graph,12,39
35_646HP1_0017_matching_graph,12,39
36_668HP1_0017_matching_graph,12,39
37_682HP1_0017_matching_graph,12,39
38_706HP1_0017_matching_graph,12,39
39_723HP1_0017_matching_graph,12,39
40_778HP1_0017_matching_graph,12,39
41_789HP1_0017_matching_graph,12,39
44_17HP1_0023_matching_graph,6,33
46_94HP1_0023_matching_graph,6,33
48_352HP1_0023_matching_graph,6,33
50_375HP1_0023_matching_graph,6,33
52_407HP1_0023_matching_graph,6,33
54_356HP1_0023_matching_graph,6,33
56_512HP1_0023_matching_graph,6,33
58_397HP1_0023_matching_graph,6,33
60_635HP1_0023_matching_graph,6,33
62_738HP1_0023_matching_graph,6,33
64_800HP1_0023_matching_graph,6,33
66_793HP1_0023_matching_graph,6,33
67_762HP1_0023_matching_graph,6,33
68_751HP1_0023_matching_graph,6,33
69_909HP1_0023_matching_graph,6,33
70_978HP1_0023_matching_graph,6,33
71_988HP1_0023_matching_graph,6,33
72_821HP1_0023_matching_graph,6,33
73_838HP1_0023_matching_graph,6,33
74_872HP1_0023_matching_graph,6,33
75_895HP1_0023_matching_graph,6,33
76_939HP1_0023_matching_graph,6,33
77_978HP1_0023_matching_graph,6,33
78_837HP1_0023_matching_graph,6,33
79_922HP1_0023_matching_graph,6,33
42_181HP1_0030_matching_graph,6,30
43_268HP1_0030_matching_graph,6,30
45_343HP1_0030_matching_graph,6,30
47_559HP1_0030_matching_graph,6,30
49_656HP1_0030_matching_graph,6,30
51_666HP1_0030_matching_graph,6,30
53_1045HP1_0030_matching_graph,6,30
55_1151HP1_0030_matching_graph,6,30
57_966HP1_0030_matching_graph,6,30
59_1085HP1_0030_matching_graph,6,30
61_1102HP1_0030_matching_graph,6,30
63_1123HP1_0030_matching_graph,6,30
65_1137HP1_0030_matching_graph,6,30
0_64HP1_0032_matching_graph,5,32
10_973HP1_0032_matching_graph,5,32
11_839HP1_0032_matching_graph,5,32
12_968HP1_0032_matching_graph,5,32
14_1070HP1_0032_matching_graph,5,32
16_1042HP1_0032_matching_graph,5,32
18_1145HP1_0032_matching_graph,5,32
1_271HP1_0032_matching_graph,5,32
20_1111HP1_0032_matching_graph,5,32
22_1141HP1_0032_matching_graph,5,32
24_968HP1_0032_matching_graph,5,32
26_1020HP1_0032_matching_graph,5,32
28_1132HP1_0032_matching_graph,5,32
2_317HP1_0032_matching_graph,5,32
30_1154HP1_0032_matching_graph,5,32
3_586HP1_0032_matching_graph,5,32
4_589HP1_0032_matching_graph,5,32
5_708HP1_0032_matching_graph,5,32
6_802HP1_0032_matching_graph,5,32
7_754HP1_0032_matching_graph,5,32
8_771HP1_0032_matching_graph,5,32
9_920HP1_0032_matching_graph,5,32
