,same class,different classes
0_120YP1_0019_matching_graph,18,44
10_752YP1_0019_matching_graph,18,44
11_712YP1_0019_matching_graph,18,44
12_716YP1_0019_matching_graph,18,44
13_762YP1_0019_matching_graph,18,44
14_785YP1_0019_matching_graph,18,44
15_809YP1_0019_matching_graph,18,44
16_881YP1_0019_matching_graph,18,44
17_892YP1_0019_matching_graph,18,44
18_703YP1_0019_matching_graph,18,44
19_720YP1_0019_matching_graph,18,44
1_198YP1_0019_matching_graph,18,44
20_762YP1_0019_matching_graph,18,44
21_813YP1_0019_matching_graph,18,44
22_845YP1_0019_matching_graph,18,44
23_867YP1_0019_matching_graph,18,44
24_887YP1_0019_matching_graph,18,44
25_902YP1_0019_matching_graph,18,44
26_914YP1_0019_matching_graph,18,44
27_709YP1_0019_matching_graph,18,44
28_753YP1_0019_matching_graph,18,44
29_780YP1_0019_matching_graph,18,44
2_354YP1_0019_matching_graph,18,44
30_804YP1_0019_matching_graph,18,44
31_853YP1_0019_matching_graph,18,44
32_873YP1_0019_matching_graph,18,44
3_517YP1_0019_matching_graph,18,44
4_573YP1_0019_matching_graph,18,44
5_411YP1_0019_matching_graph,18,44
6_505YP1_0019_matching_graph,18,44
7_579YP1_0019_matching_graph,18,44
8_602YP1_0019_matching_graph,18,44
9_702YP1_0019_matching_graph,18,44
47_166YP1_0021_matching_graph,18,41
48_261YP1_0021_matching_graph,18,41
49_397YP1_0021_matching_graph,18,41
50_561YP1_0021_matching_graph,18,41
51_614YP1_0021_matching_graph,18,41
52_459YP1_0021_matching_graph,18,41
53_554YP1_0021_matching_graph,18,41
54_605YP1_0021_matching_graph,18,41
55_624YP1_0021_matching_graph,18,41
56_730YP1_0021_matching_graph,18,41
57_799YP1_0021_matching_graph,18,41
58_736YP1_0021_matching_graph,18,41
59_900YP1_0021_matching_graph,18,41
60_830YP1_0021_matching_graph,18,41
61_850YP1_0021_matching_graph,18,41
62_866YP1_0021_matching_graph,18,41
63_716YP1_0021_matching_graph,18,41
64_735YP1_0021_matching_graph,18,41
65_744YP1_0021_matching_graph,18,41
66_756YP1_0021_matching_graph,18,41
67_791YP1_0021_matching_graph,18,41
68_839YP1_0021_matching_graph,18,41
69_871YP1_0021_matching_graph,18,41
70_890YP1_0021_matching_graph,18,41
71_906YP1_0021_matching_graph,18,41
72_731YP1_0021_matching_graph,18,41
73_751YP1_0021_matching_graph,18,41
74_799YP1_0021_matching_graph,18,41
75_816YP1_0021_matching_graph,18,41
76_830YP1_0021_matching_graph,18,41
77_865YP1_0021_matching_graph,18,41
78_886YP1_0021_matching_graph,18,41
33_22YP1_0046_matching_graph,15,43
34_455YP1_0046_matching_graph,15,43
35_454YP1_0046_matching_graph,15,43
36_564YP1_0046_matching_graph,15,43
37_649YP1_0046_matching_graph,15,43
38_856YP1_0046_matching_graph,15,43
39_897YP1_0046_matching_graph,15,43
40_1182YP1_0046_matching_graph,15,43
41_1127YP1_0046_matching_graph,15,43
42_1184YP1_0046_matching_graph,15,43
43_1031YP1_0046_matching_graph,15,43
44_1036YP1_0046_matching_graph,15,43
45_1208YP1_0046_matching_graph,15,43
46_1164YP1_0046_matching_graph,15,43
79_137YP1_0048_matching_graph,14,39
