,same class,different classes
66_57ZP1_0015_matching_graph,13,44
67_178ZP1_0015_matching_graph,13,44
68_220ZP1_0015_matching_graph,13,44
69_579ZP1_0015_matching_graph,13,44
70_670ZP1_0015_matching_graph,13,44
71_715ZP1_0015_matching_graph,13,44
72_660ZP1_0015_matching_graph,13,44
73_691ZP1_0015_matching_graph,13,44
74_695ZP1_0015_matching_graph,13,44
45_20ZP1_0024_matching_graph,16,46
47_208ZP1_0024_matching_graph,16,46
49_357ZP1_0024_matching_graph,16,46
51_540ZP1_0024_matching_graph,16,46
53_741ZP1_0024_matching_graph,16,46
55_900ZP1_0024_matching_graph,16,46
57_798ZP1_0024_matching_graph,16,46
59_844ZP1_0024_matching_graph,16,46
60_867ZP1_0024_matching_graph,16,46
61_885ZP1_0024_matching_graph,16,46
62_938ZP1_0024_matching_graph,16,46
63_1013ZP1_0024_matching_graph,16,46
64_941ZP1_0024_matching_graph,16,46
65_1022ZP1_0024_matching_graph,16,46
0_92ZP1_0039_matching_graph,19,48
10_1209ZP1_0039_matching_graph,19,48
11_1225ZP1_0039_matching_graph,19,48
1_59ZP1_0039_matching_graph,19,48
23_170ZP1_0039_matching_graph,9,30
24_263ZP1_0039_matching_graph,9,30
25_509ZP1_0039_matching_graph,9,30
26_410ZP1_0039_matching_graph,9,30
27_508ZP1_0039_matching_graph,9,30
28_658ZP1_0039_matching_graph,9,30
29_711ZP1_0039_matching_graph,9,30
2_269ZP1_0039_matching_graph,19,48
30_884ZP1_0039_matching_graph,9,30
31_766ZP1_0039_matching_graph,9,30
32_915ZP1_0039_matching_graph,9,30
33_1022ZP1_0039_matching_graph,9,30
34_994ZP1_0039_matching_graph,9,30
35_1174ZP1_0039_matching_graph,9,30
36_1082ZP1_0039_matching_graph,9,30
37_1134ZP1_0039_matching_graph,9,30
3_638ZP1_0039_matching_graph,19,48
4_819ZP1_0039_matching_graph,19,48
5_991ZP1_0039_matching_graph,19,48
6_1006ZP1_0039_matching_graph,19,48
75_883ZP1_0039_matching_graph,14,18
76_947ZP1_0039_matching_graph,14,18
77_1220ZP1_0039_matching_graph,14,18
78_1108ZP1_0039_matching_graph,14,18
7_962ZP1_0039_matching_graph,19,48
8_1096ZP1_0039_matching_graph,19,48
9_1077ZP1_0039_matching_graph,19,48
38_179ZP1_0042_matching_graph,20,43
39_134ZP1_0042_matching_graph,20,43
40_336ZP1_0042_matching_graph,20,43
41_489ZP1_0042_matching_graph,20,43
42_886ZP1_0042_matching_graph,20,43
43_812ZP1_0042_matching_graph,20,43
44_1102ZP1_0042_matching_graph,20,43
46_1054ZP1_0042_matching_graph,20,43
48_980ZP1_0042_matching_graph,20,43
50_1179ZP1_0042_matching_graph,20,43
52_1181ZP1_0042_matching_graph,20,43
54_1154ZP1_0042_matching_graph,20,43
56_1224ZP1_0042_matching_graph,20,43
58_1124ZP1_0042_matching_graph,20,43
12_148ZP1_0048_matching_graph,24,47
13_228ZP1_0048_matching_graph,24,47
14_460ZP1_0048_matching_graph,24,47
15_482ZP1_0048_matching_graph,24,47
16_701ZP1_0048_matching_graph,24,47
17_851ZP1_0048_matching_graph,24,47
18_967ZP1_0048_matching_graph,24,47
19_1066ZP1_0048_matching_graph,24,47
20_1049ZP1_0048_matching_graph,24,47
21_1225ZP1_0048_matching_graph,24,47
22_1113ZP1_0048_matching_graph,24,47
79_128ZP1_0048_matching_graph,19,17
