,same class,different classes
35_323KP1_0009_matching_graph,17,43
36_317KP1_0009_matching_graph,17,43
37_338KP1_0009_matching_graph,17,43
38_398KP1_0009_matching_graph,17,43
39_481KP1_0009_matching_graph,17,43
40_510KP1_0009_matching_graph,17,43
41_581KP1_0009_matching_graph,17,43
42_400KP1_0009_matching_graph,17,43
43_423KP1_0009_matching_graph,17,43
44_632KP1_0009_matching_graph,17,43
45_383KP1_0009_matching_graph,17,43
46_462KP1_0009_matching_graph,17,43
47_634KP1_0009_matching_graph,17,43
48_473KP1_0009_matching_graph,17,43
15_268KP1_0010_matching_graph,15,38
16_64KP1_0010_matching_graph,15,38
17_164KP1_0010_matching_graph,15,38
18_256KP1_0010_matching_graph,15,38
19_342KP1_0010_matching_graph,15,38
20_525KP1_0010_matching_graph,15,38
21_575KP1_0010_matching_graph,15,38
22_437KP1_0010_matching_graph,15,38
23_458KP1_0010_matching_graph,15,38
24_486KP1_0010_matching_graph,15,38
25_523KP1_0010_matching_graph,15,38
26_597KP1_0010_matching_graph,15,38
27_376KP1_0010_matching_graph,15,38
28_416KP1_0010_matching_graph,15,38
29_596KP1_0010_matching_graph,15,38
30_383KP1_0010_matching_graph,15,38
31_435KP1_0010_matching_graph,15,38
32_453KP1_0010_matching_graph,15,38
33_543KP1_0010_matching_graph,15,38
34_580KP1_0010_matching_graph,15,38
68_224KP1_0020_matching_graph,24,38
69_112KP1_0020_matching_graph,24,38
70_285KP1_0020_matching_graph,24,38
71_343KP1_0020_matching_graph,24,38
72_312KP1_0020_matching_graph,24,38
73_437KP1_0020_matching_graph,24,38
74_572KP1_0020_matching_graph,24,38
75_431KP1_0020_matching_graph,24,38
76_632KP1_0020_matching_graph,24,38
77_726KP1_0020_matching_graph,24,38
78_731KP1_0020_matching_graph,24,38
79_732KP1_0020_matching_graph,24,38
49_112KP1_0027_matching_graph,14,38
50_196KP1_0027_matching_graph,14,38
51_176KP1_0027_matching_graph,14,38
52_619KP1_0027_matching_graph,14,38
53_541KP1_0027_matching_graph,14,38
54_611KP1_0027_matching_graph,14,38
55_659KP1_0027_matching_graph,14,38
56_652KP1_0027_matching_graph,14,38
57_865KP1_0027_matching_graph,14,38
58_962KP1_0027_matching_graph,14,38
59_818KP1_0027_matching_graph,14,38
60_939KP1_0027_matching_graph,14,38
61_952KP1_0027_matching_graph,14,38
62_994KP1_0027_matching_graph,14,38
63_893KP1_0027_matching_graph,14,38
64_985KP1_0027_matching_graph,14,38
65_1004KP1_0027_matching_graph,14,38
66_899KP1_0027_matching_graph,14,38
67_946KP1_0027_matching_graph,14,38
0_55KP1_0028_matching_graph,20,42
10_939KP1_0028_matching_graph,18,42
11_1001KP1_0028_matching_graph,18,42
12_1021KP1_0028_matching_graph,18,42
13_1022KP1_0028_matching_graph,18,42
14_938KP1_0028_matching_graph,18,42
1_312KP1_0028_matching_graph,20,42
2_469KP1_0028_matching_graph,20,42
3_926KP1_0028_matching_graph,20,42
4_985KP1_0028_matching_graph,20,42
5_1016KP1_0028_matching_graph,20,42
6_376KP1_0028_matching_graph,18,42
7_700KP1_0028_matching_graph,18,42
8_886KP1_0028_matching_graph,18,42
9_847KP1_0028_matching_graph,18,42
