,same class,different classes
10_9XP1_0000_matching_graph,47,48
11_38XP1_0000_matching_graph,47,48
12_60XP1_0000_matching_graph,47,48
13_78XP1_0000_matching_graph,47,48
14_251XP1_0000_matching_graph,47,48
15_74XP1_0000_matching_graph,47,48
17_160XP1_0000_matching_graph,47,48
19_248XP1_0000_matching_graph,47,48
21_13XP1_0000_matching_graph,47,48
23_27XP1_0000_matching_graph,47,48
25_43XP1_0000_matching_graph,47,48
27_64XP1_0000_matching_graph,47,48
29_108XP1_0000_matching_graph,47,48
31_144XP1_0000_matching_graph,47,48
33_163XP1_0000_matching_graph,47,48
35_183XP1_0000_matching_graph,47,48
36_47XP1_0000_matching_graph,47,48
37_74XP1_0000_matching_graph,47,48
38_101XP1_0000_matching_graph,47,48
7_8XP1_0000_matching_graph,47,48
8_19XP1_0000_matching_graph,47,48
9_72XP1_0000_matching_graph,47,48
0_91XP1_0008_matching_graph,51,49
1_549XP1_0008_matching_graph,51,49
2_549XP1_0008_matching_graph,51,49
39_359XP1_0008_matching_graph,44,45
3_578XP1_0008_matching_graph,51,49
40_313XP1_0008_matching_graph,44,45
41_576XP1_0008_matching_graph,44,45
42_294XP1_0008_matching_graph,44,45
43_317XP1_0008_matching_graph,44,45
44_345XP1_0008_matching_graph,44,45
45_489XP1_0008_matching_graph,44,45
46_457XP1_0008_matching_graph,44,45
47_552XP1_0008_matching_graph,44,45
48_319XP1_0008_matching_graph,44,45
49_430XP1_0008_matching_graph,44,45
4_333XP1_0008_matching_graph,51,49
50_464XP1_0008_matching_graph,44,45
5_388XP1_0008_matching_graph,51,49
6_403XP1_0008_matching_graph,51,49
16_576XP1_0018_matching_graph,45,49
18_643XP1_0018_matching_graph,45,49
20_732XP1_0018_matching_graph,45,49
22_735XP1_0018_matching_graph,45,49
24_745XP1_0018_matching_graph,45,49
26_818XP1_0018_matching_graph,45,49
28_870XP1_0018_matching_graph,45,49
30_760XP1_0018_matching_graph,45,49
32_917XP1_0018_matching_graph,45,49
34_748XP1_0018_matching_graph,45,49
51_130XP1_0046_matching_graph,48,44
52_200XP1_0046_matching_graph,48,44
53_361XP1_0046_matching_graph,48,44
54_174XP1_0046_matching_graph,48,44
55_474XP1_0046_matching_graph,48,44
56_464XP1_0046_matching_graph,48,44
57_529XP1_0046_matching_graph,48,44
58_616XP1_0046_matching_graph,48,44
59_664XP1_0046_matching_graph,48,44
60_703XP1_0046_matching_graph,48,44
61_567XP1_0046_matching_graph,48,44
62_615XP1_0046_matching_graph,48,44
63_735XP1_0046_matching_graph,48,44
64_803XP1_0046_matching_graph,48,44
65_937XP1_0046_matching_graph,48,44
66_1047XP1_0046_matching_graph,48,44
67_1106XP1_0046_matching_graph,48,44
68_1145XP1_0046_matching_graph,48,44
69_1042XP1_0046_matching_graph,48,44
70_970XP1_0046_matching_graph,48,44
71_1030XP1_0046_matching_graph,48,44
72_1115XP1_0046_matching_graph,48,44
73_1184XP1_0046_matching_graph,48,44
74_1207XP1_0046_matching_graph,48,44
75_1098XP1_0046_matching_graph,48,44
76_1214XP1_0046_matching_graph,48,44
77_1219XP1_0046_matching_graph,48,44
78_1187XP1_0046_matching_graph,48,44
79_1218XP1_0046_matching_graph,48,44
