,same class,different classes
0_168TP1_0003_matching_graph,28,43
10_255TP1_0003_matching_graph,28,43
12_277TP1_0003_matching_graph,28,43
14_313TP1_0003_matching_graph,28,43
16_77TP1_0003_matching_graph,28,43
18_92TP1_0003_matching_graph,28,43
1_342TP1_0003_matching_graph,28,43
20_159TP1_0003_matching_graph,28,43
22_268TP1_0003_matching_graph,28,43
24_79TP1_0003_matching_graph,28,43
26_275TP1_0003_matching_graph,28,43
28_299TP1_0003_matching_graph,28,43
2_120TP1_0003_matching_graph,28,43
4_145TP1_0003_matching_graph,28,43
6_174TP1_0003_matching_graph,28,43
8_225TP1_0003_matching_graph,28,43
74_300TP1_0011_matching_graph,80,38
75_410TP1_0011_matching_graph,80,38
76_472TP1_0011_matching_graph,80,38
77_514TP1_0011_matching_graph,80,38
78_535TP1_0011_matching_graph,80,38
79_573TP1_0011_matching_graph,80,38
37_246TP1_0017_matching_graph,47,40
39_245TP1_0017_matching_graph,47,40
41_175TP1_0017_matching_graph,47,40
42_177TP1_0017_matching_graph,47,40
43_180TP1_0017_matching_graph,47,40
44_183TP1_0017_matching_graph,47,40
45_382TP1_0017_matching_graph,47,40
46_536TP1_0017_matching_graph,47,40
47_632TP1_0017_matching_graph,47,40
48_566TP1_0017_matching_graph,47,40
49_684TP1_0017_matching_graph,47,40
50_637TP1_0017_matching_graph,47,40
51_640TP1_0017_matching_graph,47,40
52_745TP1_0017_matching_graph,47,40
53_768TP1_0017_matching_graph,47,40
54_829TP1_0017_matching_graph,47,40
25_203TP1_0028_matching_graph,40,41
27_235TP1_0028_matching_graph,40,41
29_177TP1_0028_matching_graph,40,41
30_226TP1_0028_matching_graph,40,41
31_664TP1_0028_matching_graph,40,41
32_761TP1_0028_matching_graph,40,41
33_1018TP1_0028_matching_graph,40,41
34_902TP1_0028_matching_graph,40,41
35_1007TP1_0028_matching_graph,40,41
36_1036TP1_0028_matching_graph,40,41
38_928TP1_0028_matching_graph,40,41
40_1061TP1_0028_matching_graph,40,41
11_563TP1_0035_matching_graph,35,43
13_862TP1_0035_matching_graph,35,43
15_934TP1_0035_matching_graph,35,43
17_1076TP1_0035_matching_graph,35,43
19_1067TP1_0035_matching_graph,35,43
21_1209TP1_0035_matching_graph,35,43
23_1121TP1_0035_matching_graph,35,43
3_111TP1_0035_matching_graph,35,43
5_123TP1_0035_matching_graph,35,43
7_85TP1_0035_matching_graph,35,43
9_370TP1_0035_matching_graph,35,43
55_244TP1_0039_matching_graph,48,40
56_281TP1_0039_matching_graph,48,40
57_216TP1_0039_matching_graph,48,40
58_325TP1_0039_matching_graph,48,40
59_658TP1_0039_matching_graph,48,40
60_708TP1_0039_matching_graph,48,40
61_908TP1_0039_matching_graph,48,40
62_797TP1_0039_matching_graph,48,40
63_779TP1_0039_matching_graph,48,40
64_922TP1_0039_matching_graph,48,40
65_962TP1_0039_matching_graph,48,40
66_966TP1_0039_matching_graph,48,40
67_943TP1_0039_matching_graph,48,40
68_980TP1_0039_matching_graph,48,40
69_1154TP1_0039_matching_graph,48,40
70_1189TP1_0039_matching_graph,48,40
71_1204TP1_0039_matching_graph,48,40
72_1213TP1_0039_matching_graph,48,40
73_1104TP1_0039_matching_graph,48,40
