,same class,different classes
42_35EP1_0000_matching_graph,501,47
43_103EP1_0000_matching_graph,501,47
44_160EP1_0000_matching_graph,501,47
45_197EP1_0000_matching_graph,501,47
46_229EP1_0000_matching_graph,501,47
48_259EP1_0000_matching_graph,501,47
50_28EP1_0000_matching_graph,501,47
51_56EP1_0000_matching_graph,501,47
53_71EP1_0000_matching_graph,501,47
55_88EP1_0000_matching_graph,501,47
57_203EP1_0000_matching_graph,501,47
59_21EP1_0000_matching_graph,501,47
62_40EP1_0000_matching_graph,501,47
66_56EP1_0000_matching_graph,501,47
68_150EP1_0000_matching_graph,501,47
70_37EP1_0000_matching_graph,501,47
72_146EP1_0000_matching_graph,501,47
74_178EP1_0000_matching_graph,501,47
76_242EP1_0000_matching_graph,501,47
77_79EP1_0000_matching_graph,501,47
52_70EP1_0003_matching_graph,502,47
54_115EP1_0003_matching_graph,502,47
56_207EP1_0003_matching_graph,502,47
58_285EP1_0003_matching_graph,502,47
61_87EP1_0003_matching_graph,502,47
64_123EP1_0003_matching_graph,502,47
67_326EP1_0003_matching_graph,502,47
69_95EP1_0003_matching_graph,502,47
71_180EP1_0003_matching_graph,502,47
73_301EP1_0003_matching_graph,502,47
75_326EP1_0003_matching_graph,502,47
78_160EP1_0007_matching_graph,495,47
79_115EP1_0007_matching_graph,495,47
35_445EP1_0014_matching_graph,335,47
36_657EP1_0014_matching_graph,335,47
37_679EP1_0014_matching_graph,335,47
38_721EP1_0014_matching_graph,335,47
39_527EP1_0014_matching_graph,335,47
40_569EP1_0014_matching_graph,335,47
41_557EP1_0014_matching_graph,335,47
47_589EP1_0015_matching_graph,335,48
49_632EP1_0015_matching_graph,335,48
60_620EP1_0015_matching_graph,487,48
63_635EP1_0015_matching_graph,487,48
65_605EP1_0015_matching_graph,487,48
0_72EP1_0017_matching_graph,483,49
1_124EP1_0017_matching_graph,483,49
2_620EP1_0017_matching_graph,483,49
3_711EP1_0017_matching_graph,483,49
4_671EP1_0017_matching_graph,483,49
5_715EP1_0017_matching_graph,483,49
6_915EP1_0017_matching_graph,483,49
7_687EP1_0017_matching_graph,483,49
10_572EP1_0018_matching_graph,480,49
11_389EP1_0018_matching_graph,480,49
12_486EP1_0018_matching_graph,480,49
13_586EP1_0018_matching_graph,480,49
14_711EP1_0018_matching_graph,480,49
15_829EP1_0018_matching_graph,480,49
16_737EP1_0018_matching_graph,480,49
17_765EP1_0018_matching_graph,480,49
18_827EP1_0018_matching_graph,480,49
19_874EP1_0018_matching_graph,480,49
20_937EP1_0018_matching_graph,480,49
21_683EP1_0018_matching_graph,480,49
22_863EP1_0018_matching_graph,480,49
23_924EP1_0018_matching_graph,480,49
25_946EP1_0018_matching_graph,480,49
8_88EP1_0018_matching_graph,480,49
9_265EP1_0018_matching_graph,480,49
24_427EP1_0041_matching_graph,336,48
26_522EP1_0041_matching_graph,336,48
27_793EP1_0041_matching_graph,336,48
28_791EP1_0041_matching_graph,336,48
29_1036EP1_0041_matching_graph,336,48
30_1173EP1_0041_matching_graph,336,48
31_1095EP1_0041_matching_graph,336,48
32_1181EP1_0041_matching_graph,336,48
33_1161EP1_0041_matching_graph,336,48
34_1222EP1_0041_matching_graph,336,48
