,same class,different classes
36_79AP1_0011_matching_graph,381,47
37_247AP1_0011_matching_graph,381,47
38_315AP1_0011_matching_graph,381,47
39_312AP1_0011_matching_graph,381,47
40_149AP1_0011_matching_graph,381,47
41_392AP1_0011_matching_graph,381,47
42_432AP1_0011_matching_graph,381,47
43_507AP1_0011_matching_graph,381,47
44_555AP1_0011_matching_graph,381,47
45_472AP1_0011_matching_graph,381,47
46_554AP1_0011_matching_graph,381,47
47_468AP1_0011_matching_graph,381,47
48_545AP1_0011_matching_graph,381,47
10_137AP1_0019_matching_graph,403,48
11_188AP1_0019_matching_graph,403,48
12_508AP1_0019_matching_graph,403,48
13_492AP1_0019_matching_graph,403,48
14_630AP1_0019_matching_graph,403,48
15_734AP1_0019_matching_graph,403,48
16_704AP1_0019_matching_graph,403,48
17_681AP1_0019_matching_graph,403,48
18_747AP1_0019_matching_graph,403,48
19_898AP1_0019_matching_graph,403,48
20_927AP1_0019_matching_graph,403,48
21_954AP1_0019_matching_graph,403,48
22_687AP1_0019_matching_graph,403,48
23_728AP1_0019_matching_graph,403,48
24_778AP1_0019_matching_graph,403,48
25_813AP1_0019_matching_graph,403,48
26_865AP1_0019_matching_graph,403,48
27_921AP1_0019_matching_graph,403,48
28_951AP1_0019_matching_graph,403,48
29_801AP1_0019_matching_graph,403,48
30_821AP1_0019_matching_graph,403,48
8_98AP1_0019_matching_graph,403,48
9_102AP1_0019_matching_graph,403,48
0_110AP1_0027_matching_graph,402,48
1_472AP1_0027_matching_graph,402,48
2_610AP1_0027_matching_graph,402,48
31_1051AP1_0027_matching_graph,324,48
32_1073AP1_0027_matching_graph,324,48
33_1101AP1_0027_matching_graph,324,48
34_939AP1_0027_matching_graph,324,48
35_972AP1_0027_matching_graph,324,48
3_659AP1_0027_matching_graph,402,48
4_632AP1_0027_matching_graph,402,48
5_898AP1_0027_matching_graph,402,48
6_776AP1_0027_matching_graph,402,48
7_1081AP1_0027_matching_graph,402,48
52_478AP1_0030_matching_graph,318,48
53_779AP1_0030_matching_graph,318,48
54_1051AP1_0030_matching_graph,318,48
55_1049AP1_0030_matching_graph,318,48
56_1092AP1_0030_matching_graph,318,48
57_1114AP1_0030_matching_graph,318,48
58_975AP1_0030_matching_graph,318,48
71_67AP1_0037_matching_graph,337,47
72_639AP1_0037_matching_graph,337,47
73_865AP1_0037_matching_graph,337,47
74_1034AP1_0037_matching_graph,337,47
75_1114AP1_0037_matching_graph,311,48
76_1157AP1_0037_matching_graph,337,47
77_1182AP1_0037_matching_graph,311,48
78_1180AP1_0037_matching_graph,337,47
79_1061AP1_0037_matching_graph,311,48
49_1140AP1_0039_matching_graph,332,47
50_1163AP1_0039_matching_graph,332,47
51_1183AP1_0039_matching_graph,332,47
59_296AP1_0039_matching_graph,427,44
60_447AP1_0039_matching_graph,427,44
61_545AP1_0039_matching_graph,427,44
62_696AP1_0039_matching_graph,427,44
63_695AP1_0039_matching_graph,427,44
64_664AP1_0039_matching_graph,427,44
65_921AP1_0039_matching_graph,427,44
66_818AP1_0039_matching_graph,427,44
67_937AP1_0039_matching_graph,427,44
68_953AP1_0039_matching_graph,427,44
69_1189AP1_0039_matching_graph,427,44
70_1044AP1_0039_matching_graph,427,44
