,same class,different classes
79_22XP1_0000_matching_graph,196,50
42_241XP1_0008_matching_graph,181,49
43_260XP1_0008_matching_graph,181,49
44_396XP1_0008_matching_graph,181,49
45_571XP1_0008_matching_graph,181,49
46_381XP1_0008_matching_graph,181,49
47_447XP1_0008_matching_graph,181,49
48_517XP1_0008_matching_graph,181,49
49_539XP1_0008_matching_graph,181,49
22_524XP1_0018_matching_graph,189,49
23_707XP1_0018_matching_graph,189,49
24_811XP1_0018_matching_graph,189,49
25_937XP1_0018_matching_graph,189,49
26_669XP1_0018_matching_graph,189,49
69_235XP1_0030_matching_graph,172,49
70_222XP1_0030_matching_graph,172,49
71_212XP1_0030_matching_graph,172,49
72_514XP1_0030_matching_graph,172,49
73_553XP1_0030_matching_graph,172,49
74_436XP1_0030_matching_graph,172,49
75_876XP1_0030_matching_graph,172,49
76_978XP1_0030_matching_graph,172,49
77_960XP1_0030_matching_graph,172,49
78_981XP1_0030_matching_graph,172,49
27_78XP1_0046_matching_graph,191,48
28_90XP1_0046_matching_graph,191,48
29_648XP1_0046_matching_graph,191,48
30_919XP1_0046_matching_graph,191,48
31_1138XP1_0046_matching_graph,191,48
32_1063XP1_0046_matching_graph,191,48
33_1117XP1_0046_matching_graph,191,48
34_1038XP1_0046_matching_graph,191,48
35_1109XP1_0046_matching_graph,191,48
36_1079XP1_0046_matching_graph,191,48
37_1221XP1_0046_matching_graph,191,48
38_1179XP1_0046_matching_graph,191,48
39_1184XP1_0046_matching_graph,191,48
40_1223XP1_0046_matching_graph,191,48
41_1152XP1_0046_matching_graph,191,48
0_112XP1_0048_matching_graph,186,49
10_1179XP1_0048_matching_graph,186,49
11_1160XP1_0048_matching_graph,186,49
12_1097XP1_0048_matching_graph,186,49
13_1136XP1_0048_matching_graph,186,49
14_1075XP1_0048_matching_graph,186,49
15_1133XP1_0048_matching_graph,186,49
16_1115XP1_0048_matching_graph,186,49
17_1200XP1_0048_matching_graph,186,49
18_1218XP1_0048_matching_graph,186,49
19_1206XP1_0048_matching_graph,186,49
1_135XP1_0048_matching_graph,186,49
20_1223XP1_0048_matching_graph,186,49
21_1193XP1_0048_matching_graph,186,49
2_159XP1_0048_matching_graph,186,49
3_509XP1_0048_matching_graph,186,49
4_517XP1_0048_matching_graph,186,49
5_496XP1_0048_matching_graph,186,49
6_701XP1_0048_matching_graph,186,49
7_938XP1_0048_matching_graph,186,49
8_792XP1_0048_matching_graph,186,49
9_984XP1_0048_matching_graph,186,49
50_155XP1_0049_matching_graph,181,48
51_167XP1_0049_matching_graph,181,48
52_541XP1_0049_matching_graph,181,48
53_522XP1_0049_matching_graph,181,48
54_720XP1_0049_matching_graph,181,48
55_506XP1_0049_matching_graph,181,48
56_669XP1_0049_matching_graph,181,48
57_823XP1_0049_matching_graph,181,48
58_931XP1_0049_matching_graph,181,48
59_1142XP1_0049_matching_graph,181,48
60_1182XP1_0049_matching_graph,181,48
61_1152XP1_0049_matching_graph,181,48
62_1105XP1_0049_matching_graph,181,48
63_1159XP1_0049_matching_graph,181,48
64_1212XP1_0049_matching_graph,181,48
65_1223XP1_0049_matching_graph,181,48
66_1216XP1_0049_matching_graph,181,48
67_1152XP1_0049_matching_graph,181,48
68_1194XP1_0049_matching_graph,181,48
