,same class,different classes
46_88LP1_0008_matching_graph,230,47
50_253LP1_0008_matching_graph,230,47
53_365LP1_0008_matching_graph,230,47
58_385LP1_0008_matching_graph,230,47
61_433LP1_0008_matching_graph,230,47
65_549LP1_0008_matching_graph,230,47
68_334LP1_0008_matching_graph,230,47
73_373LP1_0008_matching_graph,230,47
77_437LP1_0008_matching_graph,230,47
10_506LP1_0010_matching_graph,507,49
11_370LP1_0010_matching_graph,507,49
12_446LP1_0010_matching_graph,507,49
13_505LP1_0010_matching_graph,507,49
14_396LP1_0010_matching_graph,507,49
15_463LP1_0010_matching_graph,507,49
16_514LP1_0010_matching_graph,507,49
17_409LP1_0010_matching_graph,507,49
18_442LP1_0010_matching_graph,507,49
19_467LP1_0010_matching_graph,507,49
20_513LP1_0010_matching_graph,507,49
21_578LP1_0010_matching_graph,507,49
7_50LP1_0010_matching_graph,507,49
8_322LP1_0010_matching_graph,507,49
9_483LP1_0010_matching_graph,507,49
34_45LP1_0013_matching_graph,453,48
35_306LP1_0013_matching_graph,453,48
36_112LP1_0013_matching_graph,453,48
37_410LP1_0013_matching_graph,453,48
38_506LP1_0013_matching_graph,453,48
39_530LP1_0013_matching_graph,453,48
40_686LP1_0013_matching_graph,453,48
41_451LP1_0013_matching_graph,453,48
42_657LP1_0013_matching_graph,453,48
43_209LP1_0016_matching_graph,499,50
44_285LP1_0016_matching_graph,499,50
47_567LP1_0016_matching_graph,499,50
49_451LP1_0016_matching_graph,499,50
52_680LP1_0016_matching_graph,499,50
55_803LP1_0016_matching_graph,499,50
57_699LP1_0016_matching_graph,499,50
59_791LP1_0016_matching_graph,499,50
63_813LP1_0016_matching_graph,499,50
66_710LP1_0016_matching_graph,499,50
69_735LP1_0016_matching_graph,499,50
71_758LP1_0016_matching_graph,499,50
74_799LP1_0016_matching_graph,499,50
78_614LP1_0016_matching_graph,499,50
0_201LP1_0020_matching_graph,498,50
1_263LP1_0020_matching_graph,498,50
2_446LP1_0020_matching_graph,498,50
3_468LP1_0020_matching_graph,498,50
4_668LP1_0020_matching_graph,498,50
5_691LP1_0020_matching_graph,498,50
6_748LP1_0020_matching_graph,498,50
62_65LP1_0021_matching_graph,315,38
67_391LP1_0021_matching_graph,315,38
76_591LP1_0021_matching_graph,315,38
24_128LP1_0029_matching_graph,509,50
25_133LP1_0029_matching_graph,509,50
26_396LP1_0029_matching_graph,509,50
27_533LP1_0029_matching_graph,509,50
28_677LP1_0029_matching_graph,509,50
29_654LP1_0029_matching_graph,509,50
30_699LP1_0029_matching_graph,509,50
31_703LP1_0029_matching_graph,509,50
32_959LP1_0029_matching_graph,509,50
33_972LP1_0029_matching_graph,509,50
22_1108LP1_0045_matching_graph,248,49
23_991LP1_0045_matching_graph,248,49
45_272LP1_0045_matching_graph,304,37
48_465LP1_0045_matching_graph,304,37
51_897LP1_0045_matching_graph,304,37
54_875LP1_0045_matching_graph,304,37
56_1108LP1_0045_matching_graph,304,37
60_1128LP1_0045_matching_graph,304,37
64_973LP1_0045_matching_graph,304,37
70_1117LP1_0045_matching_graph,304,37
72_1104LP1_0045_matching_graph,304,37
75_1219LP1_0045_matching_graph,304,37
79_1224LP1_0045_matching_graph,304,37
