,same class,different classes
11_146FP1_0000_matching_graph,443,49
12_171FP1_0000_matching_graph,443,49
13_41FP1_0000_matching_graph,443,49
14_66FP1_0000_matching_graph,443,49
15_170FP1_0000_matching_graph,443,49
16_197FP1_0000_matching_graph,443,49
17_64FP1_0000_matching_graph,443,49
18_172FP1_0000_matching_graph,443,49
20_15FP1_0000_matching_graph,443,49
22_59FP1_0000_matching_graph,443,49
55_351FP1_0005_matching_graph,314,48
56_179FP1_0007_matching_graph,331,47
57_264FP1_0007_matching_graph,331,47
58_353FP1_0007_matching_graph,331,47
59_525FP1_0007_matching_graph,331,47
0_171FP1_0008_matching_graph,484,49
10_549FP1_0008_matching_graph,484,49
1_23FP1_0008_matching_graph,484,49
2_279FP1_0008_matching_graph,484,49
34_398FP1_0008_matching_graph,321,49
36_451FP1_0008_matching_graph,321,49
38_511FP1_0008_matching_graph,321,49
3_478FP1_0008_matching_graph,484,49
4_312FP1_0008_matching_graph,484,49
5_337FP1_0008_matching_graph,484,49
6_313FP1_0008_matching_graph,484,49
7_321FP1_0008_matching_graph,484,49
8_373FP1_0008_matching_graph,484,49
9_443FP1_0008_matching_graph,484,49
39_713FP1_0020_matching_graph,330,49
40_795FP1_0020_matching_graph,330,49
19_486FP1_0021_matching_graph,326,48
21_881FP1_0021_matching_graph,326,48
23_984FP1_0021_matching_graph,326,48
79_678FP1_0021_matching_graph,407,47
66_351FP1_0022_matching_graph,316,47
67_755FP1_0022_matching_graph,316,47
68_968FP1_0022_matching_graph,316,47
71_794FP1_0022_matching_graph,316,47
73_918FP1_0022_matching_graph,316,47
76_965FP1_0022_matching_graph,316,47
69_51FP1_0026_matching_graph,345,48
74_618FP1_0026_matching_graph,345,48
77_1017FP1_0026_matching_graph,345,48
41_105FP1_0035_matching_graph,443,49
42_137FP1_0035_matching_graph,443,49
43_904FP1_0035_matching_graph,443,49
44_1134FP1_0035_matching_graph,443,49
45_1217FP1_0035_matching_graph,443,49
46_1089FP1_0035_matching_graph,443,49
47_1177FP1_0035_matching_graph,443,49
70_718FP1_0042_matching_graph,492,48
72_813FP1_0042_matching_graph,492,48
75_1063FP1_0042_matching_graph,492,48
78_1089FP1_0042_matching_graph,492,48
48_373FP1_0043_matching_graph,503,48
49_686FP1_0043_matching_graph,503,48
50_741FP1_0043_matching_graph,503,48
51_1031FP1_0043_matching_graph,503,48
52_1131FP1_0043_matching_graph,503,48
53_1205FP1_0043_matching_graph,503,48
54_1215FP1_0043_matching_graph,503,48
24_119FP1_0045_matching_graph,433,49
25_388FP1_0045_matching_graph,433,49
26_806FP1_0045_matching_graph,433,49
27_739FP1_0045_matching_graph,433,49
28_885FP1_0045_matching_graph,433,49
29_1008FP1_0045_matching_graph,433,49
30_1128FP1_0045_matching_graph,433,49
31_1177FP1_0045_matching_graph,433,49
32_1217FP1_0045_matching_graph,433,49
33_1222FP1_0045_matching_graph,433,49
35_1089FP1_0045_matching_graph,433,49
37_1205FP1_0045_matching_graph,433,49
60_443FP1_0046_matching_graph,491,46
61_734FP1_0046_matching_graph,491,46
62_827FP1_0046_matching_graph,491,46
63_753FP1_0046_matching_graph,491,46
64_1147FP1_0046_matching_graph,491,46
65_1215FP1_0046_matching_graph,491,46
