,same class,different classes
35_85KP1_0000_matching_graph,488,48
37_248KP1_0000_matching_graph,488,48
38_28KP1_0000_matching_graph,488,48
40_87KP1_0000_matching_graph,488,48
42_117KP1_0000_matching_graph,488,48
44_152KP1_0000_matching_graph,488,48
47_184KP1_0000_matching_graph,488,48
49_80KP1_0000_matching_graph,488,48
51_24KP1_0000_matching_graph,488,48
53_88KP1_0000_matching_graph,488,48
55_177KP1_0000_matching_graph,488,48
57_18KP1_0000_matching_graph,488,48
59_26KP1_0000_matching_graph,488,48
63_85KP1_0005_matching_graph,475,48
65_337KP1_0005_matching_graph,475,48
67_216KP1_0005_matching_graph,475,48
69_242KP1_0005_matching_graph,475,48
70_291KP1_0005_matching_graph,475,48
72_258KP1_0005_matching_graph,475,48
75_116KP1_0005_matching_graph,475,48
77_218KP1_0005_matching_graph,475,48
79_407KP1_0005_matching_graph,475,48
21_228KP1_0006_matching_graph,198,47
24_174KP1_0006_matching_graph,198,47
28_212KP1_0006_matching_graph,198,47
30_187KP1_0006_matching_graph,198,47
71_377KP1_0006_matching_graph,212,48
74_102KP1_0006_matching_graph,212,48
76_291KP1_0006_matching_graph,212,48
78_125KP1_0006_matching_graph,212,48
15_195KP1_0009_matching_graph,174,48
17_616KP1_0009_matching_graph,174,48
19_414KP1_0009_matching_graph,174,48
22_391KP1_0009_matching_graph,174,48
26_427KP1_0009_matching_graph,174,48
6_603KP1_0010_matching_graph,173,47
73_596KP1_0013_matching_graph,225,46
16_567KP1_0020_matching_graph,491,48
18_459KP1_0020_matching_graph,491,48
20_727KP1_0020_matching_graph,491,48
23_741KP1_0020_matching_graph,491,48
25_716KP1_0020_matching_graph,491,48
27_772KP1_0020_matching_graph,491,48
29_800KP1_0020_matching_graph,491,48
31_705KP1_0020_matching_graph,491,48
32_734KP1_0020_matching_graph,491,48
10_845KP1_0021_matching_graph,179,46
11_976KP1_0021_matching_graph,179,46
12_731KP1_0021_matching_graph,179,46
13_783KP1_0021_matching_graph,179,46
7_366KP1_0021_matching_graph,179,46
8_596KP1_0021_matching_graph,179,46
9_759KP1_0021_matching_graph,179,46
66_976KP1_0027_matching_graph,181,47
68_1098KP1_0027_matching_graph,181,47
14_626KP1_0028_matching_graph,171,47
33_265KP1_0029_matching_graph,172,47
34_724KP1_0029_matching_graph,172,47
36_1041KP1_0029_matching_graph,172,47
41_396KP1_0034_matching_graph,169,48
43_520KP1_0034_matching_graph,169,48
45_714KP1_0034_matching_graph,169,48
48_779KP1_0034_matching_graph,169,48
50_861KP1_0034_matching_graph,169,48
52_873KP1_0034_matching_graph,169,48
54_762KP1_0034_matching_graph,169,48
56_901KP1_0034_matching_graph,169,48
58_1097KP1_0034_matching_graph,169,48
60_1114KP1_0034_matching_graph,169,48
61_1024KP1_0034_matching_graph,169,48
62_1141KP1_0034_matching_graph,169,48
64_1021KP1_0034_matching_graph,169,48
39_663KP1_0048_matching_graph,160,23
46_932KP1_0048_matching_graph,160,23
0_223KP1_0049_matching_graph,172,47
1_158KP1_0049_matching_graph,172,47
2_187KP1_0049_matching_graph,172,47
3_632KP1_0049_matching_graph,172,47
4_611KP1_0049_matching_graph,172,47
5_1149KP1_0049_matching_graph,172,47
