,same class,different classes
12_246NP1_0010_matching_graph,278,50
14_367NP1_0010_matching_graph,278,50
16_462NP1_0010_matching_graph,278,50
18_481NP1_0010_matching_graph,278,50
20_380NP1_0010_matching_graph,278,50
22_503NP1_0010_matching_graph,278,50
24_542NP1_0010_matching_graph,278,50
26_548NP1_0010_matching_graph,278,50
27_585NP1_0010_matching_graph,278,50
78_399NP1_0010_matching_graph,468,47
28_72NP1_0015_matching_graph,260,50
29_541NP1_0015_matching_graph,260,50
30_673NP1_0015_matching_graph,260,50
11_689NP1_0021_matching_graph,455,50
13_761NP1_0021_matching_graph,455,50
15_866NP1_0021_matching_graph,455,50
17_945NP1_0021_matching_graph,455,50
19_778NP1_0021_matching_graph,455,50
21_834NP1_0021_matching_graph,455,50
23_817NP1_0021_matching_graph,455,50
25_901NP1_0021_matching_graph,455,50
5_301NP1_0021_matching_graph,455,50
7_526NP1_0021_matching_graph,455,50
9_428NP1_0021_matching_graph,455,50
0_866NP1_0022_matching_graph,466,49
1_881NP1_0022_matching_graph,466,49
73_45NP1_0025_matching_graph,253,36
76_169NP1_0025_matching_graph,253,36
79_623NP1_0025_matching_graph,253,36
50_300NP1_0032_matching_graph,464,49
52_371NP1_0032_matching_graph,464,49
54_362NP1_0032_matching_graph,464,49
57_551NP1_0032_matching_graph,464,49
59_834NP1_0032_matching_graph,464,49
61_999NP1_0032_matching_graph,464,49
63_1016NP1_0032_matching_graph,464,49
65_964NP1_0032_matching_graph,464,49
67_1093NP1_0032_matching_graph,464,49
69_1032NP1_0032_matching_graph,464,49
71_1086NP1_0032_matching_graph,464,49
74_1150NP1_0032_matching_graph,464,49
35_1133NP1_0038_matching_graph,424,48
53_495NP1_0038_matching_graph,288,49
56_573NP1_0038_matching_graph,288,49
10_1206NP1_0041_matching_graph,293,50
2_29NP1_0041_matching_graph,293,50
3_650NP1_0041_matching_graph,293,50
4_811NP1_0041_matching_graph,293,50
6_1093NP1_0041_matching_graph,293,50
8_1143NP1_0041_matching_graph,293,50
51_219NP1_0042_matching_graph,231,50
55_521NP1_0042_matching_graph,231,50
58_732NP1_0042_matching_graph,231,50
60_830NP1_0042_matching_graph,231,50
62_955NP1_0042_matching_graph,231,50
64_1060NP1_0042_matching_graph,231,50
66_974NP1_0042_matching_graph,231,50
68_1117NP1_0042_matching_graph,231,50
70_1150NP1_0042_matching_graph,231,50
72_1223NP1_0042_matching_graph,231,50
75_1193NP1_0042_matching_graph,231,50
77_1195NP1_0042_matching_graph,231,50
31_282NP1_0044_matching_graph,314,50
32_738NP1_0044_matching_graph,314,50
33_1108NP1_0044_matching_graph,314,50
34_1206NP1_0044_matching_graph,314,50
36_578NP1_0044_matching_graph,493,49
37_1086NP1_0044_matching_graph,493,49
38_1089NP1_0044_matching_graph,493,49
39_1208NP1_0044_matching_graph,493,49
40_38NP1_0046_matching_graph,291,50
41_469NP1_0046_matching_graph,291,50
42_789NP1_0046_matching_graph,291,50
43_873NP1_0046_matching_graph,291,50
44_861NP1_0046_matching_graph,291,50
45_1140NP1_0046_matching_graph,291,50
46_1027NP1_0046_matching_graph,291,50
47_1172NP1_0046_matching_graph,291,50
48_1195NP1_0046_matching_graph,291,50
49_1194NP1_0046_matching_graph,291,50
