,same class,different classes
56_87HP1_0007_matching_graph,507,49
57_217HP1_0007_matching_graph,507,49
58_299HP1_0007_matching_graph,507,49
59_329HP1_0007_matching_graph,507,49
60_288HP1_0007_matching_graph,507,49
61_248HP1_0007_matching_graph,507,49
62_294HP1_0007_matching_graph,507,49
63_381HP1_0007_matching_graph,507,49
65_453HP1_0007_matching_graph,507,49
67_260HP1_0007_matching_graph,507,49
69_319HP1_0007_matching_graph,507,49
71_353HP1_0007_matching_graph,507,49
73_378HP1_0007_matching_graph,507,49
75_431HP1_0007_matching_graph,507,49
77_494HP1_0007_matching_graph,507,49
79_513HP1_0007_matching_graph,507,49
0_59HP1_0027_matching_graph,507,49
10_260HP1_0027_matching_graph,507,49
12_492HP1_0027_matching_graph,507,49
13_446HP1_0027_matching_graph,507,49
15_526HP1_0027_matching_graph,507,49
17_649HP1_0027_matching_graph,507,49
19_599HP1_0027_matching_graph,507,49
21_860HP1_0027_matching_graph,507,49
23_910HP1_0027_matching_graph,507,49
25_1004HP1_0027_matching_graph,507,49
26_1039HP1_0027_matching_graph,507,49
27_1073HP1_0027_matching_graph,507,49
29_1096HP1_0027_matching_graph,507,49
2_152HP1_0027_matching_graph,507,49
30_906HP1_0027_matching_graph,507,49
31_931HP1_0027_matching_graph,507,49
32_965HP1_0027_matching_graph,507,49
33_996HP1_0027_matching_graph,507,49
34_1024HP1_0027_matching_graph,507,49
35_1052HP1_0027_matching_graph,507,49
36_1080HP1_0027_matching_graph,507,49
37_1106HP1_0027_matching_graph,507,49
38_1137HP1_0027_matching_graph,507,49
39_1168HP1_0027_matching_graph,507,49
40_921HP1_0027_matching_graph,507,49
4_230HP1_0027_matching_graph,507,49
6_288HP1_0027_matching_graph,507,49
8_284HP1_0027_matching_graph,507,49
11_353HP1_0030_matching_graph,507,49
14_521HP1_0030_matching_graph,507,49
16_595HP1_0030_matching_graph,507,49
18_740HP1_0030_matching_graph,507,49
1_111HP1_0030_matching_graph,507,49
20_655HP1_0030_matching_graph,507,49
22_918HP1_0030_matching_graph,507,49
24_980HP1_0030_matching_graph,507,49
28_1073HP1_0030_matching_graph,507,49
3_15HP1_0030_matching_graph,507,49
41_1046HP1_0030_matching_graph,507,49
42_1021HP1_0030_matching_graph,507,49
43_966HP1_0030_matching_graph,507,49
44_1023HP1_0030_matching_graph,507,49
45_1074HP1_0030_matching_graph,507,49
46_1103HP1_0030_matching_graph,507,49
47_1137HP1_0030_matching_graph,507,49
48_1161HP1_0030_matching_graph,507,49
49_1182HP1_0030_matching_graph,507,49
50_1193HP1_0030_matching_graph,507,49
51_943HP1_0030_matching_graph,507,49
52_979HP1_0030_matching_graph,507,49
53_1011HP1_0030_matching_graph,507,49
54_1050HP1_0030_matching_graph,507,49
55_1147HP1_0030_matching_graph,507,49
5_306HP1_0030_matching_graph,507,49
7_379HP1_0030_matching_graph,507,49
9_386HP1_0030_matching_graph,507,49
64_142HP1_0043_matching_graph,502,50
66_453HP1_0043_matching_graph,502,50
68_448HP1_0043_matching_graph,502,50
70_360HP1_0043_matching_graph,502,50
72_332HP1_0043_matching_graph,502,50
74_565HP1_0043_matching_graph,502,50
76_800HP1_0043_matching_graph,502,50
78_670HP1_0043_matching_graph,502,50
