,same class,different classes
33_237NP1_0010_matching_graph,65,34
35_55NP1_0010_matching_graph,65,34
37_320NP1_0010_matching_graph,65,34
39_323NP1_0010_matching_graph,65,34
40_357NP1_0010_matching_graph,65,34
41_559NP1_0010_matching_graph,65,34
42_491NP1_0010_matching_graph,65,34
43_544NP1_0010_matching_graph,65,34
44_572NP1_0010_matching_graph,65,34
45_598NP1_0010_matching_graph,65,34
47_370NP1_0010_matching_graph,65,34
49_447NP1_0010_matching_graph,65,34
51_472NP1_0010_matching_graph,65,34
53_518NP1_0010_matching_graph,65,34
54_542NP1_0010_matching_graph,65,34
55_398NP1_0010_matching_graph,65,34
56_412NP1_0010_matching_graph,65,34
57_432NP1_0010_matching_graph,65,34
58_472NP1_0010_matching_graph,65,34
59_527NP1_0010_matching_graph,65,34
60_439NP1_0010_matching_graph,65,34
61_486NP1_0010_matching_graph,65,34
62_575NP1_0010_matching_graph,65,34
63_598NP1_0010_matching_graph,65,34
64_615NP1_0010_matching_graph,65,34
75_283NP1_0010_matching_graph,278,50
76_489NP1_0010_matching_graph,278,50
77_579NP1_0010_matching_graph,278,50
65_296NP1_0020_matching_graph,62,34
66_316NP1_0020_matching_graph,62,34
67_553NP1_0020_matching_graph,62,34
68_645NP1_0020_matching_graph,62,34
69_728NP1_0020_matching_graph,62,34
70_945NP1_0020_matching_graph,62,34
72_741NP1_0020_matching_graph,62,34
73_857NP1_0020_matching_graph,62,34
74_922NP1_0020_matching_graph,62,34
71_812NP1_0021_matching_graph,455,50
10_721NP1_0022_matching_graph,64,36
11_778NP1_0022_matching_graph,64,36
12_814NP1_0022_matching_graph,64,36
13_945NP1_0022_matching_graph,64,36
14_752NP1_0022_matching_graph,64,36
15_776NP1_0022_matching_graph,64,36
16_803NP1_0022_matching_graph,64,36
17_831NP1_0022_matching_graph,64,36
18_858NP1_0022_matching_graph,64,36
19_1017NP1_0022_matching_graph,64,36
20_784NP1_0022_matching_graph,64,36
21_805NP1_0022_matching_graph,64,36
22_825NP1_0022_matching_graph,64,36
23_842NP1_0022_matching_graph,64,36
24_870NP1_0022_matching_graph,64,36
25_932NP1_0022_matching_graph,64,36
26_1016NP1_0022_matching_graph,64,36
27_770NP1_0022_matching_graph,64,36
28_793NP1_0022_matching_graph,64,36
29_821NP1_0022_matching_graph,64,36
2_265NP1_0022_matching_graph,64,36
3_196NP1_0022_matching_graph,64,36
46_746NP1_0022_matching_graph,466,49
48_812NP1_0022_matching_graph,466,49
4_293NP1_0022_matching_graph,64,36
50_764NP1_0022_matching_graph,466,49
52_850NP1_0022_matching_graph,466,49
5_340NP1_0022_matching_graph,64,36
6_378NP1_0022_matching_graph,64,36
7_388NP1_0022_matching_graph,64,36
8_610NP1_0022_matching_graph,64,36
9_473NP1_0022_matching_graph,64,36
30_472NP1_0033_matching_graph,67,36
31_723NP1_0033_matching_graph,67,36
32_1018NP1_0033_matching_graph,67,36
34_1054NP1_0033_matching_graph,67,36
36_1078NP1_0033_matching_graph,67,36
38_1018NP1_0033_matching_graph,67,36
0_502NP1_0038_matching_graph,63,36
1_842NP1_0038_matching_graph,63,36
78_623NP1_0041_matching_graph,293,50
79_455NP1_0041_matching_graph,293,50
