,same class,different classes
0_63XP1_0000_matching_graph,196,50
10_13XP1_0001_matching_graph,195,49
12_36XP1_0001_matching_graph,195,49
14_58XP1_0001_matching_graph,195,49
16_104XP1_0001_matching_graph,195,49
18_133XP1_0001_matching_graph,195,49
20_182XP1_0001_matching_graph,195,49
22_212XP1_0001_matching_graph,195,49
24_43XP1_0001_matching_graph,195,49
26_139XP1_0001_matching_graph,195,49
28_227XP1_0001_matching_graph,195,49
30_32XP1_0001_matching_graph,195,49
32_101XP1_0001_matching_graph,195,49
34_186XP1_0001_matching_graph,195,49
6_94XP1_0001_matching_graph,195,49
8_188XP1_0001_matching_graph,195,49
1_292XP1_0006_matching_graph,175,49
2_383XP1_0006_matching_graph,175,49
3_314XP1_0006_matching_graph,175,49
4_184XP1_0006_matching_graph,175,49
5_379XP1_0006_matching_graph,175,49
48_376XP1_0008_matching_graph,181,49
44_934XP1_0018_matching_graph,189,49
42_139XP1_0035_matching_graph,167,49
43_323XP1_0035_matching_graph,167,49
45_108XP1_0035_matching_graph,167,49
46_379XP1_0035_matching_graph,167,49
47_429XP1_0035_matching_graph,167,49
49_421XP1_0035_matching_graph,167,49
50_495XP1_0035_matching_graph,167,49
51_674XP1_0035_matching_graph,167,49
52_771XP1_0035_matching_graph,167,49
53_835XP1_0035_matching_graph,167,49
54_858XP1_0035_matching_graph,167,49
55_725XP1_0035_matching_graph,167,49
56_927XP1_0035_matching_graph,167,49
57_894XP1_0035_matching_graph,167,49
58_966XP1_0035_matching_graph,167,49
60_861XP1_0035_matching_graph,167,49
62_873XP1_0035_matching_graph,167,49
63_1160XP1_0035_matching_graph,167,49
64_1011XP1_0035_matching_graph,167,49
65_1130XP1_0035_matching_graph,167,49
66_1202XP1_0035_matching_graph,167,49
67_1211XP1_0035_matching_graph,167,49
68_1032XP1_0035_matching_graph,167,49
69_1084XP1_0035_matching_graph,167,49
70_1139XP1_0035_matching_graph,167,49
71_1173XP1_0035_matching_graph,167,49
59_570XP1_0046_matching_graph,191,48
61_1223XP1_0046_matching_graph,191,48
11_411XP1_0048_matching_graph,186,49
13_514XP1_0048_matching_graph,186,49
15_667XP1_0048_matching_graph,186,49
17_740XP1_0048_matching_graph,186,49
19_934XP1_0048_matching_graph,186,49
21_932XP1_0048_matching_graph,186,49
23_798XP1_0048_matching_graph,186,49
25_1111XP1_0048_matching_graph,186,49
27_883XP1_0048_matching_graph,186,49
29_941XP1_0048_matching_graph,186,49
31_1165XP1_0048_matching_graph,186,49
33_1078XP1_0048_matching_graph,186,49
35_1066XP1_0048_matching_graph,186,49
36_1116XP1_0048_matching_graph,186,49
37_1113XP1_0048_matching_graph,186,49
38_1225XP1_0048_matching_graph,186,49
39_1204XP1_0048_matching_graph,186,49
40_1224XP1_0048_matching_graph,186,49
41_1215XP1_0048_matching_graph,186,49
7_136XP1_0048_matching_graph,186,49
9_458XP1_0048_matching_graph,186,49
72_429XP1_0049_matching_graph,181,48
73_523XP1_0049_matching_graph,181,48
74_823XP1_0049_matching_graph,181,48
75_820XP1_0049_matching_graph,181,48
76_935XP1_0049_matching_graph,181,48
77_1145XP1_0049_matching_graph,181,48
78_1137XP1_0049_matching_graph,181,48
79_1211XP1_0049_matching_graph,181,48
