,same class,different classes
28_124YP1_0001_matching_graph,246,49
30_183YP1_0001_matching_graph,246,49
33_242YP1_0001_matching_graph,246,49
35_15YP1_0001_matching_graph,246,49
38_28YP1_0001_matching_graph,246,49
41_37YP1_0001_matching_graph,246,49
44_123YP1_0001_matching_graph,246,49
45_148YP1_0001_matching_graph,246,49
46_179YP1_0001_matching_graph,246,49
47_68YP1_0001_matching_graph,246,49
48_213YP1_0001_matching_graph,246,49
49_31YP1_0001_matching_graph,246,49
51_242YP1_0001_matching_graph,246,49
53_46YP1_0001_matching_graph,246,49
55_58YP1_0001_matching_graph,246,49
57_74YP1_0001_matching_graph,246,49
58_186YP1_0001_matching_graph,246,49
36_230YP1_0007_matching_graph,143,49
39_322YP1_0007_matching_graph,143,49
42_431YP1_0007_matching_graph,143,49
6_28YP1_0009_matching_graph,252,49
7_370YP1_0009_matching_graph,252,49
8_526YP1_0009_matching_graph,252,49
9_398YP1_0009_matching_graph,252,49
10_12YP1_0012_matching_graph,181,47
11_625YP1_0012_matching_graph,181,47
0_564YP1_0019_matching_graph,155,48
18_145YP1_0019_matching_graph,167,45
1_834YP1_0019_matching_graph,155,48
2_636YP1_0019_matching_graph,155,48
3_830YP1_0019_matching_graph,155,48
31_204YP1_0021_matching_graph,177,44
34_794YP1_0021_matching_graph,177,44
37_951YP1_0021_matching_graph,177,44
40_912YP1_0021_matching_graph,177,44
43_989YP1_0021_matching_graph,177,44
79_68YP1_0022_matching_graph,226,45
63_21YP1_0030_matching_graph,162,44
64_279YP1_0030_matching_graph,162,44
65_464YP1_0030_matching_graph,162,44
66_743YP1_0030_matching_graph,162,44
67_637YP1_0030_matching_graph,162,44
68_790YP1_0030_matching_graph,162,44
69_880YP1_0030_matching_graph,162,44
70_999YP1_0030_matching_graph,162,44
71_988YP1_0030_matching_graph,162,44
72_985YP1_0030_matching_graph,162,44
73_1015YP1_0030_matching_graph,162,44
74_1068YP1_0030_matching_graph,162,44
75_1153YP1_0030_matching_graph,162,44
76_1032YP1_0030_matching_graph,162,44
77_1059YP1_0030_matching_graph,162,44
78_1098YP1_0030_matching_graph,162,44
24_741YP1_0033_matching_graph,170,48
25_1188YP1_0033_matching_graph,170,48
4_878YP1_0036_matching_graph,153,48
59_133YP1_0036_matching_graph,251,49
5_1153YP1_0036_matching_graph,153,48
60_703YP1_0036_matching_graph,251,49
61_873YP1_0036_matching_graph,251,49
12_70YP1_0040_matching_graph,172,47
13_400YP1_0040_matching_graph,172,47
14_682YP1_0040_matching_graph,172,47
15_736YP1_0040_matching_graph,172,47
16_1086YP1_0040_matching_graph,172,47
17_1211YP1_0040_matching_graph,172,47
50_513YP1_0045_matching_graph,177,43
52_1117YP1_0045_matching_graph,177,43
54_1130YP1_0045_matching_graph,177,43
56_1201YP1_0045_matching_graph,177,43
21_423YP1_0046_matching_graph,254,49
26_484YP1_0046_matching_graph,149,44
27_943YP1_0046_matching_graph,149,44
29_1032YP1_0046_matching_graph,149,44
32_1100YP1_0046_matching_graph,149,44
62_30YP1_0046_matching_graph,179,48
19_1219YP1_0048_matching_graph,164,45
20_1133YP1_0048_matching_graph,164,45
22_186YP1_0048_matching_graph,249,49
23_1183YP1_0048_matching_graph,249,49
