,same class,different classes
4_130ZP1_0001_matching_graph,215,49
5_20ZP1_0001_matching_graph,215,49
6_31ZP1_0001_matching_graph,215,49
7_39ZP1_0001_matching_graph,215,49
8_80ZP1_0001_matching_graph,215,49
9_161ZP1_0001_matching_graph,215,49
46_56ZP1_0006_matching_graph,237,48
48_130ZP1_0006_matching_graph,237,48
50_82ZP1_0006_matching_graph,237,48
51_125ZP1_0006_matching_graph,237,48
52_369ZP1_0006_matching_graph,237,48
53_391ZP1_0006_matching_graph,237,48
54_438ZP1_0006_matching_graph,237,48
55_213ZP1_0006_matching_graph,237,48
56_248ZP1_0006_matching_graph,237,48
57_370ZP1_0006_matching_graph,237,48
58_399ZP1_0006_matching_graph,237,48
59_450ZP1_0006_matching_graph,237,48
60_254ZP1_0006_matching_graph,237,48
61_347ZP1_0006_matching_graph,237,48
62_380ZP1_0006_matching_graph,237,48
63_408ZP1_0006_matching_graph,237,48
64_209ZP1_0006_matching_graph,237,48
65_240ZP1_0006_matching_graph,237,48
66_311ZP1_0006_matching_graph,237,48
68_396ZP1_0006_matching_graph,237,48
70_420ZP1_0006_matching_graph,237,48
72_448ZP1_0006_matching_graph,237,48
75_473ZP1_0006_matching_graph,237,48
77_221ZP1_0006_matching_graph,237,48
79_251ZP1_0006_matching_graph,237,48
32_393ZP1_0008_matching_graph,216,47
33_456ZP1_0008_matching_graph,216,47
37_311ZP1_0009_matching_graph,201,46
38_405ZP1_0009_matching_graph,201,46
67_321ZP1_0009_matching_graph,232,48
69_468ZP1_0009_matching_graph,232,48
12_511ZP1_0010_matching_graph,227,49
13_585ZP1_0010_matching_graph,227,49
44_412ZP1_0012_matching_graph,189,49
20_321ZP1_0013_matching_graph,215,48
21_518ZP1_0013_matching_graph,215,48
22_722ZP1_0013_matching_graph,215,48
74_65ZP1_0014_matching_graph,28,29
76_593ZP1_0014_matching_graph,28,29
78_617ZP1_0014_matching_graph,28,29
14_58ZP1_0028_matching_graph,204,48
15_88ZP1_0028_matching_graph,204,48
16_456ZP1_0028_matching_graph,204,48
17_833ZP1_0028_matching_graph,204,48
18_1047ZP1_0028_matching_graph,204,48
19_1091ZP1_0028_matching_graph,204,48
24_39ZP1_0033_matching_graph,226,49
25_512ZP1_0033_matching_graph,226,49
26_670ZP1_0033_matching_graph,226,49
27_656ZP1_0033_matching_graph,226,49
28_730ZP1_0033_matching_graph,226,49
29_773ZP1_0033_matching_graph,226,49
30_848ZP1_0033_matching_graph,226,49
31_1098ZP1_0033_matching_graph,226,49
0_133ZP1_0039_matching_graph,30,30
10_61ZP1_0039_matching_graph,192,48
11_985ZP1_0039_matching_graph,192,48
1_540ZP1_0039_matching_graph,30,30
2_693ZP1_0039_matching_graph,30,30
34_835ZP1_0039_matching_graph,77,48
35_1104ZP1_0039_matching_graph,77,48
3_1146ZP1_0039_matching_graph,30,30
23_36ZP1_0048_matching_graph,229,47
36_223ZP1_0048_matching_graph,221,48
39_213ZP1_0048_matching_graph,59,47
40_477ZP1_0048_matching_graph,59,47
41_552ZP1_0048_matching_graph,59,47
42_640ZP1_0048_matching_graph,59,47
43_836ZP1_0048_matching_graph,59,47
45_925ZP1_0048_matching_graph,59,47
47_1109ZP1_0048_matching_graph,59,47
49_1079ZP1_0048_matching_graph,59,47
71_466ZP1_0048_matching_graph,66,17
73_822ZP1_0048_matching_graph,66,17
