,same class,different classes
12_23EP1_0000_matching_graph,501,47
13_33EP1_0000_matching_graph,501,47
14_136EP1_0000_matching_graph,501,47
15_308EP1_0000_matching_graph,501,47
38_254EP1_0002_matching_graph,270,50
40_131EP1_0002_matching_graph,270,50
16_92EP1_0003_matching_graph,322,48
8_47EP1_0004_matching_graph,330,47
79_182EP1_0007_matching_graph,86,12
78_565EP1_0009_matching_graph,284,46
37_561EP1_0010_matching_graph,261,49
39_419EP1_0010_matching_graph,261,49
41_534EP1_0010_matching_graph,261,49
42_263EP1_0010_matching_graph,492,46
43_598EP1_0010_matching_graph,492,46
68_610EP1_0014_matching_graph,64,13
69_671EP1_0014_matching_graph,64,13
10_751EP1_0015_matching_graph,202,46
57_693EP1_0015_matching_graph,243,49
73_614EP1_0015_matching_graph,58,46
74_486EP1_0015_matching_graph,58,46
76_498EP1_0015_matching_graph,58,46
77_671EP1_0015_matching_graph,58,46
9_745EP1_0015_matching_graph,202,46
49_572EP1_0016_matching_graph,322,44
51_706EP1_0016_matching_graph,322,44
1_136EP1_0017_matching_graph,483,49
2_516EP1_0017_matching_graph,483,49
65_922EP1_0017_matching_graph,183,50
66_883EP1_0017_matching_graph,183,50
67_857EP1_0017_matching_graph,311,45
3_819EP1_0018_matching_graph,480,49
4_823EP1_0018_matching_graph,480,49
64_708EP1_0020_matching_graph,216,31
70_820EP1_0022_matching_graph,487,47
71_811EP1_0022_matching_graph,487,47
72_960EP1_0022_matching_graph,487,47
44_131EP1_0030_matching_graph,256,49
45_419EP1_0030_matching_graph,256,49
46_1049EP1_0030_matching_graph,256,49
47_1078EP1_0030_matching_graph,256,49
58_304EP1_0034_matching_graph,201,24
59_534EP1_0034_matching_graph,201,24
60_392EP1_0034_matching_graph,201,24
61_894EP1_0034_matching_graph,201,24
62_1006EP1_0034_matching_graph,201,24
5_618EP1_0037_matching_graph,328,48
6_1082EP1_0037_matching_graph,328,48
75_1080EP1_0039_matching_graph,191,49
0_1169EP1_0041_matching_graph,336,48
17_1159EP1_0041_matching_graph,485,48
18_1212EP1_0041_matching_graph,485,48
24_105EP1_0041_matching_graph,205,46
25_306EP1_0041_matching_graph,205,46
26_587EP1_0041_matching_graph,205,46
27_870EP1_0041_matching_graph,205,46
28_947EP1_0041_matching_graph,205,46
29_940EP1_0041_matching_graph,205,46
30_1002EP1_0041_matching_graph,205,46
31_1041EP1_0041_matching_graph,205,46
32_1067EP1_0041_matching_graph,205,46
33_1176EP1_0041_matching_graph,205,46
34_1138EP1_0041_matching_graph,205,46
35_1121EP1_0041_matching_graph,205,46
36_1144EP1_0041_matching_graph,205,46
11_1159EP1_0045_matching_graph,442,48
48_897EP1_0045_matching_graph,263,48
50_1126EP1_0045_matching_graph,263,48
52_1224EP1_0045_matching_graph,263,48
19_120EP1_0047_matching_graph,495,47
20_598EP1_0047_matching_graph,495,47
21_863EP1_0047_matching_graph,495,47
22_1029EP1_0047_matching_graph,495,47
23_1116EP1_0047_matching_graph,495,47
53_677EP1_0048_matching_graph,439,46
54_892EP1_0048_matching_graph,439,46
55_1110EP1_0048_matching_graph,439,46
56_1212EP1_0048_matching_graph,439,46
63_1203EP1_0049_matching_graph,183,50
7_465EP1_0049_matching_graph,342,47
