,same class,different classes
76_242AP1_0007_matching_graph,317,44
78_278AP1_0007_matching_graph,317,44
17_345AP1_0011_matching_graph,381,47
18_62AP1_0011_matching_graph,381,47
19_290AP1_0011_matching_graph,381,47
20_246AP1_0011_matching_graph,381,47
21_403AP1_0011_matching_graph,381,47
22_390AP1_0011_matching_graph,381,47
23_486AP1_0011_matching_graph,381,47
24_642AP1_0011_matching_graph,381,47
25_516AP1_0011_matching_graph,381,47
26_428AP1_0011_matching_graph,381,47
61_563AP1_0015_matching_graph,460,47
62_574AP1_0015_matching_graph,460,47
64_617AP1_0015_matching_graph,460,47
65_633AP1_0015_matching_graph,460,47
66_524AP1_0015_matching_graph,460,47
67_589AP1_0015_matching_graph,460,47
68_614AP1_0015_matching_graph,460,47
69_729AP1_0015_matching_graph,460,47
71_607AP1_0015_matching_graph,460,47
63_649AP1_0017_matching_graph,362,47
10_800AP1_0019_matching_graph,403,48
11_829AP1_0019_matching_graph,403,48
12_952AP1_0019_matching_graph,403,48
4_414AP1_0019_matching_graph,403,48
5_523AP1_0019_matching_graph,403,48
6_712AP1_0019_matching_graph,403,48
7_745AP1_0019_matching_graph,403,48
8_728AP1_0019_matching_graph,403,48
9_777AP1_0019_matching_graph,403,48
0_41AP1_0027_matching_graph,402,48
13_885AP1_0027_matching_graph,324,48
14_1016AP1_0027_matching_graph,324,48
15_881AP1_0027_matching_graph,324,48
16_944AP1_0027_matching_graph,324,48
1_487AP1_0027_matching_graph,402,48
2_589AP1_0027_matching_graph,402,48
3_1031AP1_0027_matching_graph,402,48
51_262AP1_0028_matching_graph,337,47
52_615AP1_0028_matching_graph,337,47
58_940AP1_0028_matching_graph,325,46
59_964AP1_0028_matching_graph,325,46
41_73AP1_0030_matching_graph,318,48
42_1001AP1_0030_matching_graph,318,48
43_1115AP1_0030_matching_graph,318,48
44_958AP1_0030_matching_graph,318,48
45_1129AP1_0030_matching_graph,318,48
28_78AP1_0031_matching_graph,352,46
29_213AP1_0031_matching_graph,352,46
30_136AP1_0031_matching_graph,352,46
31_189AP1_0031_matching_graph,352,46
32_450AP1_0031_matching_graph,352,46
33_726AP1_0031_matching_graph,352,46
34_728AP1_0031_matching_graph,352,46
35_795AP1_0031_matching_graph,352,46
36_1032AP1_0031_matching_graph,352,46
37_948AP1_0031_matching_graph,352,46
38_1196AP1_0031_matching_graph,352,46
39_1133AP1_0031_matching_graph,352,46
40_1028AP1_0031_matching_graph,352,46
60_623AP1_0037_matching_graph,337,47
70_564AP1_0037_matching_graph,311,48
72_887AP1_0037_matching_graph,311,48
73_1115AP1_0037_matching_graph,311,48
74_1159AP1_0037_matching_graph,311,48
75_1199AP1_0037_matching_graph,311,48
77_1068AP1_0037_matching_graph,311,48
79_1107AP1_0037_matching_graph,311,48
27_1182AP1_0039_matching_graph,332,47
46_666AP1_0039_matching_graph,427,44
47_952AP1_0039_matching_graph,427,44
48_856AP1_0039_matching_graph,427,44
49_1189AP1_0039_matching_graph,427,44
50_1036AP1_0039_matching_graph,427,44
53_1079AP1_0044_matching_graph,275,46
54_1173AP1_0044_matching_graph,275,46
55_1221AP1_0044_matching_graph,275,46
56_1119AP1_0044_matching_graph,275,46
57_1184AP1_0044_matching_graph,275,46
