,same class,different classes
56_113FP1_0000_matching_graph,443,49
58_29FP1_0000_matching_graph,443,49
74_232FP1_0005_matching_graph,465,49
75_261FP1_0005_matching_graph,465,49
76_96FP1_0005_matching_graph,465,49
77_103FP1_0005_matching_graph,465,49
78_129FP1_0005_matching_graph,465,49
79_340FP1_0005_matching_graph,465,49
11_146FP1_0007_matching_graph,331,47
12_334FP1_0007_matching_graph,331,47
13_401FP1_0007_matching_graph,331,47
14_568FP1_0007_matching_graph,331,47
15_125FP1_0008_matching_graph,484,49
16_261FP1_0008_matching_graph,484,49
17_372FP1_0008_matching_graph,484,49
18_509FP1_0008_matching_graph,484,49
19_578FP1_0008_matching_graph,484,49
40_231FP1_0008_matching_graph,196,48
41_354FP1_0008_matching_graph,196,48
42_459FP1_0008_matching_graph,196,48
43_515FP1_0008_matching_graph,196,48
45_545FP1_0008_matching_graph,196,48
47_337FP1_0008_matching_graph,196,48
49_352FP1_0008_matching_graph,196,48
4_390FP1_0008_matching_graph,321,49
51_400FP1_0008_matching_graph,196,48
53_448FP1_0008_matching_graph,196,48
55_394FP1_0008_matching_graph,196,48
57_407FP1_0008_matching_graph,196,48
59_442FP1_0008_matching_graph,196,48
5_415FP1_0008_matching_graph,321,49
60_455FP1_0008_matching_graph,196,48
61_481FP1_0008_matching_graph,196,48
62_500FP1_0008_matching_graph,196,48
63_393FP1_0008_matching_graph,196,48
64_418FP1_0008_matching_graph,196,48
6_434FP1_0008_matching_graph,321,49
7_424FP1_0008_matching_graph,321,49
8_515FP1_0008_matching_graph,321,49
10_767FP1_0020_matching_graph,330,49
9_428FP1_0020_matching_graph,330,49
0_244FP1_0021_matching_graph,326,48
1_448FP1_0021_matching_graph,326,48
2_904FP1_0021_matching_graph,326,48
3_949FP1_0021_matching_graph,326,48
21_401FP1_0022_matching_graph,316,47
22_471FP1_0022_matching_graph,316,47
23_796FP1_0022_matching_graph,316,47
24_808FP1_0022_matching_graph,316,47
25_839FP1_0022_matching_graph,316,47
26_788FP1_0022_matching_graph,316,47
27_863FP1_0022_matching_graph,316,47
28_911FP1_0022_matching_graph,316,47
29_936FP1_0022_matching_graph,316,47
44_75FP1_0026_matching_graph,345,48
46_873FP1_0026_matching_graph,345,48
48_839FP1_0026_matching_graph,345,48
50_890FP1_0026_matching_graph,345,48
52_907FP1_0026_matching_graph,345,48
54_931FP1_0026_matching_graph,345,48
20_1135FP1_0030_matching_graph,310,47
30_200FP1_0035_matching_graph,443,49
31_551FP1_0035_matching_graph,443,49
32_262FP1_0035_matching_graph,330,47
33_929FP1_0035_matching_graph,443,49
34_414FP1_0035_matching_graph,330,47
35_875FP1_0035_matching_graph,443,49
36_663FP1_0035_matching_graph,330,47
37_788FP1_0035_matching_graph,330,47
38_1203FP1_0035_matching_graph,330,47
39_1202FP1_0035_matching_graph,330,47
72_78FP1_0037_matching_graph,307,48
73_1121FP1_0037_matching_graph,307,48
68_710FP1_0040_matching_graph,326,49
69_1225FP1_0040_matching_graph,326,49
70_707FP1_0043_matching_graph,503,48
71_1027FP1_0043_matching_graph,503,48
65_716FP1_0045_matching_graph,433,49
66_1040FP1_0045_matching_graph,433,49
67_1121FP1_0045_matching_graph,433,49
