,same class,different classes
28_119YP1_0001_matching_graph,246,49
32_146YP1_0001_matching_graph,246,49
34_172YP1_0001_matching_graph,246,49
35_215YP1_0001_matching_graph,246,49
37_22YP1_0001_matching_graph,246,49
40_42YP1_0001_matching_graph,246,49
43_63YP1_0001_matching_graph,246,49
46_143YP1_0001_matching_graph,246,49
48_171YP1_0001_matching_graph,246,49
49_192YP1_0001_matching_graph,246,49
50_113YP1_0001_matching_graph,246,49
51_272YP1_0001_matching_graph,246,49
52_42YP1_0001_matching_graph,246,49
53_70YP1_0001_matching_graph,246,49
54_149YP1_0001_matching_graph,246,49
55_253YP1_0001_matching_graph,246,49
57_60YP1_0001_matching_graph,246,49
59_73YP1_0001_matching_graph,246,49
61_208YP1_0001_matching_graph,246,49
38_155YP1_0007_matching_graph,143,49
41_329YP1_0007_matching_graph,143,49
44_413YP1_0007_matching_graph,143,49
10_537YP1_0009_matching_graph,252,49
11_391YP1_0009_matching_graph,252,49
8_42YP1_0009_matching_graph,252,49
9_355YP1_0009_matching_graph,252,49
12_18YP1_0012_matching_graph,181,47
13_598YP1_0012_matching_graph,181,47
0_583YP1_0019_matching_graph,155,48
1_899YP1_0019_matching_graph,155,48
22_161YP1_0019_matching_graph,167,45
2_687YP1_0019_matching_graph,155,48
3_882YP1_0019_matching_graph,155,48
36_226YP1_0021_matching_graph,177,44
39_772YP1_0021_matching_graph,177,44
42_887YP1_0021_matching_graph,177,44
45_883YP1_0021_matching_graph,177,44
47_945YP1_0021_matching_graph,177,44
66_26YP1_0030_matching_graph,162,44
67_150YP1_0030_matching_graph,162,44
68_232YP1_0030_matching_graph,162,44
69_429YP1_0030_matching_graph,162,44
70_758YP1_0030_matching_graph,162,44
71_687YP1_0030_matching_graph,162,44
72_771YP1_0030_matching_graph,162,44
73_896YP1_0030_matching_graph,162,44
74_989YP1_0030_matching_graph,162,44
75_969YP1_0030_matching_graph,162,44
76_997YP1_0030_matching_graph,162,44
78_1023YP1_0030_matching_graph,162,44
79_1064YP1_0030_matching_graph,162,44
29_722YP1_0033_matching_graph,170,48
31_1176YP1_0033_matching_graph,170,48
4_126YP1_0036_matching_graph,153,48
5_916YP1_0036_matching_graph,153,48
63_149YP1_0036_matching_graph,251,49
64_659YP1_0036_matching_graph,251,49
65_893YP1_0036_matching_graph,251,49
6_1171YP1_0036_matching_graph,153,48
7_1204YP1_0036_matching_graph,153,48
14_77YP1_0040_matching_graph,172,47
15_400YP1_0040_matching_graph,172,47
16_718YP1_0040_matching_graph,172,47
17_753YP1_0040_matching_graph,172,47
18_1099YP1_0040_matching_graph,172,47
19_1224YP1_0040_matching_graph,172,47
56_495YP1_0045_matching_graph,177,43
58_1108YP1_0045_matching_graph,177,43
60_1135YP1_0045_matching_graph,177,43
62_1201YP1_0045_matching_graph,177,43
23_435YP1_0046_matching_graph,254,49
26_443YP1_0046_matching_graph,149,44
27_934YP1_0046_matching_graph,149,44
30_1091YP1_0046_matching_graph,149,44
33_1089YP1_0046_matching_graph,149,44
77_45YP1_0046_matching_graph,179,48
20_1207YP1_0048_matching_graph,164,45
21_1154YP1_0048_matching_graph,164,45
24_209YP1_0048_matching_graph,249,49
25_1181YP1_0048_matching_graph,249,49
