,same class,different classes
14_158WP1_0001_matching_graph,66,47
27_247WP1_0001_matching_graph,218,47
64_46WP1_0001_matching_graph,111,48
65_212WP1_0001_matching_graph,111,48
76_286WP1_0003_matching_graph,233,46
79_342WP1_0003_matching_graph,233,46
0_309WP1_0004_matching_graph,257,48
16_104WP1_0004_matching_graph,252,48
1_348WP1_0004_matching_graph,257,48
2_88WP1_0004_matching_graph,257,48
3_351WP1_0009_matching_graph,210,49
4_354WP1_0009_matching_graph,210,49
70_346WP1_0009_matching_graph,103,46
72_401WP1_0009_matching_graph,103,46
74_483WP1_0009_matching_graph,103,46
77_533WP1_0009_matching_graph,103,46
11_555WP1_0010_matching_graph,283,49
12_463WP1_0010_matching_graph,283,49
13_539WP1_0010_matching_graph,283,49
61_386WP1_0010_matching_graph,255,47
9_342WP1_0010_matching_graph,283,49
17_583WP1_0016_matching_graph,436,50
19_671WP1_0016_matching_graph,436,50
62_108WP1_0016_matching_graph,131,48
63_834WP1_0016_matching_graph,131,48
66_657WP1_0019_matching_graph,446,48
67_785WP1_0019_matching_graph,446,48
68_844WP1_0019_matching_graph,446,48
69_877WP1_0019_matching_graph,446,48
71_897WP1_0019_matching_graph,446,48
73_736WP1_0019_matching_graph,446,48
75_800WP1_0019_matching_graph,446,48
78_832WP1_0019_matching_graph,446,48
10_850WP1_0021_matching_graph,64,47
48_904WP1_0021_matching_graph,122,47
49_844WP1_0021_matching_graph,122,47
50_914WP1_0021_matching_graph,122,47
51_723WP1_0021_matching_graph,122,47
8_491WP1_0021_matching_graph,64,47
24_795WP1_0022_matching_graph,438,50
26_770WP1_0022_matching_graph,438,50
29_631WP1_0022_matching_graph,106,50
31_766WP1_0022_matching_graph,106,50
34_904WP1_0022_matching_graph,106,50
6_962WP1_0022_matching_graph,229,50
7_791WP1_0022_matching_graph,229,50
53_878WP1_0027_matching_graph,442,49
55_795WP1_0027_matching_graph,442,49
57_1007WP1_0027_matching_graph,442,49
59_886WP1_0027_matching_graph,442,49
28_1022WP1_0030_matching_graph,269,47
18_1061WP1_0033_matching_graph,56,47
20_1056WP1_0033_matching_graph,56,47
21_1189WP1_0033_matching_graph,56,47
22_1200WP1_0033_matching_graph,56,47
23_1079WP1_0033_matching_graph,56,47
25_1129WP1_0033_matching_graph,56,47
33_813WP1_0033_matching_graph,199,47
52_354WP1_0034_matching_graph,187,45
54_868WP1_0034_matching_graph,187,45
56_969WP1_0034_matching_graph,187,45
58_1155WP1_0034_matching_graph,187,45
60_1200WP1_0034_matching_graph,187,45
47_1194WP1_0037_matching_graph,71,48
5_1084WP1_0037_matching_graph,238,50
30_151WP1_0039_matching_graph,337,49
32_1201WP1_0039_matching_graph,337,49
35_1194WP1_0039_matching_graph,337,49
36_1210WP1_0039_matching_graph,337,49
37_1216WP1_0039_matching_graph,337,49
38_1224WP1_0039_matching_graph,337,49
15_1097WP1_0040_matching_graph,435,50
39_723WP1_0042_matching_graph,436,49
40_1137WP1_0042_matching_graph,436,49
41_1182WP1_0042_matching_graph,436,49
42_1116WP1_0044_matching_graph,253,48
43_1216WP1_0044_matching_graph,253,48
44_291WP1_0044_matching_graph,215,48
45_840WP1_0044_matching_graph,215,48
46_1154WP1_0044_matching_graph,215,48
