,same class,different classes
58_258VP1_0003_matching_graph,331,46
59_79VP1_0003_matching_graph,331,46
60_76VP1_0003_matching_graph,331,46
61_148VP1_0003_matching_graph,331,46
62_286VP1_0003_matching_graph,331,46
63_65VP1_0003_matching_graph,331,46
0_69VP1_0005_matching_graph,320,47
10_167VP1_0005_matching_graph,320,47
11_251VP1_0005_matching_graph,320,47
12_278VP1_0005_matching_graph,320,47
13_301VP1_0005_matching_graph,320,47
14_322VP1_0005_matching_graph,320,47
15_341VP1_0005_matching_graph,320,47
16_178VP1_0005_matching_graph,320,47
17_229VP1_0005_matching_graph,320,47
18_258VP1_0005_matching_graph,320,47
19_306VP1_0005_matching_graph,320,47
1_37VP1_0005_matching_graph,320,47
20_348VP1_0005_matching_graph,320,47
21_370VP1_0005_matching_graph,320,47
22_149VP1_0005_matching_graph,320,47
23_173VP1_0005_matching_graph,320,47
24_298VP1_0005_matching_graph,320,47
25_322VP1_0005_matching_graph,320,47
26_342VP1_0005_matching_graph,320,47
27_393VP1_0005_matching_graph,320,47
28_412VP1_0005_matching_graph,320,47
29_154VP1_0005_matching_graph,320,47
2_79VP1_0005_matching_graph,320,47
30_179VP1_0005_matching_graph,320,47
31_197VP1_0005_matching_graph,320,47
3_134VP1_0005_matching_graph,320,47
4_210VP1_0005_matching_graph,320,47
5_271VP1_0005_matching_graph,320,47
6_291VP1_0005_matching_graph,320,47
7_306VP1_0005_matching_graph,320,47
8_125VP1_0005_matching_graph,320,47
9_144VP1_0005_matching_graph,320,47
40_222VP1_0013_matching_graph,309,46
41_635VP1_0013_matching_graph,309,46
42_475VP1_0013_matching_graph,309,46
43_506VP1_0013_matching_graph,309,46
68_76VP1_0014_matching_graph,338,43
69_104VP1_0014_matching_graph,338,43
70_125VP1_0014_matching_graph,338,43
71_160VP1_0014_matching_graph,338,43
72_417VP1_0014_matching_graph,338,43
73_595VP1_0014_matching_graph,338,43
74_635VP1_0014_matching_graph,338,43
76_529VP1_0014_matching_graph,338,43
78_553VP1_0014_matching_graph,338,43
32_213VP1_0015_matching_graph,339,35
33_396VP1_0015_matching_graph,339,35
34_414VP1_0015_matching_graph,339,35
35_558VP1_0015_matching_graph,339,35
36_628VP1_0015_matching_graph,339,35
37_661VP1_0015_matching_graph,339,35
38_689VP1_0015_matching_graph,339,35
39_650VP1_0015_matching_graph,339,35
45_392VP1_0023_matching_graph,333,35
47_890VP1_0023_matching_graph,333,35
52_235VP1_0023_matching_graph,347,47
53_342VP1_0023_matching_graph,347,47
54_715VP1_0023_matching_graph,347,47
55_870VP1_0023_matching_graph,347,47
56_754VP1_0023_matching_graph,347,47
57_927VP1_0023_matching_graph,347,47
44_89VP1_0041_matching_graph,340,47
46_322VP1_0041_matching_graph,340,47
48_638VP1_0041_matching_graph,340,47
49_733VP1_0041_matching_graph,340,47
50_987VP1_0041_matching_graph,340,47
51_1118VP1_0041_matching_graph,340,47
75_96VP1_0044_matching_graph,408,47
77_290VP1_0044_matching_graph,408,47
79_352VP1_0044_matching_graph,408,47
64_45VP1_0049_matching_graph,340,44
65_566VP1_0049_matching_graph,340,44
66_681VP1_0049_matching_graph,340,44
67_875VP1_0049_matching_graph,340,44
