,same class,different classes
16_257EP1_0000_matching_graph,501,47
17_279EP1_0000_matching_graph,501,47
18_25EP1_0000_matching_graph,501,47
19_34EP1_0000_matching_graph,501,47
20_126EP1_0000_matching_graph,501,47
21_159EP1_0000_matching_graph,501,47
23_43EP1_0000_matching_graph,501,47
25_251EP1_0000_matching_graph,501,47
64_196EP1_0002_matching_graph,270,50
65_249EP1_0002_matching_graph,270,50
66_240EP1_0002_matching_graph,270,50
67_127EP1_0002_matching_graph,270,50
12_101EP1_0003_matching_graph,502,47
13_253EP1_0003_matching_graph,502,47
63_96EP1_0003_matching_graph,322,48
40_120EP1_0004_matching_graph,330,47
41_275EP1_0004_matching_graph,330,47
42_51EP1_0004_matching_graph,330,47
43_182EP1_0004_matching_graph,330,47
44_182EP1_0004_matching_graph,330,47
45_59EP1_0004_matching_graph,330,47
62_458EP1_0008_matching_graph,497,47
54_257EP1_0010_matching_graph,492,46
55_598EP1_0010_matching_graph,492,46
68_559EP1_0010_matching_graph,261,49
70_423EP1_0010_matching_graph,261,49
72_421EP1_0010_matching_graph,261,49
14_580EP1_0015_matching_graph,335,48
15_556EP1_0015_matching_graph,335,48
56_575EP1_0015_matching_graph,202,46
57_616EP1_0015_matching_graph,202,46
58_677EP1_0015_matching_graph,202,46
59_728EP1_0015_matching_graph,202,46
60_733EP1_0015_matching_graph,202,46
61_584EP1_0015_matching_graph,202,46
0_126EP1_0017_matching_graph,483,49
1_525EP1_0017_matching_graph,483,49
2_685EP1_0017_matching_graph,483,49
3_804EP1_0017_matching_graph,483,49
4_679EP1_0017_matching_graph,483,49
10_666EP1_0018_matching_graph,480,49
5_159EP1_0018_matching_graph,480,49
6_685EP1_0018_matching_graph,480,49
7_800EP1_0018_matching_graph,480,49
8_751EP1_0018_matching_graph,480,49
9_810EP1_0018_matching_graph,480,49
53_865EP1_0035_matching_graph,329,47
46_615EP1_0037_matching_graph,328,48
47_1047EP1_0037_matching_graph,328,48
11_1180EP1_0041_matching_graph,336,48
28_597EP1_0041_matching_graph,485,48
29_989EP1_0041_matching_graph,485,48
30_1152EP1_0041_matching_graph,485,48
31_1189EP1_0041_matching_graph,485,48
69_110EP1_0041_matching_graph,205,46
71_317EP1_0041_matching_graph,205,46
73_282EP1_0041_matching_graph,205,46
74_388EP1_0041_matching_graph,205,46
75_528EP1_0041_matching_graph,205,46
76_426EP1_0041_matching_graph,205,46
77_504EP1_0041_matching_graph,205,46
78_767EP1_0041_matching_graph,205,46
79_953EP1_0041_matching_graph,205,46
22_317EP1_0045_matching_graph,442,48
24_880EP1_0045_matching_graph,442,48
26_1152EP1_0045_matching_graph,442,48
27_1221EP1_0045_matching_graph,442,48
32_172EP1_0047_matching_graph,495,47
33_598EP1_0047_matching_graph,495,47
34_626EP1_0047_matching_graph,495,47
35_813EP1_0047_matching_graph,495,47
36_1101EP1_0047_matching_graph,495,47
37_1035EP1_0047_matching_graph,495,47
38_1221EP1_0047_matching_graph,495,47
39_1215EP1_0047_matching_graph,495,47
48_96EP1_0049_matching_graph,342,47
49_656EP1_0049_matching_graph,342,47
50_455EP1_0049_matching_graph,342,47
51_664EP1_0049_matching_graph,342,47
52_1082EP1_0049_matching_graph,342,47
