,same class,different classes
45_89MP1_0000_matching_graph,204,48
70_95MP1_0001_matching_graph,178,15
71_185MP1_0001_matching_graph,178,15
72_244MP1_0001_matching_graph,178,15
74_75MP1_0001_matching_graph,178,15
76_74MP1_0001_matching_graph,178,15
61_137MP1_0002_matching_graph,324,18
63_178MP1_0002_matching_graph,324,18
65_168MP1_0002_matching_graph,324,18
67_269MP1_0002_matching_graph,324,18
13_84MP1_0003_matching_graph,148,48
14_163MP1_0003_matching_graph,148,48
15_299MP1_0003_matching_graph,148,48
16_121MP1_0003_matching_graph,148,48
17_316MP1_0003_matching_graph,148,48
18_321MP1_0003_matching_graph,148,48
54_111MP1_0003_matching_graph,193,47
56_93MP1_0003_matching_graph,193,47
58_339MP1_0003_matching_graph,193,47
29_100MP1_0006_matching_graph,206,47
30_253MP1_0006_matching_graph,206,47
31_111MP1_0006_matching_graph,206,47
32_324MP1_0006_matching_graph,206,47
33_146MP1_0006_matching_graph,206,47
34_164MP1_0006_matching_graph,206,47
35_191MP1_0006_matching_graph,206,47
36_217MP1_0006_matching_graph,206,47
37_293MP1_0006_matching_graph,206,47
38_98MP1_0006_matching_graph,206,47
39_307MP1_0006_matching_graph,206,47
40_200MP1_0006_matching_graph,206,47
41_259MP1_0006_matching_graph,206,47
42_349MP1_0006_matching_graph,206,47
43_367MP1_0006_matching_graph,206,47
44_125MP1_0006_matching_graph,206,47
46_156MP1_0006_matching_graph,206,47
47_187MP1_0006_matching_graph,206,47
48_121MP1_0013_matching_graph,146,49
50_299MP1_0013_matching_graph,146,49
52_568MP1_0013_matching_graph,146,49
53_454MP1_0013_matching_graph,146,49
55_481MP1_0013_matching_graph,146,49
57_505MP1_0013_matching_graph,146,49
59_504MP1_0013_matching_graph,146,49
60_617MP1_0013_matching_graph,146,49
62_599MP1_0013_matching_graph,146,49
64_651MP1_0013_matching_graph,146,49
66_673MP1_0013_matching_graph,146,49
9_708MP1_0015_matching_graph,207,47
49_448MP1_0025_matching_graph,171,49
51_744MP1_0025_matching_graph,171,49
0_103MP1_0030_matching_graph,153,48
1_505MP1_0030_matching_graph,153,48
2_664MP1_0030_matching_graph,153,48
3_702MP1_0030_matching_graph,153,48
4_924MP1_0030_matching_graph,153,48
5_778MP1_0030_matching_graph,153,48
6_971MP1_0030_matching_graph,153,48
7_1171MP1_0030_matching_graph,153,48
8_1086MP1_0030_matching_graph,153,48
68_1049MP1_0031_matching_graph,209,47
69_978MP1_0031_matching_graph,209,47
79_1081MP1_0032_matching_graph,387,48
10_607MP1_0042_matching_graph,184,48
11_667MP1_0042_matching_graph,184,48
12_934MP1_0042_matching_graph,184,48
19_202MP1_0044_matching_graph,168,48
20_352MP1_0044_matching_graph,168,48
21_599MP1_0044_matching_graph,168,48
22_853MP1_0044_matching_graph,168,48
23_1011MP1_0044_matching_graph,168,48
24_970MP1_0044_matching_graph,168,48
25_1096MP1_0044_matching_graph,168,48
27_1108MP1_0044_matching_graph,168,48
78_349MP1_0045_matching_graph,221,46
26_1086MP1_0048_matching_graph,143,49
28_1164MP1_0048_matching_graph,143,49
73_41MP1_0049_matching_graph,167,48
75_214MP1_0049_matching_graph,167,48
77_694MP1_0049_matching_graph,167,48
