,same class,different classes
66_10XP1_0000_matching_graph,196,50
32_155XP1_0008_matching_graph,181,49
33_255XP1_0008_matching_graph,181,49
34_389XP1_0008_matching_graph,181,49
35_553XP1_0008_matching_graph,181,49
36_340XP1_0008_matching_graph,181,49
37_496XP1_0008_matching_graph,181,49
38_523XP1_0008_matching_graph,181,49
64_222XP1_0015_matching_graph,326,20
65_477XP1_0015_matching_graph,326,20
67_476XP1_0015_matching_graph,326,20
68_692XP1_0015_matching_graph,326,20
69_661XP1_0015_matching_graph,326,20
70_676XP1_0015_matching_graph,326,20
71_581XP1_0015_matching_graph,326,20
72_690XP1_0015_matching_graph,326,20
73_615XP1_0015_matching_graph,326,20
74_633XP1_0015_matching_graph,326,20
21_535XP1_0018_matching_graph,189,49
22_709XP1_0018_matching_graph,189,49
23_917XP1_0018_matching_graph,189,49
75_661XP1_0018_matching_graph,324,20
76_778XP1_0018_matching_graph,324,20
77_760XP1_0018_matching_graph,324,20
55_285XP1_0030_matching_graph,172,49
56_492XP1_0030_matching_graph,172,49
57_553XP1_0030_matching_graph,172,49
58_427XP1_0030_matching_graph,172,49
59_867XP1_0030_matching_graph,172,49
60_1016XP1_0030_matching_graph,172,49
61_1046XP1_0030_matching_graph,172,49
62_993XP1_0030_matching_graph,172,49
63_1040XP1_0030_matching_graph,172,49
78_908XP1_0034_matching_graph,328,20
79_108XP1_0041_matching_graph,209,48
24_156XP1_0046_matching_graph,191,48
25_932XP1_0046_matching_graph,191,48
26_1040XP1_0046_matching_graph,191,48
27_1223XP1_0046_matching_graph,191,48
28_1182XP1_0046_matching_graph,191,48
29_1187XP1_0046_matching_graph,191,48
30_1222XP1_0046_matching_graph,191,48
31_1134XP1_0046_matching_graph,191,48
0_70XP1_0048_matching_graph,186,49
10_1114XP1_0048_matching_graph,186,49
11_1179XP1_0048_matching_graph,186,49
12_1094XP1_0048_matching_graph,186,49
13_1080XP1_0048_matching_graph,186,49
14_1103XP1_0048_matching_graph,186,49
15_1102XP1_0048_matching_graph,186,49
16_1200XP1_0048_matching_graph,186,49
17_1224XP1_0048_matching_graph,186,49
18_1208XP1_0048_matching_graph,186,49
19_1222XP1_0048_matching_graph,186,49
1_207XP1_0048_matching_graph,186,49
20_1181XP1_0048_matching_graph,186,49
2_245XP1_0048_matching_graph,186,49
3_509XP1_0048_matching_graph,186,49
4_497XP1_0048_matching_graph,186,49
5_464XP1_0048_matching_graph,186,49
6_627XP1_0048_matching_graph,186,49
7_917XP1_0048_matching_graph,186,49
8_789XP1_0048_matching_graph,186,49
9_992XP1_0048_matching_graph,186,49
39_232XP1_0049_matching_graph,181,48
40_523XP1_0049_matching_graph,181,48
41_493XP1_0049_matching_graph,181,48
42_651XP1_0049_matching_graph,181,48
43_678XP1_0049_matching_graph,181,48
44_814XP1_0049_matching_graph,181,48
45_966XP1_0049_matching_graph,181,48
46_1110XP1_0049_matching_graph,181,48
47_1193XP1_0049_matching_graph,181,48
48_1183XP1_0049_matching_graph,181,48
49_1098XP1_0049_matching_graph,181,48
50_1122XP1_0049_matching_graph,181,48
51_1209XP1_0049_matching_graph,181,48
52_1225XP1_0049_matching_graph,181,48
53_1215XP1_0049_matching_graph,181,48
54_1134XP1_0049_matching_graph,181,48
