,same class,different classes
15_119AP1_0011_matching_graph,381,47
16_136AP1_0011_matching_graph,381,47
18_341AP1_0011_matching_graph,381,47
20_255AP1_0011_matching_graph,381,47
22_394AP1_0011_matching_graph,381,47
23_461AP1_0011_matching_graph,381,47
24_509AP1_0011_matching_graph,381,47
25_644AP1_0011_matching_graph,381,47
26_402AP1_0011_matching_graph,381,47
27_529AP1_0011_matching_graph,381,47
28_587AP1_0011_matching_graph,381,47
29_488AP1_0011_matching_graph,381,47
57_143AP1_0015_matching_graph,460,47
59_42AP1_0015_matching_graph,460,47
63_129AP1_0015_matching_graph,460,47
66_320AP1_0015_matching_graph,460,47
68_461AP1_0015_matching_graph,460,47
70_596AP1_0015_matching_graph,460,47
72_693AP1_0015_matching_graph,460,47
74_660AP1_0015_matching_graph,460,47
78_534AP1_0015_matching_graph,460,47
10_895AP1_0019_matching_graph,403,48
11_945AP1_0019_matching_graph,403,48
12_973AP1_0019_matching_graph,403,48
13_709AP1_0019_matching_graph,403,48
14_791AP1_0019_matching_graph,403,48
1_55AP1_0019_matching_graph,403,48
2_53AP1_0019_matching_graph,403,48
3_325AP1_0019_matching_graph,403,48
4_152AP1_0019_matching_graph,403,48
5_418AP1_0019_matching_graph,403,48
6_660AP1_0019_matching_graph,403,48
7_727AP1_0019_matching_graph,403,48
8_948AP1_0019_matching_graph,403,48
9_831AP1_0019_matching_graph,403,48
76_749AP1_0025_matching_graph,179,28
79_1049AP1_0025_matching_graph,179,28
0_799AP1_0027_matching_graph,402,48
17_1024AP1_0027_matching_graph,324,48
19_1087AP1_0027_matching_graph,324,48
21_915AP1_0027_matching_graph,324,48
62_605AP1_0028_matching_graph,337,47
32_759AP1_0030_matching_graph,318,48
33_1024AP1_0030_matching_graph,318,48
34_1033AP1_0030_matching_graph,318,48
35_1129AP1_0030_matching_graph,318,48
36_970AP1_0030_matching_graph,318,48
51_98AP1_0031_matching_graph,352,46
52_174AP1_0031_matching_graph,352,46
53_157AP1_0031_matching_graph,352,46
54_505AP1_0031_matching_graph,352,46
55_440AP1_0031_matching_graph,352,46
56_778AP1_0031_matching_graph,352,46
58_806AP1_0031_matching_graph,352,46
60_785AP1_0031_matching_graph,352,46
65_1058AP1_0031_matching_graph,352,46
67_988AP1_0031_matching_graph,352,46
69_1167AP1_0031_matching_graph,352,46
75_1037AP1_0031_matching_graph,352,46
40_623AP1_0037_matching_graph,337,47
42_895AP1_0037_matching_graph,337,47
44_1169AP1_0037_matching_graph,337,47
61_1150AP1_0037_matching_graph,311,48
64_1077AP1_0037_matching_graph,311,48
30_1134AP1_0039_matching_graph,332,47
31_1155AP1_0039_matching_graph,332,47
37_246AP1_0039_matching_graph,427,44
38_515AP1_0039_matching_graph,427,44
39_529AP1_0039_matching_graph,427,44
41_676AP1_0039_matching_graph,427,44
43_710AP1_0039_matching_graph,427,44
45_690AP1_0039_matching_graph,427,44
46_946AP1_0039_matching_graph,427,44
47_846AP1_0039_matching_graph,427,44
48_989AP1_0039_matching_graph,427,44
49_965AP1_0039_matching_graph,427,44
50_1196AP1_0039_matching_graph,427,44
71_902AP1_0041_matching_graph,379,43
73_1019AP1_0041_matching_graph,379,43
77_1161AP1_0041_matching_graph,379,43
