,same class,different classes
69_244EP1_0000_matching_graph,501,47
74_70EP1_0000_matching_graph,501,47
76_171EP1_0000_matching_graph,501,47
77_205EP1_0000_matching_graph,501,47
78_324EP1_0000_matching_graph,501,47
79_79EP1_0000_matching_graph,501,47
53_32EP1_0002_matching_graph,270,50
55_142EP1_0002_matching_graph,270,50
57_229EP1_0002_matching_graph,270,50
59_278EP1_0002_matching_graph,270,50
62_294EP1_0002_matching_graph,270,50
64_313EP1_0002_matching_graph,270,50
66_326EP1_0002_matching_graph,270,50
68_87EP1_0002_matching_graph,270,50
71_110EP1_0002_matching_graph,270,50
73_156EP1_0002_matching_graph,270,50
50_303EP1_0003_matching_graph,502,47
52_355EP1_0003_matching_graph,502,47
54_121EP1_0003_matching_graph,502,47
56_185EP1_0003_matching_graph,502,47
58_342EP1_0003_matching_graph,502,47
60_274EP1_0003_matching_graph,502,47
43_124EP1_0004_matching_graph,330,47
44_300EP1_0004_matching_graph,330,47
45_161EP1_0004_matching_graph,330,47
46_129EP1_0004_matching_graph,330,47
47_45EP1_0004_matching_graph,330,47
48_96EP1_0004_matching_graph,330,47
49_169EP1_0004_matching_graph,330,47
51_269EP1_0004_matching_graph,330,47
42_501EP1_0007_matching_graph,495,47
12_643EP1_0014_matching_graph,335,47
14_669EP1_0014_matching_graph,335,47
16_563EP1_0014_matching_graph,335,47
13_598EP1_0015_matching_graph,335,48
15_635EP1_0015_matching_graph,335,48
39_622EP1_0015_matching_graph,487,48
41_643EP1_0015_matching_graph,487,48
10_650EP1_0017_matching_graph,483,49
11_691EP1_0017_matching_graph,483,49
7_171EP1_0017_matching_graph,483,49
8_121EP1_0017_matching_graph,483,49
9_622EP1_0017_matching_graph,483,49
17_563EP1_0018_matching_graph,480,49
18_409EP1_0018_matching_graph,480,49
19_461EP1_0018_matching_graph,480,49
20_801EP1_0018_matching_graph,480,49
21_812EP1_0018_matching_graph,480,49
22_856EP1_0018_matching_graph,480,49
23_917EP1_0018_matching_graph,480,49
24_680EP1_0018_matching_graph,480,49
25_943EP1_0018_matching_graph,480,49
26_99EP1_0022_matching_graph,340,48
27_307EP1_0022_matching_graph,340,48
28_343EP1_0022_matching_graph,340,48
29_670EP1_0022_matching_graph,340,48
30_810EP1_0022_matching_graph,340,48
31_804EP1_0022_matching_graph,340,48
32_738EP1_0022_matching_graph,340,48
34_854EP1_0022_matching_graph,340,48
36_885EP1_0022_matching_graph,340,48
38_806EP1_0022_matching_graph,340,48
40_875EP1_0022_matching_graph,340,48
33_96EP1_0037_matching_graph,328,48
35_660EP1_0037_matching_graph,328,48
37_1120EP1_0037_matching_graph,328,48
0_427EP1_0041_matching_graph,336,48
1_513EP1_0041_matching_graph,336,48
2_792EP1_0041_matching_graph,336,48
3_1049EP1_0041_matching_graph,336,48
4_1166EP1_0041_matching_graph,336,48
5_1139EP1_0041_matching_graph,336,48
6_1218EP1_0041_matching_graph,336,48
61_567EP1_0049_matching_graph,342,47
63_684EP1_0049_matching_graph,342,47
65_875EP1_0049_matching_graph,342,47
67_1160EP1_0049_matching_graph,342,47
70_1112EP1_0049_matching_graph,342,47
72_1120EP1_0049_matching_graph,342,47
75_1218EP1_0049_matching_graph,342,47
