,same class,different classes
41_14LP1_0012_matching_graph,62,37
43_41LP1_0012_matching_graph,62,37
45_229LP1_0012_matching_graph,62,37
47_401LP1_0012_matching_graph,62,37
49_477LP1_0012_matching_graph,62,37
51_379LP1_0012_matching_graph,62,37
53_519LP1_0012_matching_graph,62,37
55_546LP1_0012_matching_graph,62,37
57_559LP1_0012_matching_graph,62,37
59_597LP1_0012_matching_graph,62,37
62_466LP1_0012_matching_graph,62,37
66_488LP1_0012_matching_graph,62,37
69_504LP1_0012_matching_graph,62,37
72_539LP1_0012_matching_graph,62,37
74_567LP1_0012_matching_graph,62,37
77_582LP1_0012_matching_graph,62,37
33_125LP1_0020_matching_graph,66,36
34_44LP1_0020_matching_graph,66,36
35_198LP1_0020_matching_graph,66,36
36_316LP1_0020_matching_graph,66,36
37_435LP1_0020_matching_graph,66,36
38_523LP1_0020_matching_graph,66,36
39_488LP1_0020_matching_graph,66,36
40_703LP1_0020_matching_graph,66,36
42_745LP1_0020_matching_graph,66,36
44_710LP1_0020_matching_graph,66,36
46_684LP1_0020_matching_graph,66,36
48_815LP1_0020_matching_graph,66,36
50_745LP1_0020_matching_graph,66,36
52_777LP1_0020_matching_graph,66,36
54_794LP1_0020_matching_graph,66,36
56_804LP1_0020_matching_graph,66,36
58_813LP1_0020_matching_graph,66,36
61_821LP1_0020_matching_graph,66,36
64_836LP1_0020_matching_graph,66,36
67_847LP1_0020_matching_graph,66,36
71_861LP1_0020_matching_graph,66,36
75_769LP1_0020_matching_graph,66,36
79_792LP1_0020_matching_graph,66,36
0_17LP1_0045_matching_graph,64,36
10_762LP1_0045_matching_graph,64,36
11_892LP1_0045_matching_graph,64,36
12_905LP1_0045_matching_graph,64,36
13_1033LP1_0045_matching_graph,64,36
14_1069LP1_0045_matching_graph,64,36
15_1085LP1_0045_matching_graph,64,36
16_1063LP1_0045_matching_graph,64,36
17_1091LP1_0045_matching_graph,64,36
18_1006LP1_0045_matching_graph,64,36
19_1114LP1_0045_matching_graph,64,36
1_84LP1_0045_matching_graph,64,36
20_1057LP1_0045_matching_graph,64,36
21_1144LP1_0045_matching_graph,64,36
22_1182LP1_0045_matching_graph,64,36
23_1214LP1_0045_matching_graph,64,36
24_1220LP1_0045_matching_graph,64,36
25_1220LP1_0045_matching_graph,64,36
26_1216LP1_0045_matching_graph,64,36
27_1205LP1_0045_matching_graph,64,36
28_1116LP1_0045_matching_graph,64,36
29_1120LP1_0045_matching_graph,64,36
2_217LP1_0045_matching_graph,64,36
30_1191LP1_0045_matching_graph,64,36
31_1203LP1_0045_matching_graph,64,36
32_1214LP1_0045_matching_graph,64,36
3_402LP1_0045_matching_graph,64,36
4_486LP1_0045_matching_graph,64,36
5_455LP1_0045_matching_graph,64,36
60_208LP1_0045_matching_graph,165,47
63_322LP1_0045_matching_graph,165,47
65_414LP1_0045_matching_graph,165,47
68_397LP1_0045_matching_graph,165,47
6_573LP1_0045_matching_graph,64,36
70_734LP1_0045_matching_graph,165,47
73_801LP1_0045_matching_graph,165,47
76_828LP1_0045_matching_graph,165,47
78_981LP1_0045_matching_graph,165,47
7_755LP1_0045_matching_graph,64,36
8_797LP1_0045_matching_graph,64,36
9_759LP1_0045_matching_graph,64,36
