,same class,different classes
21_63AP1_0007_matching_graph,14,36
23_138AP1_0007_matching_graph,14,36
25_864AP1_0007_matching_graph,14,36
27_878AP1_0007_matching_graph,14,36
29_915AP1_0007_matching_graph,14,36
31_974AP1_0007_matching_graph,14,36
33_197AP1_0007_matching_graph,14,36
35_205AP1_0007_matching_graph,14,36
37_219AP1_0007_matching_graph,14,36
39_236AP1_0007_matching_graph,14,36
41_258AP1_0007_matching_graph,14,36
43_267AP1_0007_matching_graph,14,36
45_214AP1_0007_matching_graph,14,36
47_269AP1_0007_matching_graph,14,36
49_323AP1_0007_matching_graph,14,36
50_331AP1_0007_matching_graph,14,36
51_271AP1_0007_matching_graph,14,36
52_162AP1_0019_matching_graph,15,34
53_77AP1_0019_matching_graph,15,34
54_143AP1_0019_matching_graph,15,34
55_219AP1_0019_matching_graph,15,34
56_331AP1_0019_matching_graph,15,34
57_488AP1_0019_matching_graph,15,34
58_654AP1_0019_matching_graph,15,34
59_703AP1_0019_matching_graph,15,34
60_774AP1_0019_matching_graph,15,34
61_595AP1_0019_matching_graph,15,34
62_751AP1_0019_matching_graph,15,34
63_778AP1_0019_matching_graph,15,34
64_823AP1_0019_matching_graph,15,34
65_645AP1_0019_matching_graph,15,34
66_664AP1_0019_matching_graph,15,34
18_162AP1_0032_matching_graph,12,37
19_191AP1_0032_matching_graph,12,37
20_259AP1_0032_matching_graph,12,37
22_507AP1_0032_matching_graph,12,37
24_467AP1_0032_matching_graph,12,37
26_529AP1_0032_matching_graph,12,37
28_655AP1_0032_matching_graph,12,37
30_673AP1_0032_matching_graph,12,37
32_768AP1_0032_matching_graph,12,37
34_860AP1_0032_matching_graph,12,37
36_1012AP1_0032_matching_graph,12,37
38_1058AP1_0032_matching_graph,12,37
40_988AP1_0032_matching_graph,12,37
42_1125AP1_0032_matching_graph,12,37
44_1111AP1_0032_matching_graph,12,37
46_1124AP1_0032_matching_graph,12,37
48_1137AP1_0032_matching_graph,12,37
0_54AP1_0037_matching_graph,19,41
10_1057AP1_0037_matching_graph,19,41
11_1152AP1_0037_matching_graph,19,41
12_1083AP1_0037_matching_graph,19,41
13_1129AP1_0037_matching_graph,19,41
14_1139AP1_0037_matching_graph,19,41
15_1146AP1_0037_matching_graph,19,41
16_1155AP1_0037_matching_graph,19,41
17_1166AP1_0037_matching_graph,19,41
1_719AP1_0037_matching_graph,19,41
2_660AP1_0037_matching_graph,19,41
3_331AP1_0037_matching_graph,19,41
4_520AP1_0037_matching_graph,19,41
5_558AP1_0037_matching_graph,19,41
6_751AP1_0037_matching_graph,19,41
7_860AP1_0037_matching_graph,19,41
8_923AP1_0037_matching_graph,19,41
9_956AP1_0037_matching_graph,19,41
76_110AP1_0039_matching_graph,19,34
77_86AP1_0039_matching_graph,19,34
78_706AP1_0039_matching_graph,19,34
79_354AP1_0039_matching_graph,19,34
67_185AP1_0043_matching_graph,5,32
68_893AP1_0043_matching_graph,5,32
69_645AP1_0043_matching_graph,5,32
70_919AP1_0043_matching_graph,5,32
71_1095AP1_0043_matching_graph,5,32
72_1138AP1_0043_matching_graph,5,32
73_1205AP1_0043_matching_graph,5,32
74_1204AP1_0043_matching_graph,5,32
75_1210AP1_0043_matching_graph,5,32
