,same class,different classes
21_277NP1_0033_matching_graph,7,35
22_374NP1_0033_matching_graph,7,35
23_713NP1_0033_matching_graph,7,35
24_719NP1_0033_matching_graph,7,35
25_772NP1_0033_matching_graph,7,35
26_1067NP1_0033_matching_graph,7,35
27_1034NP1_0033_matching_graph,7,35
28_1100NP1_0033_matching_graph,7,35
30_1087NP1_0033_matching_graph,7,35
32_1108NP1_0033_matching_graph,7,35
33_189NP1_0033_matching_graph,1,22
35_77NP1_0033_matching_graph,1,22
37_184NP1_0033_matching_graph,1,22
39_391NP1_0033_matching_graph,1,22
41_389NP1_0033_matching_graph,1,22
43_588NP1_0033_matching_graph,1,22
44_1128NP1_0033_matching_graph,7,35
45_478NP1_0033_matching_graph,1,22
46_1147NP1_0033_matching_graph,7,35
47_740NP1_0033_matching_graph,1,22
48_1167NP1_0033_matching_graph,7,35
49_715NP1_0033_matching_graph,1,22
50_943NP1_0033_matching_graph,1,22
51_881NP1_0033_matching_graph,1,22
52_981NP1_0033_matching_graph,1,22
53_965NP1_0033_matching_graph,1,22
54_1092NP1_0033_matching_graph,1,22
55_1075NP1_0033_matching_graph,1,22
56_998NP1_0033_matching_graph,1,22
57_1016NP1_0033_matching_graph,1,22
58_1060NP1_0033_matching_graph,1,22
59_1182NP1_0033_matching_graph,1,22
60_994NP1_0033_matching_graph,1,22
61_1024NP1_0033_matching_graph,1,22
62_1045NP1_0033_matching_graph,1,22
63_1074NP1_0033_matching_graph,1,22
0_195NP1_0038_matching_graph,6,36
10_894NP1_0038_matching_graph,6,36
11_934NP1_0038_matching_graph,6,36
12_960NP1_0038_matching_graph,6,36
13_945NP1_0038_matching_graph,6,36
14_925NP1_0038_matching_graph,6,36
15_1076NP1_0038_matching_graph,6,36
16_1090NP1_0038_matching_graph,6,36
17_1152NP1_0038_matching_graph,6,36
18_1194NP1_0038_matching_graph,6,36
19_1211NP1_0038_matching_graph,6,36
1_149NP1_0038_matching_graph,6,36
20_1148NP1_0038_matching_graph,6,36
29_211NP1_0038_matching_graph,44,47
2_249NP1_0038_matching_graph,6,36
31_501NP1_0038_matching_graph,44,47
34_653NP1_0038_matching_graph,44,47
36_493NP1_0038_matching_graph,44,47
38_1170NP1_0038_matching_graph,44,47
3_247NP1_0038_matching_graph,6,36
40_1125NP1_0038_matching_graph,44,47
42_1138NP1_0038_matching_graph,44,47
4_275NP1_0038_matching_graph,6,36
5_462NP1_0038_matching_graph,6,36
6_598NP1_0038_matching_graph,6,36
7_616NP1_0038_matching_graph,6,36
8_640NP1_0038_matching_graph,6,36
9_695NP1_0038_matching_graph,6,36
64_313NP1_0044_matching_graph,49,45
65_414NP1_0044_matching_graph,49,45
66_654NP1_0044_matching_graph,49,45
67_708NP1_0044_matching_graph,49,45
68_787NP1_0044_matching_graph,49,45
69_832NP1_0044_matching_graph,49,45
70_1074NP1_0044_matching_graph,49,45
71_1093NP1_0044_matching_graph,49,45
72_1117NP1_0044_matching_graph,49,45
73_1198NP1_0044_matching_graph,49,45
74_1223NP1_0044_matching_graph,49,45
75_65NP1_0044_matching_graph,6,32
76_386NP1_0044_matching_graph,6,32
77_408NP1_0044_matching_graph,6,32
78_400NP1_0044_matching_graph,6,32
79_622NP1_0044_matching_graph,6,32
