,same class,different classes
73_31ZP1_0012_matching_graph,17,43
74_288ZP1_0012_matching_graph,17,43
75_316ZP1_0012_matching_graph,17,43
76_211ZP1_0012_matching_graph,17,43
77_296ZP1_0012_matching_graph,17,43
78_409ZP1_0012_matching_graph,17,43
79_562ZP1_0012_matching_graph,17,43
64_351ZP1_0015_matching_graph,13,44
65_137ZP1_0015_matching_graph,13,44
66_678ZP1_0015_matching_graph,13,44
67_740ZP1_0015_matching_graph,13,44
68_655ZP1_0015_matching_graph,13,44
69_692ZP1_0015_matching_graph,13,44
70_598ZP1_0015_matching_graph,13,44
71_742ZP1_0015_matching_graph,13,44
72_582ZP1_0015_matching_graph,13,44
36_75ZP1_0024_matching_graph,16,46
37_280ZP1_0024_matching_graph,16,46
39_348ZP1_0024_matching_graph,16,46
41_545ZP1_0024_matching_graph,16,46
43_734ZP1_0024_matching_graph,16,46
45_878ZP1_0024_matching_graph,16,46
47_832ZP1_0024_matching_graph,16,46
49_883ZP1_0024_matching_graph,16,46
51_906ZP1_0024_matching_graph,16,46
53_930ZP1_0024_matching_graph,16,46
55_976ZP1_0024_matching_graph,16,46
57_1037ZP1_0024_matching_graph,16,46
59_961ZP1_0024_matching_graph,16,46
61_1026ZP1_0024_matching_graph,16,46
0_201ZP1_0039_matching_graph,19,48
10_1218ZP1_0039_matching_graph,19,48
1_66ZP1_0039_matching_graph,19,48
22_126ZP1_0039_matching_graph,9,30
23_145ZP1_0039_matching_graph,9,30
24_485ZP1_0039_matching_graph,9,30
25_400ZP1_0039_matching_graph,9,30
26_518ZP1_0039_matching_graph,9,30
27_672ZP1_0039_matching_graph,9,30
28_702ZP1_0039_matching_graph,9,30
29_885ZP1_0039_matching_graph,9,30
2_177ZP1_0039_matching_graph,19,48
30_758ZP1_0039_matching_graph,9,30
31_918ZP1_0039_matching_graph,9,30
32_1051ZP1_0039_matching_graph,9,30
33_1155ZP1_0039_matching_graph,9,30
34_1072ZP1_0039_matching_graph,9,30
35_1121ZP1_0039_matching_graph,9,30
3_798ZP1_0039_matching_graph,19,48
4_992ZP1_0039_matching_graph,19,48
5_982ZP1_0039_matching_graph,19,48
6_948ZP1_0039_matching_graph,19,48
7_1097ZP1_0039_matching_graph,19,48
8_1099ZP1_0039_matching_graph,19,48
9_1190ZP1_0039_matching_graph,19,48
38_313ZP1_0042_matching_graph,20,43
40_184ZP1_0042_matching_graph,20,43
42_277ZP1_0042_matching_graph,20,43
44_476ZP1_0042_matching_graph,20,43
46_875ZP1_0042_matching_graph,20,43
48_847ZP1_0042_matching_graph,20,43
50_1076ZP1_0042_matching_graph,20,43
52_1028ZP1_0042_matching_graph,20,43
54_973ZP1_0042_matching_graph,20,43
56_1172ZP1_0042_matching_graph,20,43
58_1182ZP1_0042_matching_graph,20,43
60_1168ZP1_0042_matching_graph,20,43
62_1218ZP1_0042_matching_graph,20,43
63_1117ZP1_0042_matching_graph,20,43
11_260ZP1_0048_matching_graph,24,47
12_126ZP1_0048_matching_graph,24,47
13_451ZP1_0048_matching_graph,24,47
14_492ZP1_0048_matching_graph,24,47
15_683ZP1_0048_matching_graph,24,47
16_853ZP1_0048_matching_graph,24,47
17_946ZP1_0048_matching_graph,24,47
18_1088ZP1_0048_matching_graph,24,47
19_1060ZP1_0048_matching_graph,24,47
20_1225ZP1_0048_matching_graph,24,47
21_1133ZP1_0048_matching_graph,24,47
