,same class,different classes
10_92XP1_0000_matching_graph,47,48
11_117XP1_0000_matching_graph,47,48
12_297XP1_0000_matching_graph,47,48
13_10XP1_0000_matching_graph,47,48
14_45XP1_0000_matching_graph,47,48
15_87XP1_0000_matching_graph,47,48
16_194XP1_0000_matching_graph,47,48
17_226XP1_0000_matching_graph,47,48
18_294XP1_0000_matching_graph,47,48
19_12XP1_0000_matching_graph,47,48
20_30XP1_0000_matching_graph,47,48
21_45XP1_0000_matching_graph,47,48
23_63XP1_0000_matching_graph,47,48
25_116XP1_0000_matching_graph,47,48
27_147XP1_0000_matching_graph,47,48
29_188XP1_0000_matching_graph,47,48
31_226XP1_0000_matching_graph,47,48
33_276XP1_0000_matching_graph,47,48
35_49XP1_0000_matching_graph,47,48
37_73XP1_0000_matching_graph,47,48
39_104XP1_0000_matching_graph,47,48
4_8XP1_0000_matching_graph,47,48
5_27XP1_0000_matching_graph,47,48
6_82XP1_0000_matching_graph,47,48
7_12XP1_0000_matching_graph,47,48
8_44XP1_0000_matching_graph,47,48
9_66XP1_0000_matching_graph,47,48
0_527XP1_0008_matching_graph,51,49
1_487XP1_0008_matching_graph,51,49
2_408XP1_0008_matching_graph,51,49
3_412XP1_0008_matching_graph,51,49
42_119XP1_0008_matching_graph,44,45
43_297XP1_0008_matching_graph,44,45
44_338XP1_0008_matching_graph,44,45
45_433XP1_0008_matching_graph,44,45
46_559XP1_0008_matching_graph,44,45
47_324XP1_0008_matching_graph,44,45
48_342XP1_0008_matching_graph,44,45
49_364XP1_0008_matching_graph,44,45
50_384XP1_0008_matching_graph,44,45
51_447XP1_0008_matching_graph,44,45
52_511XP1_0008_matching_graph,44,45
53_367XP1_0008_matching_graph,44,45
54_460XP1_0008_matching_graph,44,45
55_537XP1_0008_matching_graph,44,45
56_350XP1_0008_matching_graph,44,45
57_433XP1_0008_matching_graph,44,45
58_463XP1_0008_matching_graph,44,45
22_280XP1_0018_matching_graph,45,49
24_559XP1_0018_matching_graph,45,49
26_698XP1_0018_matching_graph,45,49
28_784XP1_0018_matching_graph,45,49
30_818XP1_0018_matching_graph,45,49
32_652XP1_0018_matching_graph,45,49
34_781XP1_0018_matching_graph,45,49
36_825XP1_0018_matching_graph,45,49
38_703XP1_0018_matching_graph,45,49
40_864XP1_0018_matching_graph,45,49
41_677XP1_0018_matching_graph,45,49
59_186XP1_0046_matching_graph,48,44
60_240XP1_0046_matching_graph,48,44
61_341XP1_0046_matching_graph,48,44
62_150XP1_0046_matching_graph,48,44
63_390XP1_0046_matching_graph,48,44
64_464XP1_0046_matching_graph,48,44
65_563XP1_0046_matching_graph,48,44
66_612XP1_0046_matching_graph,48,44
67_687XP1_0046_matching_graph,48,44
68_740XP1_0046_matching_graph,48,44
69_557XP1_0046_matching_graph,48,44
70_603XP1_0046_matching_graph,48,44
71_826XP1_0046_matching_graph,48,44
72_821XP1_0046_matching_graph,48,44
73_925XP1_0046_matching_graph,48,44
74_996XP1_0046_matching_graph,48,44
75_1056XP1_0046_matching_graph,48,44
76_1131XP1_0046_matching_graph,48,44
77_1069XP1_0046_matching_graph,48,44
78_1000XP1_0046_matching_graph,48,44
79_1034XP1_0046_matching_graph,48,44
