,same class,different classes
56_20WP1_0001_matching_graph,0,4
58_167WP1_0001_matching_graph,0,4
60_189WP1_0001_matching_graph,0,4
62_223WP1_0001_matching_graph,0,4
64_239WP1_0001_matching_graph,0,4
66_260WP1_0001_matching_graph,0,4
68_375WP1_0001_matching_graph,0,4
70_24WP1_0001_matching_graph,0,4
72_44WP1_0001_matching_graph,0,4
74_69WP1_0001_matching_graph,0,4
76_91WP1_0001_matching_graph,0,4
78_111WP1_0001_matching_graph,0,4
79_141WP1_0001_matching_graph,0,4
30_64WP1_0021_matching_graph,0,11
31_167WP1_0021_matching_graph,0,11
32_240WP1_0021_matching_graph,0,11
33_282WP1_0021_matching_graph,0,11
34_292WP1_0021_matching_graph,0,11
35_296WP1_0021_matching_graph,0,11
36_445WP1_0021_matching_graph,0,11
37_1090WP1_0021_matching_graph,0,11
38_1126WP1_0021_matching_graph,0,11
39_457WP1_0021_matching_graph,0,11
40_468WP1_0021_matching_graph,0,11
41_520WP1_0021_matching_graph,0,11
42_539WP1_0021_matching_graph,0,11
43_597WP1_0021_matching_graph,0,11
44_614WP1_0021_matching_graph,0,11
45_608WP1_0021_matching_graph,0,11
46_702WP1_0021_matching_graph,0,11
47_676WP1_0021_matching_graph,0,11
48_705WP1_0021_matching_graph,0,11
49_717WP1_0021_matching_graph,0,11
50_730WP1_0021_matching_graph,0,11
51_622WP1_0021_matching_graph,0,11
52_633WP1_0021_matching_graph,0,11
53_649WP1_0021_matching_graph,0,11
54_662WP1_0021_matching_graph,0,11
55_673WP1_0021_matching_graph,0,11
57_685WP1_0021_matching_graph,0,11
59_699WP1_0021_matching_graph,0,11
61_749WP1_0021_matching_graph,0,11
63_646WP1_0021_matching_graph,0,11
65_660WP1_0021_matching_graph,0,11
67_670WP1_0021_matching_graph,0,11
69_682WP1_0021_matching_graph,0,11
71_695WP1_0021_matching_graph,0,11
73_735WP1_0021_matching_graph,0,11
75_743WP1_0021_matching_graph,0,11
77_755WP1_0021_matching_graph,0,11
0_198WP1_0037_matching_graph,0,9
10_488WP1_0037_matching_graph,0,9
11_567WP1_0037_matching_graph,0,9
12_700WP1_0037_matching_graph,0,9
13_680WP1_0037_matching_graph,0,9
14_651WP1_0037_matching_graph,0,9
15_707WP1_0037_matching_graph,0,9
16_838WP1_0037_matching_graph,0,9
17_768WP1_0037_matching_graph,0,9
18_815WP1_0037_matching_graph,0,9
19_934WP1_0037_matching_graph,0,9
1_308WP1_0037_matching_graph,0,9
20_1030WP1_0037_matching_graph,0,9
21_983WP1_0037_matching_graph,0,9
22_1148WP1_0037_matching_graph,0,9
23_985WP1_0037_matching_graph,0,9
24_1075WP1_0037_matching_graph,0,9
25_1108WP1_0037_matching_graph,0,9
26_1132WP1_0037_matching_graph,0,9
27_1155WP1_0037_matching_graph,0,9
28_975WP1_0037_matching_graph,0,9
29_1004WP1_0037_matching_graph,0,9
2_101WP1_0037_matching_graph,0,9
3_135WP1_0037_matching_graph,0,9
4_143WP1_0037_matching_graph,0,9
5_342WP1_0037_matching_graph,0,9
6_1025WP1_0037_matching_graph,0,9
7_543WP1_0037_matching_graph,0,9
8_414WP1_0037_matching_graph,0,9
9_456WP1_0037_matching_graph,0,9
