,same class,different classes
19_16XP1_0000_matching_graph,39,14
21_26XP1_0000_matching_graph,39,14
23_88XP1_0000_matching_graph,39,14
25_177XP1_0000_matching_graph,39,14
27_294XP1_0000_matching_graph,39,14
29_18XP1_0000_matching_graph,39,14
31_109XP1_0000_matching_graph,39,14
33_193XP1_0000_matching_graph,39,14
35_223XP1_0000_matching_graph,39,14
37_261XP1_0000_matching_graph,39,14
39_69XP1_0000_matching_graph,39,14
41_124XP1_0000_matching_graph,39,14
43_152XP1_0000_matching_graph,39,14
45_255XP1_0000_matching_graph,39,14
0_100XP1_0008_matching_graph,51,49
10_22XP1_0008_matching_graph,27,17
11_267XP1_0008_matching_graph,27,17
12_265XP1_0008_matching_graph,27,17
13_258XP1_0008_matching_graph,27,17
14_316XP1_0008_matching_graph,27,17
15_330XP1_0008_matching_graph,27,17
16_366XP1_0008_matching_graph,27,17
17_479XP1_0008_matching_graph,27,17
18_325XP1_0008_matching_graph,27,17
1_349XP1_0008_matching_graph,51,49
20_342XP1_0008_matching_graph,27,17
22_445XP1_0008_matching_graph,27,17
24_477XP1_0008_matching_graph,27,17
26_545XP1_0008_matching_graph,27,17
28_367XP1_0008_matching_graph,27,17
2_493XP1_0008_matching_graph,51,49
30_392XP1_0008_matching_graph,27,17
32_412XP1_0008_matching_graph,27,17
34_472XP1_0008_matching_graph,27,17
36_498XP1_0008_matching_graph,27,17
38_522XP1_0008_matching_graph,27,17
3_412XP1_0008_matching_graph,51,49
40_568XP1_0008_matching_graph,27,17
42_337XP1_0008_matching_graph,27,17
44_368XP1_0008_matching_graph,27,17
46_410XP1_0008_matching_graph,27,17
4_511XP1_0008_matching_graph,51,49
5_529XP1_0008_matching_graph,51,49
6_331XP1_0008_matching_graph,51,49
7_346XP1_0008_matching_graph,51,49
8_545XP1_0008_matching_graph,51,49
9_382XP1_0008_matching_graph,51,49
47_124XP1_0046_matching_graph,36,13
48_200XP1_0046_matching_graph,36,13
49_305XP1_0046_matching_graph,36,13
50_84XP1_0046_matching_graph,36,13
51_387XP1_0046_matching_graph,36,13
52_429XP1_0046_matching_graph,36,13
53_412XP1_0046_matching_graph,36,13
54_397XP1_0046_matching_graph,36,13
55_547XP1_0046_matching_graph,36,13
56_436XP1_0046_matching_graph,36,13
57_605XP1_0046_matching_graph,36,13
58_673XP1_0046_matching_graph,36,13
59_765XP1_0046_matching_graph,36,13
60_588XP1_0046_matching_graph,36,13
61_849XP1_0046_matching_graph,36,13
62_839XP1_0046_matching_graph,36,13
63_813XP1_0046_matching_graph,36,13
64_716XP1_0046_matching_graph,36,13
65_879XP1_0046_matching_graph,36,13
66_824XP1_0046_matching_graph,36,13
67_950XP1_0046_matching_graph,36,13
68_1163XP1_0046_matching_graph,36,13
69_1023XP1_0046_matching_graph,36,13
70_1032XP1_0046_matching_graph,36,13
71_1219XP1_0046_matching_graph,36,13
72_1038XP1_0046_matching_graph,36,13
73_1042XP1_0046_matching_graph,36,13
74_1220XP1_0046_matching_graph,36,13
75_1208XP1_0046_matching_graph,36,13
76_1159XP1_0046_matching_graph,36,13
77_1106XP1_0046_matching_graph,36,13
78_1216XP1_0046_matching_graph,36,13
79_1224XP1_0046_matching_graph,36,13
