,same class,different classes
49_68FP1_0000_matching_graph,0,3
50_208FP1_0000_matching_graph,0,3
51_227FP1_0000_matching_graph,0,3
52_21FP1_0000_matching_graph,0,3
53_62FP1_0000_matching_graph,0,3
54_171FP1_0000_matching_graph,0,3
55_205FP1_0000_matching_graph,0,3
56_13FP1_0000_matching_graph,0,3
57_22FP1_0000_matching_graph,0,3
58_83FP1_0000_matching_graph,0,3
59_102FP1_0000_matching_graph,0,3
60_133FP1_0000_matching_graph,0,3
61_162FP1_0000_matching_graph,0,3
62_184FP1_0000_matching_graph,0,3
63_113FP1_0000_matching_graph,0,3
64_145FP1_0000_matching_graph,0,3
65_205FP1_0000_matching_graph,0,3
66_224FP1_0000_matching_graph,0,3
67_10FP1_0000_matching_graph,0,3
68_18FP1_0000_matching_graph,0,3
69_59FP1_0000_matching_graph,0,3
0_321FP1_0008_matching_graph,39,35
1_345FP1_0008_matching_graph,39,35
2_387FP1_0008_matching_graph,39,35
3_303FP1_0008_matching_graph,39,35
4_282FP1_0008_matching_graph,39,35
5_313FP1_0008_matching_graph,39,35
6_439FP1_0008_matching_graph,39,35
10_302FP1_0021_matching_graph,3,4
11_345FP1_0021_matching_graph,3,4
12_349FP1_0021_matching_graph,3,4
13_366FP1_0021_matching_graph,3,4
14_496FP1_0021_matching_graph,3,4
15_504FP1_0021_matching_graph,3,4
16_524FP1_0021_matching_graph,3,4
17_584FP1_0021_matching_graph,3,4
18_650FP1_0021_matching_graph,3,4
19_716FP1_0021_matching_graph,3,4
20_819FP1_0021_matching_graph,3,4
21_863FP1_0021_matching_graph,3,4
22_775FP1_0021_matching_graph,3,4
23_738FP1_0021_matching_graph,3,4
24_944FP1_0021_matching_graph,3,4
25_818FP1_0021_matching_graph,3,4
26_846FP1_0021_matching_graph,3,4
27_874FP1_0021_matching_graph,3,4
28_898FP1_0021_matching_graph,3,4
29_922FP1_0021_matching_graph,3,4
30_952FP1_0021_matching_graph,3,4
31_745FP1_0021_matching_graph,3,4
32_767FP1_0021_matching_graph,3,4
33_792FP1_0021_matching_graph,3,4
34_826FP1_0021_matching_graph,3,4
35_860FP1_0021_matching_graph,3,4
36_881FP1_0021_matching_graph,3,4
37_907FP1_0021_matching_graph,3,4
38_932FP1_0021_matching_graph,3,4
39_956FP1_0021_matching_graph,3,4
40_720FP1_0021_matching_graph,3,4
41_748FP1_0021_matching_graph,3,4
42_770FP1_0021_matching_graph,3,4
43_824FP1_0021_matching_graph,3,4
44_845FP1_0021_matching_graph,3,4
45_870FP1_0021_matching_graph,3,4
46_895FP1_0021_matching_graph,3,4
47_956FP1_0021_matching_graph,3,4
48_972FP1_0021_matching_graph,3,4
7_205FP1_0021_matching_graph,3,4
8_166FP1_0021_matching_graph,3,4
9_267FP1_0021_matching_graph,3,4
71_46FP1_0026_matching_graph,3,5
73_107FP1_0026_matching_graph,3,5
75_293FP1_0026_matching_graph,3,5
77_84FP1_0026_matching_graph,3,5
79_164FP1_0026_matching_graph,3,5
70_149FP1_0047_matching_graph,44,35
72_160FP1_0047_matching_graph,44,35
74_453FP1_0047_matching_graph,44,35
76_500FP1_0047_matching_graph,44,35
78_561FP1_0047_matching_graph,44,35
