,same class,different classes
0_80ZP1_0039_matching_graph,8,13
10_604ZP1_0039_matching_graph,8,13
11_663ZP1_0039_matching_graph,8,13
12_688ZP1_0039_matching_graph,8,13
13_667ZP1_0039_matching_graph,8,13
14_869ZP1_0039_matching_graph,8,13
15_825ZP1_0039_matching_graph,8,13
16_755ZP1_0039_matching_graph,8,13
17_875ZP1_0039_matching_graph,8,13
18_961ZP1_0039_matching_graph,8,13
19_890ZP1_0039_matching_graph,8,13
1_155ZP1_0039_matching_graph,8,13
20_921ZP1_0039_matching_graph,8,13
21_928ZP1_0039_matching_graph,8,13
22_987ZP1_0039_matching_graph,8,13
23_984ZP1_0039_matching_graph,8,13
24_1040ZP1_0039_matching_graph,8,13
25_1054ZP1_0039_matching_graph,8,13
26_1151ZP1_0039_matching_graph,8,13
27_1199ZP1_0039_matching_graph,8,13
28_1079ZP1_0039_matching_graph,8,13
29_1130ZP1_0039_matching_graph,8,13
2_166ZP1_0039_matching_graph,8,13
30_1154ZP1_0039_matching_graph,8,13
31_1157ZP1_0039_matching_graph,8,13
32_1163ZP1_0039_matching_graph,8,13
33_1207ZP1_0039_matching_graph,8,13
34_1214ZP1_0039_matching_graph,8,13
35_1221ZP1_0039_matching_graph,8,13
36_1223ZP1_0039_matching_graph,8,13
37_1086ZP1_0039_matching_graph,8,13
38_1122ZP1_0039_matching_graph,8,13
3_262ZP1_0039_matching_graph,8,13
4_317ZP1_0039_matching_graph,8,13
5_300ZP1_0039_matching_graph,8,13
6_513ZP1_0039_matching_graph,8,13
7_355ZP1_0039_matching_graph,8,13
8_499ZP1_0039_matching_graph,8,13
9_657ZP1_0039_matching_graph,8,13
74_218ZP1_0042_matching_graph,7,12
75_230ZP1_0042_matching_graph,7,12
76_319ZP1_0042_matching_graph,7,12
77_401ZP1_0042_matching_graph,7,12
78_358ZP1_0042_matching_graph,7,12
79_340ZP1_0042_matching_graph,7,12
39_63ZP1_0048_matching_graph,13,1
40_223ZP1_0048_matching_graph,13,1
41_113ZP1_0048_matching_graph,13,1
42_140ZP1_0048_matching_graph,13,1
43_279ZP1_0048_matching_graph,13,1
44_284ZP1_0048_matching_graph,13,1
45_508ZP1_0048_matching_graph,13,1
46_489ZP1_0048_matching_graph,13,1
47_565ZP1_0048_matching_graph,13,1
48_479ZP1_0048_matching_graph,13,1
49_604ZP1_0048_matching_graph,13,1
50_659ZP1_0048_matching_graph,13,1
51_846ZP1_0048_matching_graph,13,1
52_814ZP1_0048_matching_graph,13,1
53_804ZP1_0048_matching_graph,13,1
54_934ZP1_0048_matching_graph,13,1
55_857ZP1_0048_matching_graph,13,1
56_940ZP1_0048_matching_graph,13,1
57_1024ZP1_0048_matching_graph,13,1
58_895ZP1_0048_matching_graph,13,1
59_919ZP1_0048_matching_graph,13,1
60_965ZP1_0048_matching_graph,13,1
61_1045ZP1_0048_matching_graph,13,1
62_1153ZP1_0048_matching_graph,13,1
63_1180ZP1_0048_matching_graph,13,1
64_1215ZP1_0048_matching_graph,13,1
65_1094ZP1_0048_matching_graph,13,1
66_1121ZP1_0048_matching_graph,13,1
67_1122ZP1_0048_matching_graph,13,1
68_1141ZP1_0048_matching_graph,13,1
69_1139ZP1_0048_matching_graph,13,1
70_1177ZP1_0048_matching_graph,13,1
71_1207ZP1_0048_matching_graph,13,1
72_1133ZP1_0048_matching_graph,13,1
73_1157ZP1_0048_matching_graph,13,1
