,same class,different classes
0_105YP1_0019_matching_graph,12,10
10_709YP1_0019_matching_graph,12,10
11_696YP1_0019_matching_graph,12,10
12_740YP1_0019_matching_graph,12,10
13_757YP1_0019_matching_graph,12,10
14_777YP1_0019_matching_graph,12,10
15_792YP1_0019_matching_graph,12,10
16_809YP1_0019_matching_graph,12,10
17_833YP1_0019_matching_graph,12,10
18_850YP1_0019_matching_graph,12,10
19_871YP1_0019_matching_graph,12,10
1_251YP1_0019_matching_graph,12,10
20_688YP1_0019_matching_graph,12,10
21_711YP1_0019_matching_graph,12,10
22_750YP1_0019_matching_graph,12,10
23_864YP1_0019_matching_graph,12,10
24_882YP1_0019_matching_graph,12,10
25_902YP1_0019_matching_graph,12,10
26_700YP1_0019_matching_graph,12,10
27_741YP1_0019_matching_graph,12,10
28_786YP1_0019_matching_graph,12,10
29_797YP1_0019_matching_graph,12,10
2_319YP1_0019_matching_graph,12,10
30_809YP1_0019_matching_graph,12,10
31_827YP1_0019_matching_graph,12,10
32_843YP1_0019_matching_graph,12,10
3_284YP1_0019_matching_graph,12,10
4_449YP1_0019_matching_graph,12,10
5_517YP1_0019_matching_graph,12,10
6_446YP1_0019_matching_graph,12,10
7_526YP1_0019_matching_graph,12,10
8_620YP1_0019_matching_graph,12,10
9_720YP1_0019_matching_graph,12,10
50_152YP1_0021_matching_graph,11,9
52_356YP1_0021_matching_graph,11,9
54_323YP1_0021_matching_graph,11,9
56_476YP1_0021_matching_graph,11,9
58_581YP1_0021_matching_graph,11,9
60_488YP1_0021_matching_graph,11,9
62_556YP1_0021_matching_graph,11,9
64_662YP1_0021_matching_graph,11,9
66_756YP1_0021_matching_graph,11,9
68_751YP1_0021_matching_graph,11,9
70_857YP1_0021_matching_graph,11,9
72_814YP1_0021_matching_graph,11,9
74_830YP1_0021_matching_graph,11,9
76_854YP1_0021_matching_graph,11,9
78_868YP1_0021_matching_graph,11,9
33_20YP1_0045_matching_graph,19,33
34_214YP1_0045_matching_graph,19,33
35_335YP1_0045_matching_graph,19,33
36_341YP1_0045_matching_graph,19,33
37_350YP1_0045_matching_graph,19,33
38_362YP1_0045_matching_graph,19,33
39_420YP1_0045_matching_graph,19,33
40_422YP1_0045_matching_graph,19,33
41_387YP1_0045_matching_graph,19,33
42_536YP1_0045_matching_graph,19,33
43_434YP1_0045_matching_graph,19,33
44_551YP1_0045_matching_graph,19,33
45_654YP1_0045_matching_graph,19,33
46_730YP1_0045_matching_graph,19,33
47_783YP1_0045_matching_graph,19,33
48_803YP1_0045_matching_graph,19,33
49_859YP1_0045_matching_graph,19,33
51_798YP1_0045_matching_graph,19,33
53_786YP1_0045_matching_graph,19,33
55_727YP1_0045_matching_graph,19,33
57_836YP1_0045_matching_graph,19,33
59_913YP1_0045_matching_graph,19,33
61_991YP1_0045_matching_graph,19,33
63_1042YP1_0045_matching_graph,19,33
65_1104YP1_0045_matching_graph,19,33
67_1088YP1_0045_matching_graph,19,33
69_965YP1_0045_matching_graph,19,33
71_1104YP1_0045_matching_graph,19,33
73_1072YP1_0045_matching_graph,19,33
75_1151YP1_0045_matching_graph,19,33
77_1165YP1_0045_matching_graph,19,33
79_1221YP1_0045_matching_graph,19,33
