,same class,different classes
47_13LP1_0012_matching_graph,62,37
49_93LP1_0012_matching_graph,62,37
51_177LP1_0012_matching_graph,62,37
53_315LP1_0012_matching_graph,62,37
55_343LP1_0012_matching_graph,62,37
57_364LP1_0012_matching_graph,62,37
59_336LP1_0012_matching_graph,62,37
61_391LP1_0012_matching_graph,62,37
63_510LP1_0012_matching_graph,62,37
65_409LP1_0012_matching_graph,62,37
67_596LP1_0012_matching_graph,62,37
69_618LP1_0012_matching_graph,62,37
71_647LP1_0012_matching_graph,62,37
73_665LP1_0012_matching_graph,62,37
75_448LP1_0012_matching_graph,62,37
77_488LP1_0012_matching_graph,62,37
79_539LP1_0012_matching_graph,62,37
39_188LP1_0020_matching_graph,66,36
40_37LP1_0020_matching_graph,66,36
41_177LP1_0020_matching_graph,66,36
42_224LP1_0020_matching_graph,66,36
43_229LP1_0020_matching_graph,66,36
44_320LP1_0020_matching_graph,66,36
45_360LP1_0020_matching_graph,66,36
46_340LP1_0020_matching_graph,66,36
48_561LP1_0020_matching_graph,66,36
50_433LP1_0020_matching_graph,66,36
52_652LP1_0020_matching_graph,66,36
54_705LP1_0020_matching_graph,66,36
56_721LP1_0020_matching_graph,66,36
58_727LP1_0020_matching_graph,66,36
60_744LP1_0020_matching_graph,66,36
62_912LP1_0020_matching_graph,66,36
64_732LP1_0020_matching_graph,66,36
66_752LP1_0020_matching_graph,66,36
68_769LP1_0020_matching_graph,66,36
70_787LP1_0020_matching_graph,66,36
72_807LP1_0020_matching_graph,66,36
74_829LP1_0020_matching_graph,66,36
76_843LP1_0020_matching_graph,66,36
78_868LP1_0020_matching_graph,66,36
0_21LP1_0045_matching_graph,64,36
10_565LP1_0045_matching_graph,64,36
11_740LP1_0045_matching_graph,64,36
12_767LP1_0045_matching_graph,64,36
13_787LP1_0045_matching_graph,64,36
14_807LP1_0045_matching_graph,64,36
15_817LP1_0045_matching_graph,64,36
16_884LP1_0045_matching_graph,64,36
17_793LP1_0045_matching_graph,64,36
18_909LP1_0045_matching_graph,64,36
19_1024LP1_0045_matching_graph,64,36
1_113LP1_0045_matching_graph,64,36
20_1080LP1_0045_matching_graph,64,36
21_1092LP1_0045_matching_graph,64,36
22_1093LP1_0045_matching_graph,64,36
23_1101LP1_0045_matching_graph,64,36
24_991LP1_0045_matching_graph,64,36
25_1127LP1_0045_matching_graph,64,36
26_1036LP1_0045_matching_graph,64,36
27_1124LP1_0045_matching_graph,64,36
28_1180LP1_0045_matching_graph,64,36
29_1222LP1_0045_matching_graph,64,36
2_253LP1_0045_matching_graph,64,36
30_1225LP1_0045_matching_graph,64,36
31_1225LP1_0045_matching_graph,64,36
32_1223LP1_0045_matching_graph,64,36
33_1210LP1_0045_matching_graph,64,36
34_1124LP1_0045_matching_graph,64,36
35_1120LP1_0045_matching_graph,64,36
36_1183LP1_0045_matching_graph,64,36
37_1193LP1_0045_matching_graph,64,36
38_1201LP1_0045_matching_graph,64,36
3_311LP1_0045_matching_graph,64,36
4_331LP1_0045_matching_graph,64,36
5_401LP1_0045_matching_graph,64,36
6_396LP1_0045_matching_graph,64,36
7_424LP1_0045_matching_graph,64,36
8_513LP1_0045_matching_graph,64,36
9_441LP1_0045_matching_graph,64,36
