,same class,different classes
38_210HP1_0003_matching_graph,5,29
39_319HP1_0003_matching_graph,5,29
40_52HP1_0003_matching_graph,5,29
41_116HP1_0003_matching_graph,5,29
42_218HP1_0003_matching_graph,5,29
43_303HP1_0003_matching_graph,5,29
44_274HP1_0003_matching_graph,5,29
45_305HP1_0003_matching_graph,5,29
46_130HP1_0003_matching_graph,5,29
11_368HP1_0010_matching_graph,10,29
12_562HP1_0010_matching_graph,10,29
13_435HP1_0010_matching_graph,10,29
14_581HP1_0010_matching_graph,10,29
15_657HP1_0010_matching_graph,10,29
54_220HP1_0010_matching_graph,1,4
57_298HP1_0010_matching_graph,1,4
60_300HP1_0010_matching_graph,1,4
62_227HP1_0010_matching_graph,1,4
65_362HP1_0010_matching_graph,1,4
68_561HP1_0010_matching_graph,1,4
71_458HP1_0010_matching_graph,1,4
74_485HP1_0010_matching_graph,1,4
77_542HP1_0010_matching_graph,1,4
49_146HP1_0017_matching_graph,1,2
50_244HP1_0017_matching_graph,1,2
52_45HP1_0017_matching_graph,1,2
55_142HP1_0017_matching_graph,1,2
58_174HP1_0017_matching_graph,1,2
61_190HP1_0017_matching_graph,1,2
64_204HP1_0017_matching_graph,1,2
67_455HP1_0017_matching_graph,1,2
70_466HP1_0017_matching_graph,1,2
73_368HP1_0017_matching_graph,1,2
76_522HP1_0017_matching_graph,1,2
79_653HP1_0017_matching_graph,1,2
51_18HP1_0023_matching_graph,1,1
53_107HP1_0023_matching_graph,1,1
56_223HP1_0023_matching_graph,1,1
59_318HP1_0023_matching_graph,1,1
63_336HP1_0023_matching_graph,1,1
66_336HP1_0023_matching_graph,1,1
69_343HP1_0023_matching_graph,1,1
72_453HP1_0023_matching_graph,1,1
75_402HP1_0023_matching_graph,1,1
78_360HP1_0023_matching_graph,1,1
47_446HP1_0027_matching_graph,148,44
0_270HP1_0030_matching_graph,6,30
10_1162HP1_0030_matching_graph,6,30
1_345HP1_0030_matching_graph,6,30
2_587HP1_0030_matching_graph,6,30
3_647HP1_0030_matching_graph,6,30
4_693HP1_0030_matching_graph,6,30
5_688HP1_0030_matching_graph,6,30
6_934HP1_0030_matching_graph,6,30
7_1025HP1_0030_matching_graph,6,30
8_1164HP1_0030_matching_graph,6,30
9_1079HP1_0030_matching_graph,6,30
16_66HP1_0032_matching_graph,0,2
17_198HP1_0032_matching_graph,0,2
18_303HP1_0032_matching_graph,0,2
19_322HP1_0032_matching_graph,0,2
20_312HP1_0032_matching_graph,0,2
21_378HP1_0032_matching_graph,0,2
22_589HP1_0032_matching_graph,0,2
23_597HP1_0032_matching_graph,0,2
24_791HP1_0032_matching_graph,0,2
25_772HP1_0032_matching_graph,0,2
26_846HP1_0032_matching_graph,0,2
27_936HP1_0032_matching_graph,0,2
28_1004HP1_0032_matching_graph,0,2
29_1060HP1_0032_matching_graph,0,2
30_1188HP1_0032_matching_graph,0,2
31_1119HP1_0032_matching_graph,0,2
32_1144HP1_0032_matching_graph,0,2
33_1160HP1_0032_matching_graph,0,2
34_967HP1_0032_matching_graph,0,2
35_997HP1_0032_matching_graph,0,2
36_1167HP1_0032_matching_graph,0,2
37_1205HP1_0032_matching_graph,0,2
48_349HP1_0040_matching_graph,21,1
