,same class,different classes
0_226NP1_0033_matching_graph,1,22
10_479NP1_0033_matching_graph,1,22
11_629NP1_0033_matching_graph,1,22
12_527NP1_0033_matching_graph,1,22
13_644NP1_0033_matching_graph,1,22
14_726NP1_0033_matching_graph,1,22
15_732NP1_0033_matching_graph,1,22
16_768NP1_0033_matching_graph,1,22
17_774NP1_0033_matching_graph,1,22
18_802NP1_0033_matching_graph,1,22
19_729NP1_0033_matching_graph,1,22
1_69NP1_0033_matching_graph,1,22
20_881NP1_0033_matching_graph,1,22
21_821NP1_0033_matching_graph,1,22
22_1015NP1_0033_matching_graph,1,22
23_890NP1_0033_matching_graph,1,22
24_947NP1_0033_matching_graph,1,22
25_1028NP1_0033_matching_graph,1,22
26_1075NP1_0033_matching_graph,1,22
27_1084NP1_0033_matching_graph,1,22
28_1035NP1_0033_matching_graph,1,22
29_1082NP1_0033_matching_graph,1,22
2_138NP1_0033_matching_graph,1,22
30_1021NP1_0033_matching_graph,1,22
31_1193NP1_0033_matching_graph,1,22
32_1100NP1_0033_matching_graph,1,22
33_999NP1_0033_matching_graph,1,22
34_1021NP1_0033_matching_graph,1,22
35_1042NP1_0033_matching_graph,1,22
36_1067NP1_0033_matching_graph,1,22
37_1093NP1_0033_matching_graph,1,22
38_1112NP1_0033_matching_graph,1,22
39_1134NP1_0033_matching_graph,1,22
3_259NP1_0033_matching_graph,1,22
40_1156NP1_0033_matching_graph,1,22
41_1176NP1_0033_matching_graph,1,22
42_1197NP1_0033_matching_graph,1,22
43_1207NP1_0033_matching_graph,1,22
44_1012NP1_0033_matching_graph,1,22
45_1038NP1_0033_matching_graph,1,22
46_1063NP1_0033_matching_graph,1,22
47_1084NP1_0033_matching_graph,1,22
48_1097NP1_0033_matching_graph,1,22
4_305NP1_0033_matching_graph,1,22
5_357NP1_0033_matching_graph,1,22
6_346NP1_0033_matching_graph,1,22
7_406NP1_0033_matching_graph,1,22
8_374NP1_0033_matching_graph,1,22
9_530NP1_0033_matching_graph,1,22
49_204NP1_0043_matching_graph,1,21
50_119NP1_0043_matching_graph,1,21
51_244NP1_0043_matching_graph,1,21
52_335NP1_0043_matching_graph,1,21
53_348NP1_0043_matching_graph,1,21
54_344NP1_0043_matching_graph,1,21
55_379NP1_0043_matching_graph,1,21
56_459NP1_0043_matching_graph,1,21
57_636NP1_0043_matching_graph,1,21
58_642NP1_0043_matching_graph,1,21
59_676NP1_0043_matching_graph,1,21
60_780NP1_0043_matching_graph,1,21
61_762NP1_0043_matching_graph,1,21
62_745NP1_0043_matching_graph,1,21
63_886NP1_0043_matching_graph,1,21
64_835NP1_0043_matching_graph,1,21
65_855NP1_0043_matching_graph,1,21
66_1024NP1_0043_matching_graph,1,21
67_1059NP1_0043_matching_graph,1,21
68_1084NP1_0043_matching_graph,1,21
69_1066NP1_0043_matching_graph,1,21
70_1017NP1_0043_matching_graph,1,21
71_1093NP1_0043_matching_graph,1,21
72_1197NP1_0043_matching_graph,1,21
73_1080NP1_0043_matching_graph,1,21
74_1148NP1_0043_matching_graph,1,21
75_1189NP1_0043_matching_graph,1,21
76_1176NP1_0043_matching_graph,1,21
77_1210NP1_0043_matching_graph,1,21
78_1119NP1_0043_matching_graph,1,21
79_1213NP1_0043_matching_graph,1,21
