,same class,different classes
44_11KP1_0000_matching_graph,4,11
46_31KP1_0000_matching_graph,4,11
48_42KP1_0000_matching_graph,4,11
50_106KP1_0000_matching_graph,4,11
52_226KP1_0000_matching_graph,4,11
54_9KP1_0000_matching_graph,4,11
56_28KP1_0000_matching_graph,4,11
58_38KP1_0000_matching_graph,4,11
60_56KP1_0000_matching_graph,4,11
62_92KP1_0000_matching_graph,4,11
64_118KP1_0000_matching_graph,4,11
66_179KP1_0000_matching_graph,4,11
68_199KP1_0000_matching_graph,4,11
70_22KP1_0000_matching_graph,4,11
72_49KP1_0000_matching_graph,4,11
74_111KP1_0000_matching_graph,4,11
76_143KP1_0000_matching_graph,4,11
78_73KP1_0000_matching_graph,4,11
10_436KP1_0009_matching_graph,6,8
11_454KP1_0009_matching_graph,6,8
12_486KP1_0009_matching_graph,6,8
13_416KP1_0009_matching_graph,6,8
14_471KP1_0009_matching_graph,6,8
15_622KP1_0009_matching_graph,6,8
8_379KP1_0009_matching_graph,6,8
9_392KP1_0009_matching_graph,6,8
41_185KP1_0020_matching_graph,5,7
42_383KP1_0020_matching_graph,5,7
43_265KP1_0020_matching_graph,5,7
45_564KP1_0020_matching_graph,5,7
47_459KP1_0020_matching_graph,5,7
49_658KP1_0020_matching_graph,5,7
51_743KP1_0020_matching_graph,5,7
53_731KP1_0020_matching_graph,5,7
55_687KP1_0020_matching_graph,5,7
57_867KP1_0020_matching_graph,5,7
59_881KP1_0020_matching_graph,5,7
61_730KP1_0020_matching_graph,5,7
63_783KP1_0020_matching_graph,5,7
65_847KP1_0020_matching_graph,5,7
67_871KP1_0020_matching_graph,5,7
69_881KP1_0020_matching_graph,5,7
71_711KP1_0020_matching_graph,5,7
73_826KP1_0020_matching_graph,5,7
75_842KP1_0020_matching_graph,5,7
77_854KP1_0020_matching_graph,5,7
79_867KP1_0020_matching_graph,5,7
0_106KP1_0028_matching_graph,8,12
1_184KP1_0028_matching_graph,8,12
23_199KP1_0028_matching_graph,3,3
24_226KP1_0028_matching_graph,3,3
25_637KP1_0028_matching_graph,3,3
26_577KP1_0028_matching_graph,3,3
27_624KP1_0028_matching_graph,3,3
28_696KP1_0028_matching_graph,3,3
29_676KP1_0028_matching_graph,3,3
2_287KP1_0028_matching_graph,8,12
30_864KP1_0028_matching_graph,3,3
31_876KP1_0028_matching_graph,3,3
32_834KP1_0028_matching_graph,3,3
33_975KP1_0028_matching_graph,3,3
34_1008KP1_0028_matching_graph,3,3
35_1041KP1_0028_matching_graph,3,3
36_1032KP1_0028_matching_graph,3,3
37_1062KP1_0028_matching_graph,3,3
38_1130KP1_0028_matching_graph,3,3
39_1157KP1_0028_matching_graph,3,3
3_533KP1_0028_matching_graph,8,12
40_989KP1_0028_matching_graph,3,3
4_746KP1_0028_matching_graph,8,12
5_1072KP1_0028_matching_graph,8,12
6_1161KP1_0028_matching_graph,8,12
7_966KP1_0028_matching_graph,8,12
16_174KP1_0049_matching_graph,9,33
17_582KP1_0049_matching_graph,9,33
18_853KP1_0049_matching_graph,9,33
19_928KP1_0049_matching_graph,9,33
20_970KP1_0049_matching_graph,9,33
21_1135KP1_0049_matching_graph,9,33
22_1155KP1_0049_matching_graph,9,33
