,same class,different classes
29_171EP1_0002_matching_graph,0,2
31_228EP1_0002_matching_graph,0,2
33_255EP1_0002_matching_graph,0,2
35_280EP1_0002_matching_graph,0,2
37_292EP1_0002_matching_graph,0,2
39_310EP1_0002_matching_graph,0,2
41_83EP1_0002_matching_graph,0,2
43_249EP1_0002_matching_graph,0,2
45_273EP1_0002_matching_graph,0,2
47_36EP1_0002_matching_graph,0,2
49_58EP1_0002_matching_graph,0,2
51_74EP1_0002_matching_graph,0,2
53_176EP1_0002_matching_graph,0,2
55_204EP1_0002_matching_graph,0,2
56_231EP1_0002_matching_graph,0,2
57_262EP1_0002_matching_graph,0,2
79_301EP1_0007_matching_graph,0,2
58_32EP1_0014_matching_graph,0,4
59_192EP1_0014_matching_graph,0,4
60_282EP1_0014_matching_graph,0,4
61_50EP1_0014_matching_graph,0,4
62_86EP1_0014_matching_graph,0,4
63_106EP1_0014_matching_graph,0,4
64_83EP1_0014_matching_graph,0,4
65_348EP1_0014_matching_graph,0,4
66_444EP1_0014_matching_graph,0,4
67_395EP1_0014_matching_graph,0,4
68_554EP1_0014_matching_graph,0,4
69_568EP1_0014_matching_graph,0,4
70_672EP1_0014_matching_graph,0,4
71_533EP1_0014_matching_graph,0,4
72_560EP1_0014_matching_graph,0,4
73_586EP1_0014_matching_graph,0,4
75_615EP1_0014_matching_graph,0,4
77_637EP1_0014_matching_graph,0,4
0_74EP1_0015_matching_graph,0,7
10_660EP1_0015_matching_graph,0,7
11_761EP1_0015_matching_graph,0,7
12_784EP1_0015_matching_graph,0,7
13_577EP1_0015_matching_graph,0,7
14_630EP1_0015_matching_graph,0,7
1_586EP1_0015_matching_graph,0,7
2_704EP1_0015_matching_graph,0,7
3_533EP1_0015_matching_graph,0,7
4_564EP1_0015_matching_graph,0,7
5_660EP1_0015_matching_graph,0,7
6_543EP1_0015_matching_graph,0,7
7_566EP1_0015_matching_graph,0,7
8_619EP1_0015_matching_graph,0,7
9_642EP1_0015_matching_graph,0,7
25_113EP1_0017_matching_graph,0,9
26_295EP1_0017_matching_graph,0,9
27_186EP1_0017_matching_graph,0,9
28_487EP1_0017_matching_graph,0,9
30_587EP1_0017_matching_graph,0,9
32_859EP1_0017_matching_graph,0,9
34_642EP1_0017_matching_graph,0,9
36_722EP1_0017_matching_graph,0,9
38_751EP1_0017_matching_graph,0,9
40_829EP1_0017_matching_graph,0,9
42_874EP1_0017_matching_graph,0,9
44_696EP1_0017_matching_graph,0,9
46_712EP1_0017_matching_graph,0,9
48_729EP1_0017_matching_graph,0,9
50_771EP1_0017_matching_graph,0,9
52_790EP1_0017_matching_graph,0,9
54_804EP1_0017_matching_graph,0,9
74_39EP1_0035_matching_graph,0,3
76_169EP1_0035_matching_graph,0,3
78_250EP1_0035_matching_graph,0,3
15_190EP1_0041_matching_graph,1,30
16_458EP1_0041_matching_graph,1,30
17_634EP1_0041_matching_graph,1,30
18_988EP1_0041_matching_graph,1,30
19_1149EP1_0041_matching_graph,1,30
20_1103EP1_0041_matching_graph,1,30
21_1054EP1_0041_matching_graph,1,30
22_1077EP1_0041_matching_graph,1,30
23_1101EP1_0041_matching_graph,1,30
24_1142EP1_0041_matching_graph,1,30
