,same class,different classes
0_108TP1_0017_matching_graph,14,22
10_626TP1_0017_matching_graph,14,22
11_682TP1_0017_matching_graph,14,22
12_816TP1_0017_matching_graph,14,22
13_609TP1_0017_matching_graph,14,22
14_676TP1_0017_matching_graph,14,22
15_698TP1_0017_matching_graph,14,22
16_739TP1_0017_matching_graph,14,22
17_794TP1_0017_matching_graph,14,22
18_832TP1_0017_matching_graph,14,22
19_622TP1_0017_matching_graph,14,22
1_194TP1_0017_matching_graph,14,22
20_665TP1_0017_matching_graph,14,22
21_724TP1_0017_matching_graph,14,22
22_737TP1_0017_matching_graph,14,22
23_751TP1_0017_matching_graph,14,22
24_785TP1_0017_matching_graph,14,22
25_800TP1_0017_matching_graph,14,22
26_665TP1_0017_matching_graph,14,22
28_712TP1_0017_matching_graph,14,22
2_76TP1_0017_matching_graph,14,22
3_219TP1_0017_matching_graph,14,22
4_228TP1_0017_matching_graph,14,22
5_240TP1_0017_matching_graph,14,22
6_494TP1_0017_matching_graph,14,22
7_428TP1_0017_matching_graph,14,22
8_368TP1_0017_matching_graph,14,22
9_549TP1_0017_matching_graph,14,22
49_95TP1_0028_matching_graph,5,8
51_220TP1_0028_matching_graph,5,8
53_65TP1_0028_matching_graph,5,8
55_131TP1_0028_matching_graph,5,8
57_207TP1_0028_matching_graph,5,8
59_212TP1_0028_matching_graph,5,8
61_222TP1_0028_matching_graph,5,8
63_300TP1_0028_matching_graph,5,8
65_504TP1_0028_matching_graph,5,8
66_438TP1_0028_matching_graph,5,8
67_380TP1_0028_matching_graph,5,8
68_537TP1_0028_matching_graph,5,8
69_667TP1_0028_matching_graph,5,8
70_578TP1_0028_matching_graph,5,8
71_619TP1_0028_matching_graph,5,8
73_688TP1_0028_matching_graph,5,8
75_677TP1_0028_matching_graph,5,8
77_701TP1_0028_matching_graph,5,8
79_898TP1_0028_matching_graph,5,8
72_16TP1_0035_matching_graph,2,8
74_80TP1_0035_matching_graph,2,8
76_229TP1_0035_matching_graph,2,8
78_310TP1_0035_matching_graph,2,8
27_180TP1_0039_matching_graph,11,16
29_69TP1_0039_matching_graph,11,16
30_208TP1_0039_matching_graph,11,16
31_265TP1_0039_matching_graph,11,16
32_514TP1_0039_matching_graph,11,16
33_445TP1_0039_matching_graph,11,16
34_393TP1_0039_matching_graph,11,16
35_596TP1_0039_matching_graph,11,16
36_654TP1_0039_matching_graph,11,16
37_710TP1_0039_matching_graph,11,16
38_808TP1_0039_matching_graph,11,16
39_871TP1_0039_matching_graph,11,16
40_933TP1_0039_matching_graph,11,16
41_955TP1_0039_matching_graph,11,16
42_960TP1_0039_matching_graph,11,16
43_987TP1_0039_matching_graph,11,16
44_966TP1_0039_matching_graph,11,16
45_1101TP1_0039_matching_graph,11,16
46_1050TP1_0039_matching_graph,11,16
47_1117TP1_0039_matching_graph,11,16
48_1176TP1_0039_matching_graph,11,16
50_1178TP1_0039_matching_graph,11,16
52_1190TP1_0039_matching_graph,11,16
54_1202TP1_0039_matching_graph,11,16
56_1209TP1_0039_matching_graph,11,16
58_1213TP1_0039_matching_graph,11,16
60_1218TP1_0039_matching_graph,11,16
62_1089TP1_0039_matching_graph,11,16
64_1141TP1_0039_matching_graph,11,16
