,same class,different classes
0_357FP1_0008_matching_graph,39,35
1_377FP1_0008_matching_graph,39,35
2_420FP1_0008_matching_graph,39,35
3_446FP1_0008_matching_graph,39,35
4_358FP1_0008_matching_graph,39,35
5_344FP1_0008_matching_graph,39,35
6_363FP1_0008_matching_graph,39,35
7_489FP1_0008_matching_graph,39,35
14_140FP1_0021_matching_graph,3,4
16_188FP1_0021_matching_graph,3,4
18_291FP1_0021_matching_graph,3,4
20_312FP1_0021_matching_graph,3,4
22_323FP1_0021_matching_graph,3,4
24_383FP1_0021_matching_graph,3,4
26_434FP1_0021_matching_graph,3,4
28_555FP1_0021_matching_graph,3,4
30_448FP1_0021_matching_graph,3,4
32_622FP1_0021_matching_graph,3,4
34_686FP1_0021_matching_graph,3,4
36_660FP1_0021_matching_graph,3,4
38_743FP1_0021_matching_graph,3,4
40_757FP1_0021_matching_graph,3,4
42_801FP1_0021_matching_graph,3,4
44_723FP1_0021_matching_graph,3,4
46_856FP1_0021_matching_graph,3,4
47_837FP1_0021_matching_graph,3,4
48_859FP1_0021_matching_graph,3,4
49_880FP1_0021_matching_graph,3,4
50_895FP1_0021_matching_graph,3,4
51_904FP1_0021_matching_graph,3,4
53_755FP1_0021_matching_graph,3,4
55_793FP1_0021_matching_graph,3,4
57_813FP1_0021_matching_graph,3,4
59_829FP1_0021_matching_graph,3,4
61_851FP1_0021_matching_graph,3,4
63_870FP1_0021_matching_graph,3,4
66_887FP1_0021_matching_graph,3,4
69_902FP1_0021_matching_graph,3,4
72_913FP1_0021_matching_graph,3,4
74_932FP1_0021_matching_graph,3,4
78_795FP1_0021_matching_graph,3,4
64_79FP1_0026_matching_graph,3,5
68_185FP1_0026_matching_graph,3,5
71_284FP1_0026_matching_graph,3,5
76_45FP1_0026_matching_graph,3,5
79_143FP1_0026_matching_graph,3,5
52_67FP1_0033_matching_graph,7,17
54_221FP1_0033_matching_graph,7,17
56_305FP1_0033_matching_graph,7,17
58_402FP1_0033_matching_graph,7,17
60_459FP1_0033_matching_graph,7,17
62_555FP1_0033_matching_graph,7,17
65_483FP1_0033_matching_graph,7,17
67_627FP1_0033_matching_graph,7,17
70_695FP1_0033_matching_graph,7,17
73_744FP1_0033_matching_graph,7,17
75_781FP1_0033_matching_graph,7,17
77_753FP1_0033_matching_graph,7,17
10_423FP1_0047_matching_graph,44,35
11_541FP1_0047_matching_graph,44,35
12_581FP1_0047_matching_graph,44,35
13_639FP1_0047_matching_graph,44,35
15_801FP1_0047_matching_graph,44,35
17_780FP1_0047_matching_graph,44,35
19_964FP1_0047_matching_graph,44,35
21_906FP1_0047_matching_graph,44,35
23_934FP1_0047_matching_graph,44,35
25_945FP1_0047_matching_graph,44,35
27_1163FP1_0047_matching_graph,44,35
29_1093FP1_0047_matching_graph,44,35
31_1221FP1_0047_matching_graph,44,35
33_1103FP1_0047_matching_graph,44,35
35_1212FP1_0047_matching_graph,44,35
37_1185FP1_0047_matching_graph,44,35
39_1104FP1_0047_matching_graph,44,35
41_1190FP1_0047_matching_graph,44,35
43_1112FP1_0047_matching_graph,44,35
45_1139FP1_0047_matching_graph,44,35
8_122FP1_0047_matching_graph,44,35
9_169FP1_0047_matching_graph,44,35
