,same class,different classes
13_77AP1_0007_matching_graph,4,12
14_179AP1_0007_matching_graph,4,12
15_188AP1_0007_matching_graph,4,12
16_264AP1_0007_matching_graph,4,12
17_274AP1_0007_matching_graph,4,12
18_300AP1_0007_matching_graph,4,12
19_329AP1_0007_matching_graph,4,12
20_162AP1_0007_matching_graph,4,12
21_167AP1_0007_matching_graph,4,12
22_190AP1_0007_matching_graph,4,12
23_203AP1_0007_matching_graph,4,12
24_225AP1_0007_matching_graph,4,12
25_356AP1_0007_matching_graph,4,12
26_555AP1_0007_matching_graph,4,12
27_345AP1_0007_matching_graph,4,12
28_366AP1_0007_matching_graph,4,12
29_380AP1_0007_matching_graph,4,12
30_440AP1_0007_matching_graph,4,12
31_349AP1_0007_matching_graph,4,12
59_317AP1_0007_matching_graph,12,12
61_286AP1_0007_matching_graph,12,12
63_513AP1_0007_matching_graph,12,12
0_282AP1_0019_matching_graph,15,34
10_773AP1_0019_matching_graph,15,34
11_804AP1_0019_matching_graph,15,34
12_878AP1_0019_matching_graph,15,34
1_39AP1_0019_matching_graph,15,34
2_221AP1_0019_matching_graph,15,34
3_488AP1_0019_matching_graph,15,34
4_781AP1_0019_matching_graph,15,34
5_938AP1_0019_matching_graph,15,34
6_665AP1_0019_matching_graph,15,34
7_887AP1_0019_matching_graph,15,34
8_920AP1_0019_matching_graph,15,34
9_983AP1_0019_matching_graph,15,34
48_234AP1_0030_matching_graph,1,10
49_42AP1_0030_matching_graph,1,10
50_109AP1_0030_matching_graph,1,10
51_279AP1_0030_matching_graph,1,10
52_304AP1_0030_matching_graph,1,10
53_169AP1_0030_matching_graph,1,10
54_287AP1_0030_matching_graph,1,10
55_366AP1_0030_matching_graph,1,10
56_352AP1_0030_matching_graph,1,10
57_500AP1_0030_matching_graph,1,10
58_401AP1_0030_matching_graph,1,10
60_585AP1_0030_matching_graph,1,10
62_533AP1_0030_matching_graph,1,10
64_632AP1_0030_matching_graph,1,10
65_660AP1_0030_matching_graph,1,10
66_746AP1_0030_matching_graph,1,10
67_739AP1_0030_matching_graph,1,10
68_709AP1_0030_matching_graph,1,10
69_665AP1_0030_matching_graph,1,10
70_896AP1_0030_matching_graph,1,10
71_770AP1_0030_matching_graph,1,10
72_963AP1_0030_matching_graph,1,10
73_770AP1_0030_matching_graph,1,10
74_887AP1_0030_matching_graph,1,10
75_959AP1_0030_matching_graph,1,10
76_952AP1_0030_matching_graph,1,10
77_1030AP1_0030_matching_graph,1,10
78_1004AP1_0030_matching_graph,1,10
79_972AP1_0030_matching_graph,1,10
32_265AP1_0043_matching_graph,0,5
33_141AP1_0043_matching_graph,0,5
34_130AP1_0043_matching_graph,0,5
35_337AP1_0043_matching_graph,0,5
36_392AP1_0043_matching_graph,0,5
37_567AP1_0043_matching_graph,0,5
38_485AP1_0043_matching_graph,0,5
39_852AP1_0043_matching_graph,0,5
40_841AP1_0043_matching_graph,0,5
41_1034AP1_0043_matching_graph,0,5
42_1083AP1_0043_matching_graph,0,5
43_1211AP1_0043_matching_graph,0,5
44_1150AP1_0043_matching_graph,0,5
45_1182AP1_0043_matching_graph,0,5
46_1189AP1_0043_matching_graph,0,5
47_1208AP1_0043_matching_graph,0,5
