,same class,different classes
69_32ZP1_0024_matching_graph,4,12
71_107ZP1_0024_matching_graph,4,12
73_258ZP1_0024_matching_graph,4,12
75_286ZP1_0024_matching_graph,4,12
77_65ZP1_0024_matching_graph,4,12
79_132ZP1_0024_matching_graph,4,12
0_128ZP1_0039_matching_graph,8,13
10_739ZP1_0039_matching_graph,8,13
11_951ZP1_0039_matching_graph,8,13
12_859ZP1_0039_matching_graph,8,13
13_778ZP1_0039_matching_graph,8,13
14_954ZP1_0039_matching_graph,8,13
15_841ZP1_0039_matching_graph,8,13
16_925ZP1_0039_matching_graph,8,13
17_958ZP1_0039_matching_graph,8,13
18_976ZP1_0039_matching_graph,8,13
19_935ZP1_0039_matching_graph,8,13
1_174ZP1_0039_matching_graph,8,13
20_999ZP1_0039_matching_graph,8,13
21_1175ZP1_0039_matching_graph,8,13
22_1075ZP1_0039_matching_graph,8,13
23_1130ZP1_0039_matching_graph,8,13
24_1165ZP1_0039_matching_graph,8,13
25_1156ZP1_0039_matching_graph,8,13
26_1212ZP1_0039_matching_graph,8,13
27_1223ZP1_0039_matching_graph,8,13
28_1099ZP1_0039_matching_graph,8,13
29_1150ZP1_0039_matching_graph,8,13
2_203ZP1_0039_matching_graph,8,13
3_318ZP1_0039_matching_graph,8,13
4_309ZP1_0039_matching_graph,8,13
5_496ZP1_0039_matching_graph,8,13
6_371ZP1_0039_matching_graph,8,13
7_517ZP1_0039_matching_graph,8,13
8_641ZP1_0039_matching_graph,8,13
9_671ZP1_0039_matching_graph,8,13
58_225ZP1_0042_matching_graph,7,12
59_257ZP1_0042_matching_graph,7,12
60_269ZP1_0042_matching_graph,7,12
61_365ZP1_0042_matching_graph,7,12
62_368ZP1_0042_matching_graph,7,12
63_341ZP1_0042_matching_graph,7,12
64_448ZP1_0042_matching_graph,7,12
65_589ZP1_0042_matching_graph,7,12
66_700ZP1_0042_matching_graph,7,12
67_711ZP1_0042_matching_graph,7,12
68_704ZP1_0042_matching_graph,7,12
70_758ZP1_0042_matching_graph,7,12
72_771ZP1_0042_matching_graph,7,12
74_957ZP1_0042_matching_graph,7,12
76_850ZP1_0042_matching_graph,7,12
78_810ZP1_0042_matching_graph,7,12
30_75ZP1_0048_matching_graph,13,1
31_132ZP1_0048_matching_graph,13,1
32_206ZP1_0048_matching_graph,13,1
33_293ZP1_0048_matching_graph,13,1
34_500ZP1_0048_matching_graph,13,1
35_474ZP1_0048_matching_graph,13,1
36_570ZP1_0048_matching_graph,13,1
37_498ZP1_0048_matching_graph,13,1
38_732ZP1_0048_matching_graph,13,1
39_882ZP1_0048_matching_graph,13,1
40_921ZP1_0048_matching_graph,13,1
41_791ZP1_0048_matching_graph,13,1
42_1006ZP1_0048_matching_graph,13,1
43_911ZP1_0048_matching_graph,13,1
44_1068ZP1_0048_matching_graph,13,1
45_873ZP1_0048_matching_graph,13,1
46_910ZP1_0048_matching_graph,13,1
47_1137ZP1_0048_matching_graph,13,1
48_1161ZP1_0048_matching_graph,13,1
49_1140ZP1_0048_matching_graph,13,1
50_1211ZP1_0048_matching_graph,13,1
51_1100ZP1_0048_matching_graph,13,1
52_1118ZP1_0048_matching_graph,13,1
53_1128ZP1_0048_matching_graph,13,1
54_1174ZP1_0048_matching_graph,13,1
55_1218ZP1_0048_matching_graph,13,1
56_1149ZP1_0048_matching_graph,13,1
57_1167ZP1_0048_matching_graph,13,1
