,same class,different classes
12_148HP1_0003_matching_graph,5,29
13_262HP1_0003_matching_graph,5,29
14_161HP1_0003_matching_graph,5,29
54_59HP1_0003_matching_graph,2,3
56_74HP1_0003_matching_graph,2,3
58_96HP1_0003_matching_graph,2,3
60_124HP1_0003_matching_graph,2,3
62_176HP1_0003_matching_graph,2,3
64_234HP1_0003_matching_graph,2,3
67_293HP1_0003_matching_graph,2,3
71_79HP1_0003_matching_graph,2,3
73_92HP1_0003_matching_graph,2,3
76_116HP1_0003_matching_graph,2,3
79_241HP1_0003_matching_graph,2,3
10_585HP1_0010_matching_graph,10,29
11_670HP1_0010_matching_graph,10,29
36_139HP1_0010_matching_graph,1,4
37_312HP1_0010_matching_graph,1,4
38_355HP1_0010_matching_graph,1,4
39_270HP1_0010_matching_graph,1,4
40_326HP1_0010_matching_graph,1,4
41_561HP1_0010_matching_graph,1,4
42_476HP1_0010_matching_graph,1,4
43_501HP1_0010_matching_graph,1,4
44_411HP1_0010_matching_graph,1,4
45_437HP1_0010_matching_graph,1,4
46_555HP1_0010_matching_graph,1,4
47_542HP1_0010_matching_graph,1,4
48_639HP1_0010_matching_graph,1,4
49_383HP1_0010_matching_graph,1,4
50_412HP1_0010_matching_graph,1,4
9_385HP1_0010_matching_graph,10,29
66_13HP1_0023_matching_graph,1,1
69_129HP1_0023_matching_graph,1,1
74_215HP1_0023_matching_graph,1,1
78_241HP1_0023_matching_graph,1,1
51_37HP1_0025_matching_graph,0,2
52_184HP1_0025_matching_graph,0,2
53_276HP1_0025_matching_graph,0,2
55_54HP1_0025_matching_graph,0,2
57_164HP1_0025_matching_graph,0,2
59_173HP1_0025_matching_graph,0,2
61_142HP1_0025_matching_graph,0,2
63_442HP1_0025_matching_graph,0,2
65_448HP1_0025_matching_graph,0,2
68_373HP1_0025_matching_graph,0,2
70_608HP1_0025_matching_graph,0,2
72_444HP1_0025_matching_graph,0,2
75_564HP1_0025_matching_graph,0,2
77_674HP1_0025_matching_graph,0,2
0_319HP1_0030_matching_graph,6,30
1_325HP1_0030_matching_graph,6,30
2_536HP1_0030_matching_graph,6,30
3_706HP1_0030_matching_graph,6,30
4_675HP1_0030_matching_graph,6,30
5_1103HP1_0030_matching_graph,6,30
6_1219HP1_0030_matching_graph,6,30
7_1131HP1_0030_matching_graph,6,30
8_1196HP1_0030_matching_graph,6,30
15_158HP1_0032_matching_graph,0,2
16_351HP1_0032_matching_graph,0,2
17_371HP1_0032_matching_graph,0,2
18_312HP1_0032_matching_graph,0,2
19_367HP1_0032_matching_graph,0,2
20_573HP1_0032_matching_graph,0,2
21_578HP1_0032_matching_graph,0,2
22_784HP1_0032_matching_graph,0,2
23_784HP1_0032_matching_graph,0,2
24_842HP1_0032_matching_graph,0,2
25_937HP1_0032_matching_graph,0,2
26_980HP1_0032_matching_graph,0,2
27_990HP1_0032_matching_graph,0,2
28_1211HP1_0032_matching_graph,0,2
29_1154HP1_0032_matching_graph,0,2
30_1173HP1_0032_matching_graph,0,2
31_1192HP1_0032_matching_graph,0,2
32_1041HP1_0032_matching_graph,0,2
33_1056HP1_0032_matching_graph,0,2
34_1185HP1_0032_matching_graph,0,2
35_1223HP1_0032_matching_graph,0,2
