,same class,different classes
74_224AP1_0007_matching_graph,317,44
75_223AP1_0007_matching_graph,317,44
76_300AP1_0007_matching_graph,317,44
20_127AP1_0011_matching_graph,381,47
21_393AP1_0011_matching_graph,381,47
22_487AP1_0011_matching_graph,381,47
23_626AP1_0011_matching_graph,381,47
24_504AP1_0011_matching_graph,381,47
25_433AP1_0011_matching_graph,381,47
79_574AP1_0015_matching_graph,460,47
77_380AP1_0017_matching_graph,362,47
78_619AP1_0017_matching_graph,362,47
18_422AP1_0019_matching_graph,403,48
19_767AP1_0019_matching_graph,403,48
0_85AP1_0027_matching_graph,144,46
10_972AP1_0027_matching_graph,144,46
11_1001AP1_0027_matching_graph,144,46
12_1053AP1_0027_matching_graph,144,46
13_1140AP1_0027_matching_graph,144,46
14_939AP1_0027_matching_graph,144,46
15_994AP1_0027_matching_graph,324,48
16_487AP1_0027_matching_graph,402,48
17_673AP1_0027_matching_graph,402,48
1_447AP1_0027_matching_graph,144,46
2_447AP1_0027_matching_graph,144,46
3_660AP1_0027_matching_graph,144,46
4_636AP1_0027_matching_graph,144,46
5_893AP1_0027_matching_graph,144,46
6_825AP1_0027_matching_graph,144,46
7_1116AP1_0027_matching_graph,144,46
8_1137AP1_0027_matching_graph,144,46
9_1158AP1_0027_matching_graph,144,46
30_318AP1_0028_matching_graph,120,43
31_635AP1_0028_matching_graph,120,43
32_1110AP1_0028_matching_graph,120,43
33_966AP1_0028_matching_graph,120,43
48_970AP1_0028_matching_graph,325,46
49_943AP1_0028_matching_graph,325,46
26_1148AP1_0030_matching_graph,318,48
34_77AP1_0031_matching_graph,352,46
35_172AP1_0031_matching_graph,352,46
36_197AP1_0031_matching_graph,352,46
37_961AP1_0031_matching_graph,352,46
38_1129AP1_0031_matching_graph,352,46
27_626AP1_0037_matching_graph,311,48
28_928AP1_0037_matching_graph,311,48
29_1184AP1_0037_matching_graph,311,48
43_304AP1_0037_matching_graph,139,46
44_972AP1_0037_matching_graph,139,46
45_1071AP1_0037_matching_graph,139,46
46_1124AP1_0037_matching_graph,139,46
47_1047AP1_0037_matching_graph,139,46
58_569AP1_0037_matching_graph,337,47
50_217AP1_0039_matching_graph,148,42
51_694AP1_0039_matching_graph,148,42
52_890AP1_0039_matching_graph,148,42
63_512AP1_0041_matching_graph,359,45
65_584AP1_0041_matching_graph,359,45
66_670AP1_0041_matching_graph,359,45
67_838AP1_0041_matching_graph,359,45
68_992AP1_0041_matching_graph,359,45
69_1022AP1_0041_matching_graph,359,45
70_1146AP1_0041_matching_graph,359,45
71_1184AP1_0041_matching_graph,359,45
72_1100AP1_0041_matching_graph,359,45
73_1220AP1_0041_matching_graph,359,45
39_1225AP1_0044_matching_graph,275,46
40_1077AP1_0044_matching_graph,275,46
41_1150AP1_0044_matching_graph,275,46
42_1169AP1_0044_matching_graph,275,46
53_84AP1_0049_matching_graph,338,45
54_175AP1_0049_matching_graph,338,45
55_537AP1_0049_matching_graph,338,45
56_651AP1_0049_matching_graph,338,45
57_855AP1_0049_matching_graph,338,45
59_994AP1_0049_matching_graph,338,45
60_1027AP1_0049_matching_graph,338,45
61_1220AP1_0049_matching_graph,338,45
62_1182AP1_0049_matching_graph,338,45
64_1169AP1_0049_matching_graph,338,45
