,same class,different classes
59_300IP1_0021_matching_graph,364,45
61_258IP1_0021_matching_graph,364,45
63_319IP1_0021_matching_graph,364,45
65_313IP1_0021_matching_graph,364,45
67_234IP1_0021_matching_graph,364,45
69_344IP1_0021_matching_graph,364,45
71_368IP1_0021_matching_graph,364,45
73_488IP1_0021_matching_graph,364,45
75_548IP1_0021_matching_graph,364,45
77_505IP1_0021_matching_graph,364,45
79_605IP1_0021_matching_graph,364,45
0_70IP1_0025_matching_graph,383,45
10_702IP1_0025_matching_graph,383,45
11_543IP1_0025_matching_graph,383,45
12_574IP1_0025_matching_graph,383,45
13_611IP1_0025_matching_graph,383,45
14_616IP1_0025_matching_graph,383,45
15_860IP1_0025_matching_graph,383,45
16_757IP1_0025_matching_graph,383,45
17_744IP1_0025_matching_graph,383,45
18_843IP1_0025_matching_graph,383,45
19_810IP1_0025_matching_graph,383,45
1_53IP1_0025_matching_graph,383,45
20_892IP1_0025_matching_graph,383,45
21_974IP1_0025_matching_graph,383,45
22_883IP1_0025_matching_graph,383,45
23_900IP1_0025_matching_graph,383,45
24_921IP1_0025_matching_graph,383,45
25_952IP1_0025_matching_graph,383,45
26_970IP1_0025_matching_graph,383,45
27_990IP1_0025_matching_graph,383,45
28_1000IP1_0025_matching_graph,383,45
29_1012IP1_0025_matching_graph,383,45
2_106IP1_0025_matching_graph,383,45
30_1022IP1_0025_matching_graph,383,45
31_866IP1_0025_matching_graph,383,45
32_880IP1_0025_matching_graph,383,45
33_893IP1_0025_matching_graph,383,45
34_904IP1_0025_matching_graph,383,45
35_919IP1_0025_matching_graph,383,45
36_930IP1_0025_matching_graph,383,45
37_942IP1_0025_matching_graph,383,45
38_955IP1_0025_matching_graph,383,45
39_967IP1_0025_matching_graph,383,45
3_111IP1_0025_matching_graph,383,45
40_981IP1_0025_matching_graph,383,45
41_991IP1_0025_matching_graph,383,45
42_904IP1_0025_matching_graph,383,45
43_922IP1_0025_matching_graph,383,45
4_94IP1_0025_matching_graph,383,45
5_407IP1_0025_matching_graph,383,45
6_444IP1_0025_matching_graph,383,45
7_395IP1_0025_matching_graph,383,45
8_496IP1_0025_matching_graph,383,45
9_583IP1_0025_matching_graph,383,45
44_198IP1_0040_matching_graph,398,44
45_169IP1_0040_matching_graph,398,44
46_280IP1_0040_matching_graph,398,44
47_228IP1_0040_matching_graph,398,44
48_247IP1_0040_matching_graph,398,44
49_352IP1_0040_matching_graph,398,44
50_486IP1_0040_matching_graph,398,44
51_458IP1_0040_matching_graph,398,44
52_559IP1_0040_matching_graph,398,44
53_681IP1_0040_matching_graph,398,44
54_553IP1_0040_matching_graph,398,44
55_638IP1_0040_matching_graph,398,44
56_705IP1_0040_matching_graph,398,44
57_733IP1_0040_matching_graph,398,44
58_700IP1_0040_matching_graph,398,44
60_715IP1_0040_matching_graph,398,44
62_902IP1_0040_matching_graph,398,44
64_847IP1_0040_matching_graph,398,44
66_761IP1_0040_matching_graph,398,44
68_870IP1_0040_matching_graph,398,44
70_890IP1_0040_matching_graph,398,44
72_919IP1_0040_matching_graph,398,44
74_1003IP1_0040_matching_graph,398,44
76_977IP1_0040_matching_graph,398,44
78_1015IP1_0040_matching_graph,398,44
