,same class,different classes
0_124YP1_0019_matching_graph,18,44
10_744YP1_0019_matching_graph,18,44
11_762YP1_0019_matching_graph,18,44
12_822YP1_0019_matching_graph,18,44
13_700YP1_0019_matching_graph,18,44
14_741YP1_0019_matching_graph,18,44
15_772YP1_0019_matching_graph,18,44
16_795YP1_0019_matching_graph,18,44
17_810YP1_0019_matching_graph,18,44
18_826YP1_0019_matching_graph,18,44
19_846YP1_0019_matching_graph,18,44
1_178YP1_0019_matching_graph,18,44
20_720YP1_0019_matching_graph,18,44
21_757YP1_0019_matching_graph,18,44
22_793YP1_0019_matching_graph,18,44
23_15YP1_0019_matching_graph,73,48
24_842YP1_0019_matching_graph,73,48
25_786YP1_0019_matching_graph,73,48
2_250YP1_0019_matching_graph,18,44
35_99YP1_0019_matching_graph,59,45
37_364YP1_0019_matching_graph,59,45
39_537YP1_0019_matching_graph,59,45
3_474YP1_0019_matching_graph,18,44
41_680YP1_0019_matching_graph,59,45
43_738YP1_0019_matching_graph,59,45
4_444YP1_0019_matching_graph,18,44
57_602YP1_0019_matching_graph,64,44
58_775YP1_0019_matching_graph,64,44
59_692YP1_0019_matching_graph,64,44
5_622YP1_0019_matching_graph,18,44
60_783YP1_0019_matching_graph,64,44
6_706YP1_0019_matching_graph,18,44
7_711YP1_0019_matching_graph,18,44
8_677YP1_0019_matching_graph,18,44
9_703YP1_0019_matching_graph,18,44
61_139YP1_0021_matching_graph,65,44
62_416YP1_0021_matching_graph,65,44
63_590YP1_0021_matching_graph,65,44
64_729YP1_0021_matching_graph,65,44
65_823YP1_0021_matching_graph,65,44
26_28YP1_0036_matching_graph,76,48
27_185YP1_0036_matching_graph,76,48
28_133YP1_0036_matching_graph,76,48
29_162YP1_0036_matching_graph,76,48
30_418YP1_0036_matching_graph,76,48
31_564YP1_0036_matching_graph,76,48
32_520YP1_0036_matching_graph,76,48
33_589YP1_0036_matching_graph,76,48
34_610YP1_0036_matching_graph,76,48
36_802YP1_0036_matching_graph,76,48
38_786YP1_0036_matching_graph,76,48
40_943YP1_0036_matching_graph,76,48
42_935YP1_0036_matching_graph,76,48
44_971YP1_0036_matching_graph,76,48
45_873YP1_0036_matching_graph,76,48
46_995YP1_0036_matching_graph,76,48
47_1186YP1_0036_matching_graph,76,48
48_1052YP1_0036_matching_graph,76,48
49_1064YP1_0036_matching_graph,76,48
50_1101YP1_0036_matching_graph,76,48
51_1119YP1_0036_matching_graph,76,48
52_1135YP1_0036_matching_graph,76,48
53_1148YP1_0036_matching_graph,76,48
54_1161YP1_0036_matching_graph,76,48
55_1041YP1_0036_matching_graph,76,48
56_1104YP1_0036_matching_graph,76,48
66_166YP1_0046_matching_graph,68,44
70_482YP1_0046_matching_graph,15,43
71_468YP1_0046_matching_graph,15,43
72_573YP1_0046_matching_graph,15,43
73_729YP1_0046_matching_graph,15,43
74_803YP1_0046_matching_graph,15,43
75_818YP1_0046_matching_graph,15,43
76_928YP1_0046_matching_graph,15,43
77_1130YP1_0046_matching_graph,15,43
78_1189YP1_0046_matching_graph,15,43
79_1210YP1_0046_matching_graph,15,43
67_639YP1_0048_matching_graph,52,45
68_909YP1_0048_matching_graph,52,45
69_1190YP1_0048_matching_graph,52,45
