,same class,different classes
29_284MP1_0003_matching_graph,2,44
30_311MP1_0003_matching_graph,2,44
31_67MP1_0003_matching_graph,2,44
33_244MP1_0003_matching_graph,2,44
35_99MP1_0003_matching_graph,2,44
37_133MP1_0003_matching_graph,2,44
39_201MP1_0003_matching_graph,2,44
41_251MP1_0003_matching_graph,2,44
43_106MP1_0003_matching_graph,2,44
45_176MP1_0003_matching_graph,2,44
47_246MP1_0003_matching_graph,2,44
0_153MP1_0025_matching_graph,3,42
10_913MP1_0025_matching_graph,3,42
12_847MP1_0025_matching_graph,3,42
14_867MP1_0025_matching_graph,3,42
1_498MP1_0025_matching_graph,3,42
2_458MP1_0025_matching_graph,3,42
3_494MP1_0025_matching_graph,3,42
4_777MP1_0025_matching_graph,3,42
5_877MP1_0025_matching_graph,3,42
6_945MP1_0025_matching_graph,3,42
7_858MP1_0025_matching_graph,3,42
8_878MP1_0025_matching_graph,3,42
72_166MP1_0031_matching_graph,1,41
73_252MP1_0031_matching_graph,1,41
74_535MP1_0031_matching_graph,1,41
75_614MP1_0031_matching_graph,1,41
76_771MP1_0031_matching_graph,1,41
77_746MP1_0031_matching_graph,1,41
78_890MP1_0031_matching_graph,1,41
79_837MP1_0031_matching_graph,1,41
53_111MP1_0040_matching_graph,3,42
54_330MP1_0040_matching_graph,3,42
55_412MP1_0040_matching_graph,3,42
56_585MP1_0040_matching_graph,3,42
57_728MP1_0040_matching_graph,3,42
58_817MP1_0040_matching_graph,3,42
59_739MP1_0040_matching_graph,3,42
60_864MP1_0040_matching_graph,3,42
61_913MP1_0040_matching_graph,3,42
62_954MP1_0040_matching_graph,3,42
63_1040MP1_0040_matching_graph,3,42
64_1012MP1_0040_matching_graph,3,42
65_1199MP1_0040_matching_graph,3,42
66_1022MP1_0040_matching_graph,3,42
67_1075MP1_0040_matching_graph,3,42
68_1123MP1_0040_matching_graph,3,42
69_1141MP1_0040_matching_graph,3,42
70_1169MP1_0040_matching_graph,3,42
71_1083MP1_0040_matching_graph,3,42
32_154MP1_0042_matching_graph,4,45
34_384MP1_0042_matching_graph,4,45
36_454MP1_0042_matching_graph,4,45
38_631MP1_0042_matching_graph,4,45
40_878MP1_0042_matching_graph,4,45
42_893MP1_0042_matching_graph,4,45
44_1082MP1_0042_matching_graph,4,45
46_1033MP1_0042_matching_graph,4,45
48_1048MP1_0042_matching_graph,4,45
49_1115MP1_0042_matching_graph,4,45
50_1221MP1_0042_matching_graph,4,45
51_1086MP1_0042_matching_graph,4,45
52_1169MP1_0042_matching_graph,4,45
11_486MP1_0046_matching_graph,3,44
13_552MP1_0046_matching_graph,3,44
15_444MP1_0046_matching_graph,3,44
16_781MP1_0046_matching_graph,3,44
17_573MP1_0046_matching_graph,3,44
18_804MP1_0046_matching_graph,3,44
19_725MP1_0046_matching_graph,3,44
20_989MP1_0046_matching_graph,3,44
21_1129MP1_0046_matching_graph,3,44
22_1019MP1_0046_matching_graph,3,44
23_1135MP1_0046_matching_graph,3,44
24_1201MP1_0046_matching_graph,3,44
25_1064MP1_0046_matching_graph,3,44
26_1223MP1_0046_matching_graph,3,44
27_1225MP1_0046_matching_graph,3,44
28_1097MP1_0046_matching_graph,3,44
9_139MP1_0046_matching_graph,3,44
