,same class,different classes
60_42HP1_0000_matching_graph,500,49
61_192HP1_0000_matching_graph,500,49
62_250HP1_0000_matching_graph,500,49
63_34HP1_0000_matching_graph,500,49
64_262HP1_0000_matching_graph,500,49
66_293HP1_0000_matching_graph,500,49
68_27HP1_0000_matching_graph,500,49
14_307HP1_0007_matching_graph,507,49
15_108HP1_0007_matching_graph,507,49
16_194HP1_0007_matching_graph,507,49
17_210HP1_0007_matching_graph,507,49
18_355HP1_0007_matching_graph,507,49
20_365HP1_0007_matching_graph,507,49
22_399HP1_0007_matching_graph,507,49
24_415HP1_0007_matching_graph,507,49
26_335HP1_0007_matching_graph,507,49
28_359HP1_0007_matching_graph,507,49
30_315HP1_0007_matching_graph,507,49
32_379HP1_0007_matching_graph,507,49
34_385HP1_0007_matching_graph,507,49
36_394HP1_0007_matching_graph,507,49
38_401HP1_0007_matching_graph,507,49
56_587HP1_0014_matching_graph,508,49
57_739HP1_0014_matching_graph,508,49
58_700HP1_0014_matching_graph,508,49
59_728HP1_0014_matching_graph,508,49
71_355HP1_0019_matching_graph,500,47
73_756HP1_0019_matching_graph,500,47
75_890HP1_0019_matching_graph,500,47
77_759HP1_0019_matching_graph,500,47
79_710HP1_0019_matching_graph,500,47
42_382HP1_0025_matching_graph,511,49
43_778HP1_0025_matching_graph,511,49
44_1072HP1_0025_matching_graph,511,49
0_201HP1_0027_matching_graph,507,49
10_1069HP1_0027_matching_graph,507,49
11_1100HP1_0027_matching_graph,507,49
1_178HP1_0027_matching_graph,507,49
4_395HP1_0027_matching_graph,507,49
5_486HP1_0027_matching_graph,507,49
6_890HP1_0027_matching_graph,507,49
7_818HP1_0027_matching_graph,507,49
8_977HP1_0027_matching_graph,507,49
9_1031HP1_0027_matching_graph,507,49
12_1131HP1_0030_matching_graph,507,49
13_1020HP1_0030_matching_graph,507,49
2_265HP1_0030_matching_graph,507,49
3_359HP1_0030_matching_graph,507,49
70_192HP1_0031_matching_graph,474,49
72_277HP1_0031_matching_graph,474,49
74_350HP1_0031_matching_graph,474,49
76_751HP1_0031_matching_graph,474,49
78_888HP1_0031_matching_graph,474,49
65_748HP1_0032_matching_graph,172,50
67_931HP1_0032_matching_graph,172,50
69_1142HP1_0032_matching_graph,172,50
45_39HP1_0041_matching_graph,514,48
46_710HP1_0041_matching_graph,514,48
47_929HP1_0041_matching_graph,514,48
48_801HP1_0041_matching_graph,514,48
49_902HP1_0041_matching_graph,514,48
50_1031HP1_0041_matching_graph,514,48
51_1001HP1_0041_matching_graph,514,48
52_1196HP1_0041_matching_graph,514,48
53_1150HP1_0041_matching_graph,514,48
54_1167HP1_0041_matching_graph,514,48
55_1188HP1_0041_matching_graph,514,48
19_262HP1_0043_matching_graph,502,50
21_181HP1_0043_matching_graph,502,50
23_279HP1_0043_matching_graph,502,50
25_366HP1_0043_matching_graph,502,50
27_649HP1_0043_matching_graph,502,50
29_747HP1_0043_matching_graph,502,50
31_984HP1_0043_matching_graph,502,50
33_853HP1_0043_matching_graph,502,50
35_1100HP1_0043_matching_graph,502,50
37_1194HP1_0043_matching_graph,502,50
39_1147HP1_0043_matching_graph,502,50
40_1203HP1_0043_matching_graph,502,50
41_1211HP1_0043_matching_graph,502,50
